doc_title,chunk_id,description,scene_context
17、INT. LAX - TERMINAL - DAY,doc_16_chunk_1,Charlie leans in and whispers.,
"25、INT. ""HEAVEN"" MANSION - GAME ROOM - DAY",doc_24_chunk_1,Charlie continues to gawk.,
"27、EXT. ""HEAVEN"" MANSION - SWIMMING POOL - DAY",doc_26_chunk_1,"Charlie leans towards Ted, confiding...",
"31、INT. ""HEAVEN"" MANSION - UPSTAIRS CORRIDOR - NIGHT",doc_30_chunk_0,Charlie moves like a thief in the night.,
"29、INT. TED'S BEDROOM - ""HEAVEN"" MANSION - NIGHT",doc_28_chunk_2,Charlie bursts into the room with a pair of binoculars.,
13、INT. NELSON LIVING ROOM - NIGHT,doc_12_chunk_3,"Charlie, at a will reading? What did I do to deserve this?",
50、EXT. TECUMSEH HIGH SCHOOL - MORNING,doc_49_chunk_3,Charlie's baffled by that one.,
56、INT. GREEN ROOM - DAY,doc_55_chunk_0,CHARLIE Sharp as a mashed potato sandwich.,
"26、INT. ""HEAVEN"" MANSION - SWIMMING ROOM - DAY",doc_25_chunk_0,Charlie passes through a cave-like entrance with Ted and Uncle Billy.,Indoor pool area decorated like a tropical pond.
21、EXT. LIMO - DAY,doc_20_chunk_0,"Charlie speaks to Ted, saying, ""Something tells me we're not in Xenia anymore, Toto.""",
"22、EXT. ""HEAVEN"" MANSION - DAY",doc_21_chunk_0,Charlie follows.,
"22、EXT. ""HEAVEN"" MANSION - DAY",doc_21_chunk_0,He winks...,
"23、INT. ""HEAVEN"" MANSION - CONFERENCE ROOM - DAY",doc_22_chunk_7,Charlie's practically slobbering.,
"23、INT. ""HEAVEN"" MANSION - CONFERENCE ROOM - DAY",doc_22_chunk_7,He elbows Ted.,
50、EXT. TECUMSEH HIGH SCHOOL - MORNING,doc_49_chunk_1,Charlie strut towards the school,"Outside the school, as Principal Merkin bursts through the front doors."
"25、INT. ""HEAVEN"" MANSION - GAME ROOM - DAY",doc_24_chunk_0,Charlie shakes his head in amazement.,"Inside the arcade, referred to as ""Heaven,"" where advanced and adult-themed entertainment is displayed."
19、EXT. LIMO - DAY - MOVING,doc_18_chunk_0,"Charlie sticks his head out, too. Sun on their faces. Wind in their hair.","Limo cruising Sunset Boulevard, Ted and Charlie experiencing the ride."
"24、INT. ""HEAVEN"" MANSION - LIVING ROOM - DAY",doc_23_chunk_0,Charlie takes a deep breath.,"Inside a cavernous room with sexy, semi-clad oil paintings on the walls, during a conversation about parties and orgies."
18、INT. STRETCH LIMO - DAY,doc_17_chunk_2,Champagne overflows from the bottle. All over Charlie's crotch.,
18、INT. STRETCH LIMO - DAY,doc_17_chunk_2,Charlie grabs a bar towel,
50、EXT. TECUMSEH HIGH SCHOOL - MORNING,doc_49_chunk_2,"Without a word, Ted and Charlie pass the ruffled Principal Merkin and strut toward the entrance.","School yard, after the chopper rises."
"23、INT. ""HEAVEN"" MANSION - CONFERENCE ROOM - DAY",doc_22_chunk_2,Charlie gawks.,
"23、INT. ""HEAVEN"" MANSION - CONFERENCE ROOM - DAY",doc_22_chunk_2,"Everything? The publishing division, the real estate holdings, the retail outlets, the theme parks?",
