doc_title,chunk_id,description,scene_context
35、INT. CAMPUS SECURITY STATION - MORNING - MINUTES LATER,doc_34_chunk_3,Gale stops Captain Tyler.,
17、EXT. STUDENT UNION - LATE AFTERNOON,doc_16_chunk_19,Gale motions to Randy.,
17、EXT. STUDENT UNION - LATE AFTERNOON,doc_16_chunk_14,Gale is at a loss.,
45、EXT. NEWSVAN - CAMPUS - LATER,doc_44_chunk_6,"Gale moves through Students, searching.",
17、EXT. STUDENT UNION - LATE AFTERNOON,doc_16_chunk_2,The woman has immediately put Gale on the defensive.,
17、EXT. STUDENT UNION - LATE AFTERNOON,doc_16_chunk_15,Gale staring after him. Her face smashed flat.,
37、INT. STUDENT UNION - LATER,doc_36_chunk_2,"Gale charges off, moving to a nearby newsstand.",
39、INT. CAMPUS SECURITY STATION - AFTERNOON,doc_38_chunk_0,Gale avoids Dewey's stare.,"Scene with Captain Tyler and Sheriff Evans, discussing phone call protocol and name search."
35、INT. CAMPUS SECURITY STATION - MORNING - MINUTES LATER,doc_34_chunk_0,Gale is at the chalk board.,"Scene with a chalk board listing victims, where Gale identifies details about the Woodsboro Murders."
45、EXT. NEWSVAN - CAMPUS - LATER,doc_44_chunk_0,Gale walks back and forth with the cellular attached to her ear.,"Outside the student commons area, near a parked newsvan."
13、EXT. STUDENT UNION PARKING LOT - MINUTES LATER,doc_12_chunk_1,"Gale turns to her cameraman, snapping her fingers.","Inside a van, Gale is preparing for a news segment and discussing content with her cameraman."
49、INT. CAMPUS SECURITY STATION - OUTER OFFICE,doc_48_chunk_0,Gale sits at a table.,
49、INT. CAMPUS SECURITY STATION - OUTER OFFICE,doc_48_chunk_0,Gale moves to him.,
55、INT. SIDNEY'S DORM ROOM - NIGHT,doc_54_chunk_3,Gale steps in.,
45、EXT. NEWSVAN - CAMPUS - LATER,doc_44_chunk_4,"Gale stares at him, stunned.",
45、EXT. NEWSVAN - CAMPUS - LATER,doc_44_chunk_4,Gale has never been more taken with him.,
49、INT. CAMPUS SECURITY STATION - OUTER OFFICE,doc_48_chunk_4,Gale is surprised to see the gun.,
49、INT. CAMPUS SECURITY STATION - OUTER OFFICE,doc_48_chunk_4,Gale rejoins Dewey and the others.,
13、EXT. STUDENT UNION PARKING LOT - MINUTES LATER,doc_12_chunk_0,"Gale gets out of the newsvan, her cellular affixed to her ear.","Outside a gathering of newsvans and reporters, likely at a press event or crime scene."
17、EXT. STUDENT UNION - LATE AFTERNOON,doc_16_chunk_11,Gale moves through the crowd as the press conference/rally continues.,
17、EXT. STUDENT UNION - LATE AFTERNOON,doc_16_chunk_11,She runs dead smack into Dewey.,
13、EXT. STUDENT UNION PARKING LOT - MINUTES LATER,doc_12_chunk_2,"She hangs up, turning to Randy.",
13、EXT. STUDENT UNION PARKING LOT - MINUTES LATER,doc_12_chunk_2,GALE (CONT'D) Pressure's on. You ready for this?,
37、INT. STUDENT UNION - LATER,doc_36_chunk_5,"Gale spins around, doing quick circle to make sure no one's around her.",
37、INT. STUDENT UNION - LATER,doc_36_chunk_5,"She turns and heads off, right into...DEWEY",
63、INT. LECTURE HALL - SAME,doc_62_chunk_3,Gale Jesus Christ!,
49、INT. CAMPUS SECURITY STATION - OUTER OFFICE,doc_48_chunk_5,Gale Where is she?,
49、INT. CAMPUS SECURITY STATION - OUTER OFFICE,doc_48_chunk_5,Gale You're just isolating people. You're giving the killer a blank canvas.,
49、INT. CAMPUS SECURITY STATION - OUTER OFFICE,doc_48_chunk_2,Gale approaches.,"Inside a building, at a counter where Cotton is signing forms."
49、INT. CAMPUS SECURITY STATION - OUTER OFFICE,doc_48_chunk_2,She looks him dead in the eyes.,"Inside a building, at a counter where Cotton is signing forms."
17、EXT. STUDENT UNION - LATE AFTERNOON,doc_16_chunk_18,Gale looks around.,
17、EXT. STUDENT UNION - LATE AFTERNOON,doc_16_chunk_18,"She spots Randy, who appears behind Sid, with his camera.",
17、EXT. STUDENT UNION - LATE AFTERNOON,doc_16_chunk_18,Gale gives him the nod.,
63、INT. LECTURE HALL - SAME,doc_62_chunk_2,"Gale watches the screen as Dewey looks around the room, searching for it's source.",
45、EXT. NEWSVAN - CAMPUS - LATER,doc_44_chunk_7,They move through passing STUDENTS.,Scene involving Dewey and Gale moving through students.
45、EXT. NEWSVAN - CAMPUS - LATER,doc_44_chunk_7,He has a hard time keeping up with Gale. He hobbles along.,Scene involving Dewey and Gale moving through students.
37、INT. STUDENT UNION - LATER,doc_36_chunk_0,Gale moves through the lobby area when she sees Debbie Salt heading her off.,Lobby of a one-stop student facility.
37、INT. STUDENT UNION - LATER,doc_36_chunk_0,She tries to bolt but she's not fast enough.,Lobby of a one-stop student facility.
63、INT. LECTURE HALL - SAME,doc_62_chunk_0,Gale enters.,"The same room seen earlier, a large rounded room with three levels of seats and a podium center."
63、INT. LECTURE HALL - SAME,doc_62_chunk_5,Gale turns to the monitor to see her face in fear-stricken CLOSEUP.,
57、INT. DEREK'S DORM ROOM - LATER,doc_56_chunk_1,Gale LAUGHS at this.,
57、INT. DEREK'S DORM ROOM - LATER,doc_56_chunk_1,She reaches over and pats his buttock.,
17、EXT. STUDENT UNION - LATE AFTERNOON,doc_16_chunk_1,"Gale walks through the crowd, listening to the Dean.",IN THE ROPED OFF NEWS SECTION
17、EXT. STUDENT UNION - LATE AFTERNOON,doc_16_chunk_1,"Gale spins around to find DEBBIE SALT, the flashy reporter who she decked earlier, standing in front of her.",IN THE ROPED OFF NEWS SECTION
45、EXT. NEWSVAN - CAMPUS - LATER,doc_44_chunk_10,"Gale spots a YOUNG MAN, sitting with some other KIDS.",
45、EXT. NEWSVAN - CAMPUS - LATER,doc_44_chunk_10,She races to him and rips it from his hands.,
45、EXT. NEWSVAN - CAMPUS - LATER,doc_44_chunk_10,He leaps up ready to pounce on her.,
37、INT. STUDENT UNION - LATER,doc_36_chunk_3,Gale is clearly bothered by this.,
37、INT. STUDENT UNION - LATER,doc_36_chunk_3,She pulls it from her pocket.,
37、INT. STUDENT UNION - LATER,doc_36_chunk_3,Gale knows immediately.,
37、INT. STUDENT UNION - LATER,doc_36_chunk_3,She looks around for help.,
55、INT. SIDNEY'S DORM ROOM - NIGHT,doc_54_chunk_1,Gale goes silent.,"Inside Sidney's house, after Sidney makes a sarcastic remark about Gale operating her camera."
55、INT. SIDNEY'S DORM ROOM - NIGHT,doc_54_chunk_1,Gale and Dewey move out into the hall with the guards.,"Inside Sidney's house, after Joel is ushered in."
65、INT. SOUND STAGE - SAME,doc_64_chunk_4,Gale shoves everything she can find against the door,INSIDE THE DUBBING ROOM
63、INT. LECTURE HALL - SAME,doc_62_chunk_7,Gale looks up to Dewey.,
63、INT. LECTURE HALL - SAME,doc_62_chunk_7,"She takes a step forward, moving out of frame.",
64、INT. CORRIDOR - SAME,doc_63_chunk_0,"Gale races down the hallway, eyeing the nearest door.",
64、INT. CORRIDOR - SAME,doc_63_chunk_0,"She tears it open, disappearing into...",
45、EXT. NEWSVAN - CAMPUS - LATER,doc_44_chunk_5,"Gale backs away from Dewey, breathless.",
45、EXT. NEWSVAN - CAMPUS - LATER,doc_44_chunk_5,"She eyes Dewey, then hands it to Randy.",
45、EXT. NEWSVAN - CAMPUS - LATER,doc_44_chunk_5,Gale grabs Dewey.,
45、EXT. NEWSVAN - CAMPUS - LATER,doc_44_chunk_5,"Gale and Dewey race off, across the grassy area where STUDENTS come and go.",
75、INT. STAGE SAME,doc_74_chunk_13,Cotton tosses Gale's body down into the orchestra pit.,
37、INT. STUDENT UNION - LATER,doc_36_chunk_4,Gale gets testy with him.,
37、INT. STUDENT UNION - LATER,doc_36_chunk_4,Gale stops cold. She looks around. The place is alive with people. He could be anywhere.,
37、INT. STUDENT UNION - LATER,doc_36_chunk_4,She continues moving to the Campus Cop.,
37、INT. STUDENT UNION - LATER,doc_36_chunk_4,Gale stops. She plays it cool. She looks above her to the upper floor. STUDENTS hang over a balcony.,
63、INT. LECTURE HALL - SAME,doc_62_chunk_4,Gale and Dewey stand in the room - live. They're being taped.,
63、INT. LECTURE HALL - SAME,doc_62_chunk_4,Gale says 'Shit!',
63、INT. LECTURE HALL - SAME,doc_62_chunk_4,Gale says 'Let's go.',
17、EXT. STUDENT UNION - LATE AFTERNOON,doc_16_chunk_20,Gale turns to Cotton.,"Scene at the podium where the sheriff is speaking, during a public event."
17、EXT. STUDENT UNION - LATE AFTERNOON,doc_16_chunk_20,"Gale asks, Did you get it?","Scene at the podium where the sheriff is speaking, during a public event."
17、EXT. STUDENT UNION - LATE AFTERNOON,doc_16_chunk_20,"Gale tells Randy, You need to check your conscience at the door. We're not here to be loved.","Scene at the podium where the sheriff is speaking, during a public event."
65、INT. SOUND STAGE - SAME,doc_64_chunk_5,Gale can't take her eyes off the door.,INSIDE THE DUBBING STAGE
65、INT. SOUND STAGE - SAME,doc_64_chunk_5,Her face is terrified.,INSIDE THE DUBBING STAGE
75、INT. STAGE SAME,doc_74_chunk_6,Gale SCREAM as a bullet through the forehead sends Hallie flying back against the flat wall.,
70、EXT. CAMPUS MINUTES LATER,doc_69_chunk_1,Gale hears a NOISE. A door opening. She looks up to see Sidney disappear through the side theatre door.,
70、EXT. CAMPUS MINUTES LATER,doc_69_chunk_1,Gale throws the phone down and tears off for Sidney.,
45、EXT. NEWSVAN - CAMPUS - LATER,doc_44_chunk_13,Gale races up to find Randy nowhere.,"Outside the newsvan, after running back from an unknown location; Randy is missing."
45、EXT. NEWSVAN - CAMPUS - LATER,doc_44_chunk_13,Gale moves to the sliding side door.,"Outside the newsvan, searching for Randy."
45、EXT. NEWSVAN - CAMPUS - LATER,doc_44_chunk_13,She tears it open,"Outside the newsvan, immediately before discovering Randy's body."
45、EXT. NEWSVAN - CAMPUS - LATER,doc_44_chunk_13,Gale's SCREAM is heard all over campus.,Immediately after Randy's body falls out of the van.
72、EXT. THEATRE SAME,doc_71_chunk_0,Gale approaches the side theatre door. She pulls on it.,"Outside the theatre, Gale attempts to enter through a side door."
72、EXT. THEATRE SAME,doc_71_chunk_0,She moves down along the theatre to another door.,"Outside the theatre, after finding the first door locked."
62、INT. HALLWAY - SAME,doc_61_chunk_0,Gale moves down a dark and shadowed hallway.,Hallway scene with Dewey.
62、INT. HALLWAY - SAME,doc_61_chunk_0,They stop cold.,Hallway scene with Dewey.
62、INT. HALLWAY - SAME,doc_61_chunk_0,"Gale pauses and speaks, expressing concern about a sound.",Hallway scene with Dewey.
62、INT. HALLWAY - SAME,doc_61_chunk_0,Gale comments that the situation feels familiar.,Hallway scene with Dewey.
73、INT. THEATRE A MINUTE LATER,doc_72_chunk_6,Gale emerges from the lobby. She found a way in. She eyes the proceedings on stage. She sees Sidney standing over Cotton. And then Hallie and Derek on either side... knives in hand. She races down the aisle.,IN THE AUDITORIUM: Gale enters from the lobby and observes the scene on stage before rushing down the aisle.
57、INT. DEREK'S DORM ROOM - LATER,doc_56_chunk_0,Gale slips in and closes the door behind them.,"A dark room, entering with Dewey after breaking in."
57、INT. DEREK'S DORM ROOM - LATER,doc_56_chunk_0,Gale checks the door.,"A dark room, immediately after entering with Dewey."
57、INT. DEREK'S DORM ROOM - LATER,doc_56_chunk_0,Gale asks what they are looking for.,"A dark room, while searching with Dewey."
57、INT. DEREK'S DORM ROOM - LATER,doc_56_chunk_0,Gale asks if they can turn the light on.,"A dark room, during the search with Dewey."
75、INT. STAGE SAME,doc_74_chunk_9,Gale turns to Debbie in complete horror.,
75、INT. STAGE SAME,doc_74_chunk_9,"Gale says, 'What are you going to do?'",
75、INT. STAGE SAME,doc_74_chunk_9,"Gale says, 'But you'll never get away with it.'",
65、INT. SOUND STAGE - SAME,doc_64_chunk_8,"Gale finds a door and plows through it, stopping only long enough to lock it.",
65、INT. SOUND STAGE - SAME,doc_64_chunk_8,Gale surveys her surroundings.,
65、INT. SOUND STAGE - SAME,doc_64_chunk_8,She eyes another door. She moves through it and out into... THE HALLWAY,
65、INT. SOUND STAGE - SAME,doc_64_chunk_8,Gale shoots down it.,THE HALLWAY
75、INT. STAGE SAME,doc_74_chunk_4,Gale turns to Debbie Salt.,
75、INT. STAGE SAME,doc_74_chunk_4,GALE Jesus. It can't be.,
75、INT. STAGE SAME,doc_74_chunk_4,GALE You're Billy's mother?,
75、INT. STAGE SAME,doc_74_chunk_4,GALE You're all in this together?,
75、INT. STAGE SAME,doc_74_chunk_12,Gale rushes to Cotton as he jumps to his feet. She helps him with the last of his bindings.,
75、INT. STAGE SAME,doc_74_chunk_12,Gale gives him a hug.,
75、INT. STAGE SAME,doc_74_chunk_12,"Gale's body jerks, a moment of shock and then she goes limp as the knife lodges in her back.",
73、INT. THEATRE A MINUTE LATER,doc_72_chunk_7,"Gale moves down the aisle, not sure what's going on.",IN THE AUDITORIUM
73、INT. THEATRE A MINUTE LATER,doc_72_chunk_7,Gale glimpsed the terror on Sidney's face just as the curtain separates them.,ON STAGE
73、INT. THEATRE A MINUTE LATER,doc_72_chunk_7,Gale moves to the exit door and into the...,IN THE AUDITORIUM
65、INT. SOUND STAGE - SAME,doc_64_chunk_3,Gale looks for objects to block the door with.,INSIDE THE DUBBING ROOM
65、INT. SOUND STAGE - SAME,doc_64_chunk_3,She drags a shelf of sound equipment towards the door.,INSIDE THE DUBBING ROOM
65、INT. SOUND STAGE - SAME,doc_64_chunk_3,She doesn't hear him.,INSIDE THE DUBBING ROOM
65、INT. SOUND STAGE - SAME,doc_64_chunk_3,She doesn't turn to him.,INSIDE THE DUBBING ROOM
70、EXT. CAMPUS MINUTES LATER,doc_69_chunk_0,Gale races down the empty campus street.,
70、EXT. CAMPUS MINUTES LATER,doc_69_chunk_0,She eyes an emergency phone that's attached to a street lamp.,
70、EXT. CAMPUS MINUTES LATER,doc_69_chunk_0,She goes for it.,
70、EXT. CAMPUS MINUTES LATER,doc_69_chunk_0,"Gale rips the phone from its cradle, presses the CALL button.",
70、EXT. CAMPUS MINUTES LATER,doc_69_chunk_0,Gale The safety what? Fuck that!,
65、INT. SOUND STAGE - SAME,doc_64_chunk_1,Gale proceeds deeper into the studio.,
65、INT. SOUND STAGE - SAME,doc_64_chunk_1,She moves into a sound proof room and closes the door.,
65、INT. SOUND STAGE - SAME,doc_64_chunk_1,She turns around and SCREAMS.,
65、INT. SOUND STAGE - SAME,doc_64_chunk_1,"She starts out, but then realizes he's standing in the control booth.",
65、INT. SOUND STAGE - SAME,doc_64_chunk_1,Gale freaks.,
65、INT. SOUND STAGE - SAME,doc_64_chunk_1,"She races to the door, trying to secure it.",
74、INT. STAIR WELL SAME,doc_73_chunk_0,"Gale eyes a door that's marked ""STAGE DOOR"".",
74、INT. STAIR WELL SAME,doc_73_chunk_0,She opens it and steps in coming face to face with a... LARGE AUTOMATIC REVOLVER,
74、INT. STAIR WELL SAME,doc_73_chunk_0,"Gale's eyes move down the end of the gun to find... DEBBIE SALT standing, lips pursed.",
74、INT. STAIR WELL SAME,doc_73_chunk_0,Gale's face is a mass of confusion.,
65、INT. SOUND STAGE - SAME,doc_64_chunk_0,Gale finds herself in the student studios.,Student studios: Gale enters the control booth overlooking a dubbing stage.
65、INT. SOUND STAGE - SAME,doc_64_chunk_0,She stands in a huge control booth that overlooks a dubbing stage.,Student studios: Gale is inside the control booth with glass walls and doors.
65、INT. SOUND STAGE - SAME,doc_64_chunk_0,Gale moves out a side door and into a dubbing room.,Student studios: Gale transitions from the control booth to a dubbing room.
65、INT. SOUND STAGE - SAME,doc_64_chunk_0,"Gale stops for a second, listening","Dubbing room: After entering the dark room, Gale hears the main door creak open."
65、INT. SOUND STAGE - SAME,doc_64_chunk_7,"Gale turns to the window to see Dewey, his face smashed against it, blood smeared across the glass.","Dubbing stage, after Dewey's death scream."
65、INT. SOUND STAGE - SAME,doc_64_chunk_7,"She moves to the window, her face only inches from his.","Dubbing stage, as Dewey's face is pressed against the glass."
65、INT. SOUND STAGE - SAME,doc_64_chunk_7,Gale BEATS against the glass.,"Dubbing stage, after Dewey's body begins to slide down."
65、INT. SOUND STAGE - SAME,doc_64_chunk_7,Gale is mortified.,"Dubbing stage, after Dewey's body slides out of view."
63、INT. LECTURE HALL - SAME,doc_62_chunk_8,Gale turns just in time to see the gleam of a killer's knife as it darts out of the darkness.,"DOWN BELOW: Inside a theater or auditorium, during a chase scene."
63、INT. LECTURE HALL - SAME,doc_62_chunk_8,"Gale catapults, just dodging it.","DOWN BELOW: Inside a theater or auditorium, during a chase scene."
63、INT. LECTURE HALL - SAME,doc_62_chunk_8,She moves like lightning up the aisle of seats.,"DOWN BELOW: Inside a theater or auditorium, during a chase scene."
63、INT. LECTURE HALL - SAME,doc_62_chunk_8,"Gale tears out the exit door, the Killer right behind her.","DOWN BELOW: Inside a theater or auditorium, during a chase scene."
