doc_title,chunk_id,fact,scene_context
105、INT. PENTHOUSE APARTMENT -- SAME,doc_104_chunk_0,Israel's heart resumes beating after CPR.,"After Hugo is killed by Soot, Gill performs CPR on Israel."
26、INT. PENTHOUSE SUITE -- NOMAD HOTEL & CASINO -- MORNING,doc_25_chunk_11,The card Israel pulls is a Joker.,Card trick scene
11、INT. BRIEFING ROOM -- CONTINUOUS,doc_10_chunk_3,Israel is the leader of one faction of the Carlotta organization after the split.,Locke's narration about the Carlotta organization split
115、INT. PENTHOUSE APARTMENT -- SAME,doc_114_chunk_2,Israel will be traveling with the agents.,Locke orders Israel to be taken to the roof.
122、INT. CEDARS SINAI -- I.C.U. -- RECOVERY ROOM -- DAY,doc_121_chunk_1,Israel is the child of a brief affair between Laverne and another person.,"Flashback: The Diner, day before, during exposition about Israel's origin."
122、INT. CEDARS SINAI -- I.C.U. -- RECOVERY ROOM -- DAY,doc_121_chunk_1,Israel now knows about the paternity suit.,"The Diner, main scene, during conversation about paternity."
41、INT. PENTHOUSE SUITE -- NOMAD HOTEL & CASINO -- MORNING,doc_40_chunk_0,Israel is sequestered to his bedroom.,in his bedroom
72、INT. MASTER BEDROOM -- SAME,doc_71_chunk_1,Israel sees Beanie's lifeless body.,"Room, after Beanie's death"
53、INT. PENTHOUSE SUITE -- MASTER BEDROOM -- DAY,doc_52_chunk_0,Israel is unaware of Ivy's presence.,"Ivy steps out of shadows, Israel unaware."
59、INT. BEDROOM -- SAME,doc_58_chunk_4,Israel has the Ace of Spades cupped in his throwing hand.,
72、INT. MASTER BEDROOM -- SAME,doc_71_chunk_4,Israel instructs the security to avert their eyes and to pretend they did not see the cocaine.,
96、INT. PENTHOUSE HALLWAY -- SAME,doc_95_chunk_9,Gill attempts to force feed Israel nitro-glycerin tablets.,Following Hugo's shooting and Buddy's cardiac arrest
30、INT. PENTHOUSE SUITE -- DAY,doc_29_chunk_5,Israel is in the bedroom for privacy.,"Main room, as Beanie directs the girls to move to the front and Ivy prepares at the door."
42、INT. FOUR SEASONS HOTEL -- WASHINGTON D.C. -- DAY,doc_41_chunk_5,Israel orders the action to be performed.,"Card trick scene, after Joker is revealed."
59、INT. BEDROOM -- SAME,doc_58_chunk_0,Israel is oblivious to prior events.,fifty feet away
72、INT. MASTER BEDROOM -- SAME,doc_71_chunk_2,Israel immediately mobilizes.,"After phone stops ringing, Israel confronts Ivy and mobilizes."
89、INT. PENTHOUSE APARTMENT -- SAME,doc_88_chunk_1,Israel is informed by Mecklen that the deal has been revoked.,Phone call with Mecklen
32、INT. PRIVATE PRACTICE -- DAY,doc_31_chunk_0,Israel's private physician is Dr. Gregory Gill.,"Hallway, Dr. Gill approaches Israel with a medical report."
