doc_title,chunk_id,fact,scene_context
44、INT. JEWISH DEFENSE LEAGUE - MAIN CHAMBER - DAY,doc_43_chunk_6,The Chief instructs the Hammer to take Esther with him.,
14、EXT. MRS. CARVER'S HOUSE - SHABAT,doc_13_chunk_2,Esther's name is revealed to Mrs. Carver and Hammer during their introduction.,"Scene: Introduction at the start of the Sabbath, after Mrs. Carver's gesture is rebuffed."
37、INT. CAVERNOUS ROOM - MOMENTS LATER,doc_36_chunk_3,Esther is shown to be romantically attracted to The Hammer.,Scene depicting the attraction with Hasidic animatronic puppets; Esther secretly glances at The Hammer affectionately.
53、INT. JEWISH ATOMIC CLOCK - CONTINUOUS,doc_52_chunk_9,"Esther is present in the corner of the room, slumped against the wall alongside The Hammer.","Scene following the cessation of gunfire, under the table setting."
53、INT. JEWISH ATOMIC CLOCK - CONTINUOUS,doc_52_chunk_9,Esther is alive and in an exhausted state after the confrontation.,"Scene following the cessation of gunfire, under the table setting."
61、INT. ROOM WHERE THE HEBREW HAMMER'S GIRLFRIEND IS - MOMENTS,doc_60_chunk_4,Esther Bloomenbergensteinthal accepts The Hammer's marriage proposal.,"Scene: After Santa is dragged out, The Hammer proposes and Esther says yes."
61、INT. ROOM WHERE THE HEBREW HAMMER'S GIRLFRIEND IS - MOMENTS,doc_60_chunk_4,Esther Bloomenbergensteinthal is given a ring by The Hammer as part of a marriage proposal.,"Scene: After Santa is dragged out, The Hammer places a ring on her finger."
61、INT. ROOM WHERE THE HEBREW HAMMER'S GIRLFRIEND IS - MOMENTS,doc_60_chunk_0,Esther Bloomenbergensteinthal is restrained to a chair.,Later: The Hammer kicks open the door and finds Esther restrained.
61、INT. ROOM WHERE THE HEBREW HAMMER'S GIRLFRIEND IS - MOMENTS,doc_60_chunk_0,Esther Bloomenbergensteinthal is untied by The Hammer.,Later: The Hammer quickly unties Esther after kicking open the door.
61、INT. ROOM WHERE THE HEBREW HAMMER'S GIRLFRIEND IS - MOMENTS,doc_60_chunk_0,Esther Bloomenbergensteinthal kisses The Hammer.,"Later: After being untied, Esther and The Hammer kiss."
