doc_title,chunk_id,description,scene_context
11、INT. ANNABELLE'S APARTMENT -- MORNING,doc_10_chunk_2,"Tudor turns, his body contracting around the pit of his",
56、INT. TUDOR'S APARTMENT -- NIGHT,doc_55_chunk_4,Tudor is confused; he doesn't want the caresses to stop.,
33、INT. TUDOR'S APARTMENT -- NIGHT,doc_32_chunk_8,"Tudor rolls over slowly on to his back, eyes wide and shining, smiling again.",
48、INT. TUDOR'S APARTMENT -- NIGHT,doc_47_chunk_1,"Tudor makes little delirious crooning sounds, a parody of a lullaby.",
16、INT. TUDOR'S OFFICE -- AFTERNOON,doc_15_chunk_5,"Tudor shoves her hand away and sits straight at his desk, still pretty wobbly.",
56、INT. TUDOR'S APARTMENT -- NIGHT,doc_55_chunk_2,"Tudor begins to unbutton his shirt with one hand, his other still gripping Janine tightly.",
33、INT. TUDOR'S APARTMENT -- NIGHT,doc_32_chunk_5,Tudor sprawled out on the bed,"Inside the bedroom, as Janine enters and sees him."
19、INT. LOBBY -- AFTERNOON,doc_18_chunk_0,Tudor enters the building.,"Scene: Exterior of the building, as the doorman opens the doors for him."
14、INT. TUDOR'S APARTMENT -- MORNING,doc_13_chunk_1,"Tudor tries to cover up, grabs the water-pick, and begins to work on his teeth again, hiding the occasional twinge that hits him.",
18、INT. TAXICAB -- AFTERNOON,doc_17_chunk_0,"Tudor, still a bit unsteady, signs a chit for the driver and gets out of the car.",The cab carrying Tudor pulls up at the main doors of the Towers.
14、INT. TUDOR'S APARTMENT -- MORNING,doc_13_chunk_2,Tudor says 'Nope. Damned thing wriggled out of my hands. That's all.',
14、INT. TUDOR'S APARTMENT -- MORNING,doc_13_chunk_2,Tudor ignores her,
14、INT. TUDOR'S APARTMENT -- MORNING,doc_13_chunk_3,Tudor continues to ignore her.,
14、INT. TUDOR'S APARTMENT -- MORNING,doc_13_chunk_3,"Tudor waits for a second, turns off the water-pick, then checks out his stomach again.",
16、INT. TUDOR'S OFFICE -- AFTERNOON,doc_15_chunk_3,"Tudor rolling around on the floor behind his desk, his swivel chair tipped over on to its side.",
16、INT. TUDOR'S OFFICE -- AFTERNOON,doc_15_chunk_3,Tudor is breathing heavily and has to support himself by leaning on,
33、INT. TUDOR'S APARTMENT -- NIGHT,doc_32_chunk_6,"Tudor twists around to see who has spoken, eyes wide but now unsmiling.",
33、INT. TUDOR'S APARTMENT -- NIGHT,doc_32_chunk_6,"With the same motion, he pulls the covers over his abdomen to hide the lumps from Janine.",
7、INT. TUDOR'S APARTMENT -- MORNING,doc_6_chunk_4,Tudor ignores her and finishes breakfast.,
11、INT. ANNABELLE'S APARTMENT -- MORNING,doc_10_chunk_0,Tudor knows that something is seriously wrong.,"Inside the apartment, shortly after entering."
11、INT. ANNABELLE'S APARTMENT -- MORNING,doc_10_chunk_0,Tudor approaches the dining room with his hand over his nose and mouth.,"Inside the apartment, after noticing the smell and seeing Hobbes's foot."
59、INT. TUDOR'S APARTMENT -- NIGHT,doc_58_chunk_7,"The tentacle is now touching Tudor's chin, his cheek",
33、INT. TUDOR'S APARTMENT -- NIGHT,doc_32_chunk_4,Tudor seems disappointed.,
33、INT. TUDOR'S APARTMENT -- NIGHT,doc_32_chunk_4,"The lump returns again. Gently, Tudor begins stroking it.",
33、INT. TUDOR'S APARTMENT -- NIGHT,doc_32_chunk_4,closing his eyes in bliss and smiling again,
80、INT. TUDOR'S APARTMENT -- NIGHT,doc_79_chunk_11,Tudor begins to shove the piece of flesh back down his throat,
16、INT. TUDOR'S OFFICE -- AFTERNOON,doc_15_chunk_4,"Tudor collapses into the chair, mumbling and rolling his head from side to side.","Scene involving Mrs. Wheatley helping Tudor after an incident, at a desk."
16、INT. TUDOR'S OFFICE -- AFTERNOON,doc_15_chunk_4,Tudor begins to come around,"Scene involving Mrs. Wheatley helping Tudor after an incident, at a desk."
33、INT. TUDOR'S APARTMENT -- NIGHT,doc_32_chunk_3,Tudor begins drumming on his abdomen.,
33、INT. TUDOR'S APARTMENT -- NIGHT,doc_32_chunk_3,The lump under Tudor's skin returns.,
33、INT. TUDOR'S APARTMENT -- NIGHT,doc_32_chunk_3,"He tries to seize the lump with his fingers and it shrinks back, almost disappearing into his abdominal cavity again.",
21、INT. TUDOR'S APARTMENT -- LATE AFTERNOON,doc_20_chunk_2,"Tudor throws himself over the side of the bathtub, knees on the bath mat, head well down into the tub itself.","Inside the bathroom, immediately after entering."
21、INT. TUDOR'S APARTMENT -- LATE AFTERNOON,doc_20_chunk_2,"He gags and vomits into the tub and collapses, exhausted, on the floor, mouth bloody.","Inside the bathroom, after vomiting."
80、INT. TUDOR'S APARTMENT -- NIGHT,doc_79_chunk_1,Tudor lying in bed in the dim light of the bedroom.,"Bedroom, dimly lit, during Rollo's arrival."
59、INT. TUDOR'S APARTMENT -- NIGHT,doc_58_chunk_3,"Tudor wails terribly, like a hound, from the bedroom.","Scene: Inside the bedroom, Tudor begins wailing."
