doc_title,chunk_id,text,scene_context
33、INT. TUDOR'S APARTMENT -- NIGHT,doc_32_chunk_8,"Attaboy, attaboy.",
14、INT. TUDOR'S APARTMENT -- MORNING,doc_13_chunk_2,Nope. Damned thing wriggled out of my hands. That's all.,
59、INT. TUDOR'S APARTMENT -- NIGHT,doc_58_chunk_1,"Make love to me, make love to me, love, love to me...",
33、INT. TUDOR'S APARTMENT -- NIGHT,doc_32_chunk_3,"Come on, fella. Thataboy. You and
me, we're gonna be friends, aren't
we?",
56、INT. TUDOR'S APARTMENT -- NIGHT,doc_55_chunk_0,"Janine. Janine. Come here. Come into the bedroom, Janine.","Bedroom: Tudor calls to Janine, urging her to come into the bedroom."
56、INT. TUDOR'S APARTMENT -- NIGHT,doc_55_chunk_4,"You're my wife, Janine. Please make love to me.","Scene: In a private setting, Tudor pleads with Janine after she reacts to feeling lumps on his abdomen."
33、INT. TUDOR'S APARTMENT -- NIGHT,doc_32_chunk_1,"Come here, boy. Here, boy, here.","Bedroom scene: Tudor is alone, speaking to a mysterious lump near his navel, attempting to lure it with his voice and touch."
59、INT. TUDOR'S APARTMENT -- NIGHT,doc_58_chunk_3,Ooooooooooooooooo!,
59、INT. TUDOR'S APARTMENT -- NIGHT,doc_58_chunk_3,"Janine, Janine, Janinnnnnneeee!",
56、INT. TUDOR'S APARTMENT -- NIGHT,doc_55_chunk_1,"Hello, darling. I feel wonderful. Come and sit beside me, beside me on the bed.","Scene: In a bedroom, Tudor speaks to Janine from the bed, inviting her to sit beside him."
80、INT. TUDOR'S APARTMENT -- NIGHT,doc_79_chunk_8,"No, no, no, no. Mustn't, mustn't. You mustn't kill them, no, no, no.",
9、INT. ELEVATOR -- MORNING,doc_8_chunk_0,"Oh. Well, I'll go along for the ride.",Elevator scene: Tudor speaks to Merrick and the Svibens while in an elevator.
16、INT. TUDOR'S OFFICE -- AFTERNOON,doc_15_chunk_4,"No, no. I'll be all right. I'm all right.","Scene: At a desk, Tudor is being attended to by Mrs. Wheatley who is helping him after an injury; she suggests taking him to a hospital, but he refuses."
33、INT. TUDOR'S APARTMENT -- NIGHT,doc_32_chunk_4,"No, no, no. Don't run away, boy. I'm not going to hurt you. Not going to hurt you. We're going to be friends. Friends.",
33、INT. TUDOR'S APARTMENT -- NIGHT,doc_32_chunk_4,Attaboy.,
33、INT. TUDOR'S APARTMENT -- NIGHT,doc_32_chunk_4,Attaboy.,
56、INT. TUDOR'S APARTMENT -- NIGHT,doc_55_chunk_2,"Do you want to make love? You're absolutely beautiful, those eyes, that expression. You're absolutely the most sexy thing alive. Do you want to make love?",
56、INT. TUDOR'S APARTMENT -- NIGHT,doc_55_chunk_2,"You will make love to me, won't you, Janine? Won't you make love to me? You start it. Won't you? I think I've forgotten how to start.",
80、INT. TUDOR'S APARTMENT -- NIGHT,doc_79_chunk_10,"No, no. You mustn't kill them. That's my blood you're spilling! My blood! Let them come home, let them come home, home, home inside me. Don'tkill them...!",
80、INT. TUDOR'S APARTMENT -- NIGHT,doc_79_chunk_10,"At least save me one! For God's sake! At least save me one. One, one, one, one...",
7、INT. TUDOR'S APARTMENT -- MORNING,doc_6_chunk_3,What do you want to call me at the office for?,
7、INT. TUDOR'S APARTMENT -- MORNING,doc_6_chunk_3,I won't be at the office except to sign in. I've got a lot of claims to check out. All over the place. Garages and more garages.,
7、INT. TUDOR'S APARTMENT -- MORNING,doc_6_chunk_3,I'll come home right after work.,
16、INT. TUDOR'S OFFICE -- AFTERNOON,doc_15_chunk_6,"Call me a cab, will you please, Mona? I'm going home for the day.","Scene: In an office, Tudor speaks to Mrs. Wheatley, asking her to call a cab and announcing he is leaving for the day."
16、INT. TUDOR'S OFFICE -- AFTERNOON,doc_15_chunk_6,I don't care what you think. Please call me a cab. Now.,"Scene: In an office, Tudor speaks to Mrs. Wheatley, dismissing her opinion and urgently requesting a cab."
