doc_title,chunk_id,fact,scene_context
139、INT. EVE'S ROOM - NIGHT,doc_138_chunk_3,Eve makes a decision.,bedroom
121、INT. CHANCE'S ROOM - MORNING,doc_120_chunk_6,Eve departs the room.,"Inside a room, after Eve opens the door to Maggie and before Maggie alters the tuxedo for Chance."
203、EXT. RAND MANSION - NIGHT,doc_202_chunk_0,Eve agrees to Wilson's proposal to take Chance to the third floor guest suite.,"Rand mansion front door, limo parking and entry preparation"
199、INT. LIMOUSINE - EVENING,doc_198_chunk_2,Eve commits to going home.,"Limo interior, after Chance agrees."
242、INT. RAND MANSION - BASEMENT - DAY,doc_241_chunk_0,Eve is sitting for a portrait.,"Basement, Mrs. Aubrey checks the photographer's studio."
117、INT. RAND'S HOSPITAL ROOM - NIGHT,doc_116_chunk_2,Eve leaves the room.,the room
273、INT. RAND'S HOSPITAL ROOM - NIGHT,doc_272_chunk_2,Eve leaves the room.,the room
274、INT. RAND MANSION - THIRD FLOOR HALLWAY - NIGHT,doc_273_chunk_0,Eve commits to fixing a tuxedo for Chance from Ben's collection.,"Hallway, at bedroom door"
283、INT. SOPHIE'S - NIGHT,doc_282_chunk_3,Eve leaves the scene.,"At a table, Eve and Sophie leave."
295、INT. EVE'S ROOM - NIGHT,doc_294_chunk_3,Eve makes a decision.,bedroom
43、INT. LIMOUSINE - EVENING,doc_42_chunk_2,The glass partition closes.,Limo interior
311、INT. LIMOUSINE - DAY,doc_310_chunk_0,Eve is searching for Chance.,"Limousine driving through woods, searching for Chance"
48、INT. RAND MANSION - FRONT HALLWAY - NIGHT,doc_47_chunk_0,Greta is waiting to take Eve's coat.,Inside the house
56、INT. RAND DINING ROOM - NIGHT,doc_55_chunk_0,Eve is seated at the table in the Rand dining room.,"Rand dining room, group seated at table."
78、INT. RAND'S BEDROOM - DAY,doc_77_chunk_3,Eve leaves the room.,Rand's bedside room
86、INT. RAND MANSION - BASEMENT - DAY,doc_85_chunk_0,Eve is sitting for a portrait in the photographer's studio.,"Basement, photographer's studio"
302、EXT. RAND'S FUNERAL - DAY,doc_301_chunk_0,Eve is conversing with the President and the First Lady.,"After the services, Eve and Allenby are talking with the President and First Lady."
59、INT. MANSION - THIRD FLOOR HALLWAY - NIGHT,doc_58_chunk_0,Eve is talking to Chance.,"Elevator exit, Eve emerges from bedroom and talks to Chance"
