doc_title,chunk_id,fact,scene_context
20、INT. STEPHANIE'S HOUSE - FOYER - NIGHT,doc_19_chunk_0,Ray commits to having dinner at his parents' house tomorrow night.,"Outside Stephanie's house, from Ray's car"
27、INT. RAY'S BEDROOM - MORNING,doc_26_chunk_0,Ray is absent from the bed.,Stephanie wakes up and finds Ray missing from the bed.
14、INT. POLICE STATION - SARGENT'S DESK - NIGHT,doc_13_chunk_0,Ray has filed a report with Officer Naimark.,filing a report with Officer Naimark
5、INT. BANK OF CALIFORNIA -- DAY,doc_4_chunk_3,Ray is Stephanie's boyfriend.,"Stephanie's home, Ellen examines a desktop photo of Stephanie and Ray."
51、INT. DALTON'S HOUSE,doc_50_chunk_4,Ray refrained from speaking after being about to say something.,
8、INT. RAY'S UNIVERSITY OFFICE - LATER,doc_7_chunk_0,Ray observes Stephanie's bummed-out state.,"Stephanie expresses uncertainty about a job opportunity, and Ray notices her emotional state."
75、EXT. TRAIN STATION - TRAIN PLATFORM - DAWN,doc_74_chunk_3,Ray possesses the cursed button.,"Conversation about old coat, Ray produces cursed button from envelope."
9、INT. HALL OUTSIDE RAY'S OFFICE - DAY,doc_8_chunk_0,Ray commits to Stephanie coming over for dinner tomorrow night to meet Trudy and his father.,"Ray's office, phone call with Trudy"
75、EXT. TRAIN STATION - TRAIN PLATFORM - DAWN,doc_74_chunk_0,Ray has a diamond ring in a velvet case,"Train platform, moments before sunrise"
25、INT. RAY'S HOUSE - LATER,doc_24_chunk_1,Ray receives a prescription from Doctor Rangavertz.,
27、INT. RAY'S BEDROOM - MORNING,doc_26_chunk_1,Ray decides to ignore the ringing phone.,"Bedroom: Stephanie wakes from nightmare, Ray ignores ringing phone."
50、EXT. DALTON HOUSE - DUSK,doc_49_chunk_1,Ray introduces Stephanie to his parents.,"Ray's home foyer, Stephanie introduced to parents"
15、EXT. VENTURA BLVD - LATER THAT NIGHT,doc_14_chunk_1,Ray has entered the establishment.,"Outside the psychic shop, Stephanie cajoles Ray through the front door."
52、INT. DALTON HOUSE - DINNING ROOM - LATER,doc_51_chunk_10,Ray is no longer restrained by his mother.,"House: Stephanie heads for the door, mother stops Ray, he pulls free."
