doc_title,chunk_id,fact,scene_context
42、INT. ORPHEUM CAFE - CONTINUOUS,doc_41_chunk_0,Julie initiates a call to an ambulance.,"Scene: Inside the location with tables by the door, after Henry is set down in a chair."
87、EXT. PARKING LOT - DAY,doc_86_chunk_3,The target character agrees to give someone an audition after initial hesitation.,
70、INT. STAGE - SAME TIME,doc_69_chunk_2,The target character agrees to a meeting at eight o'clock.,"Scene involving dialogue between Henry and Julie about plans, culminating in Julie's decision."
116、INT. JULIE'S DRESSING ROOM - NIGHT,doc_115_chunk_2,The target character explicitly states she does not want to be with Henry.,
116、INT. JULIE'S DRESSING ROOM - NIGHT,doc_115_chunk_2,The target character accuses Henry of being a thief.,
101、INT. APARTMENT - CONTINUOUS,doc_100_chunk_1,The target character explicitly ends the relationship with Henry.,"Scene: At the dinner table, negotiations break down."
101、INT. APARTMENT - CONTINUOUS,doc_100_chunk_1,The target character instructs Henry to leave.,"Scene: At the dinner table, negotiations break down."
76、INT. JULIE'S APARTMENT - KITCHEN - NIGHT,doc_75_chunk_4,The target character expresses gladness about having run Henry over.,
76、INT. JULIE'S APARTMENT - KITCHEN - NIGHT,doc_75_chunk_4,The target character kisses Henry.,After expressing gladness about the accident and exchanging dialogue.
105、INT. STAGE - DAY,doc_104_chunk_1,Julie walks off the stage.,Scene following Madame Ranevskaya's dialogue and Darek's call for the magic scene.
105、INT. STAGE - DAY,doc_104_chunk_1,Julie knows Henry is waiting for her.,Scene following Madame Ranevskaya's dialogue and Darek's call for the magic scene.
74、INT. RESTAURANT - LATER,doc_73_chunk_0,The target character decides to leave Buffalo after the current project concludes.,"Scene: End of a meal, during a conversation with Henry."
74、INT. RESTAURANT - LATER,doc_73_chunk_0,The target character aspires to achieve greatness in Hollywood.,"Scene: End of a meal, during a conversation with Henry."
52、INT. CAFE ORPHEUM - DAY,doc_51_chunk_3,The target character confirms she is leaving Buffalo after the play is finished.,Scene set at a coffee meeting; conversation between Julie and Henry.
52、INT. CAFE ORPHEUM - DAY,doc_51_chunk_3,The target character states that the current production is her last play in Buffalo.,Scene set at a coffee meeting; conversation between Julie and Henry.
52、INT. CAFE ORPHEUM - DAY,doc_51_chunk_3,The target character expresses gratitude for Henry not suing her.,Scene set at a coffee meeting; final exchange before Julie leaves.
161、INT. MAX'S BARBER SHOP - CONTINUOUS,doc_160_chunk_2,Julie helps Henry over the final step to the location below the Hollywood sign.,Scene opening: Julie and Henry arrive at a viewpoint below the Hollywood sign overlooking Los Angeles.
161、INT. MAX'S BARBER SHOP - CONTINUOUS,doc_160_chunk_2,Julie hands Henry a bottle of water.,"Scene opening: After arriving at the viewpoint, Julie provides Henry with water."
161、INT. MAX'S BARBER SHOP - CONTINUOUS,doc_160_chunk_2,Julie points out the ocean visible from the viewpoint.,Scene opening: Julie draws Henry's attention to the ocean in the distance.
161、INT. MAX'S BARBER SHOP - CONTINUOUS,doc_160_chunk_2,Julie kisses Henry in the sun.,"Scene opening: Following Henry's remark about her brother, Julie kisses him."
