doc_title,chunk_id,fact,scene_context
135、INT. CAR- CONTINUOUS,doc_134_chunk_10,Jack obeys Clara's order to stand by her.,"At the lake, Clara orders Jack to stand by her."
121、EXT. COFFEE BAR- NIGHT,doc_120_chunk_5,Jack is kissed by Clara.,
121、EXT. COFFEE BAR- NIGHT,doc_120_chunk_3,Jack put Clara on the spot.,
119、EXT. LOCANDA GRAPPELLI- NIGHT,doc_118_chunk_2,Jack has a positive longing to repeat the moment.,"At a table, after tasting wine with Clara."
161、EXT. TOWN SQUARE- DAY,doc_160_chunk_2,Jack's first shot hits Larry in the heart.,Steps to the statue of the eagle
51、INT. FATHER BENEDETTO'S KITCHEN- EVENING,doc_50_chunk_7,Jack knows the priest is on a mission to extract the truth.,
3、EXT. WOODS- MORNING,doc_2_chunk_0,Jack senses something in the woods.,woods heading towards a frozen lake
63、INT. PENSIONE ABRUZZO- DAY,doc_62_chunk_0,The SOCIMI balances perfectly.,Jack working on his weapon in the fading light.
"39、EXT. CASTELVECCHIO, CAFE- DAY",doc_38_chunk_3,The identification process is completed.,Cafe: identification process completed.
"64、INT. BROTHEL, VIA LAMPEDUSA- NIGHT",doc_63_chunk_0,Jack refuses the drink offer.,"Living room, second girl offers drink, Jack refuses."
78、EXT. WOODS- DAY,doc_77_chunk_15,Jack receives the ENVELOPE.,"After Mathilde specifies the briefcase combination as 821, she hands Jack the ENVELOPE."
"89、EXT. CHURCH, ROOF- DAY",doc_88_chunk_0,Jack notices the young man sitting at the wheel of an Audi parked near the main square.,tower parapet
"159、EXT. CASTEL DEL MONTE, TOWN SQUARE- DAY",doc_158_chunk_1,Jack has given Clara his final instalment.,
99、EXT. ALPINE ROAD- NIGHT,doc_98_chunk_0,Jack is heading for the mountains.,Driving toward the mountains
104、EXT. ALPINE TUNNEL- NIGHT,doc_103_chunk_0,Jack narrowly avoids the car.,"Tunnel, avoiding an oncoming car"
11、INT. CAR- DAY,doc_10_chunk_0,Jack possesses a passport bearing his photo in the name of Edward Clarke.,"In a Citroen C2, Jack finds an envelope containing a passport, driver's license, and map."
11、INT. CAR- DAY,doc_10_chunk_0,Jack possesses a driver's license in the name of Edward Clarke.,"In a Citroen C2, Jack finds an envelope containing a passport, driver's license, and map."
161、EXT. TOWN SQUARE- DAY,doc_160_chunk_5,Jack is holding his gun pointed at Father Benedetto.,"Among dead bodies, Jack holds gun pointed at Father Benedetto."
5、EXT. DACHA- MORNING,doc_4_chunk_0,Jack kills the second hunter.,Outside the dacha
4、EXT. LAKESIDE- MORNING,doc_3_chunk_6,Jack finds a military identity pass in the man's clothing.,"In the woods, Jack investigates a man and discovers a military ID in his breast pocket."
4、EXT. LAKESIDE- MORNING,doc_3_chunk_6,Jack removes the bolt from the man's rifle.,"In the woods, Jack disarms the man's rifle by removing its bolt."
