doc_title,chunk_id,text,scene_context
106、EXT. HOTEL SAINT GABRIEL - NIGHT,doc_105_chunk_0,What danger?,Lobby: Louis asks about the danger Claudia senses.
103、INT. FOOT OF STAIRWAY,doc_102_chunk_3,Monstrous.,Louis and Armand discussing Armand's speed and grace
103、INT. FOOT OF STAIRWAY,doc_102_chunk_3,"Your lips, they didn't move.",Louis and Armand discussing Armand's speed and grace
101、EXT BOULEVARD DES CAPUCHINES - THEATRE DES VAMPIRES -,doc_100_chunk_0,Remember what I've told you. They'll have different powers. They'll read your thoughts if you allow it.,"Night at theatre entrance, Louis speaking to Claudia about vampire powers."
104、INT. MEDIEVAL ROOM,doc_103_chunk_5,He knew nothing. He just didn't care.,Armand and Louis discussing the vampire who made Louis
107、INT. HOTEL ROOMS - NIGHT,doc_106_chunk_2,"He can protect us, Claudia.","Louis lifts Claudia in his arms, speaking about protection."
1、INT. ROOM - NIGHT (SAN FRANCISCO),doc_0_chunk_4,We can't begin this way. Let me turn on the light.,Speaking with Malloy about vampires and light
1、INT. ROOM - NIGHT (SAN FRANCISCO),doc_0_chunk_4,We love it. I only wanted to prepare you.,Speaking with Malloy about vampires and light
102、INT. THEATRE BOX - NIGHT,doc_101_chunk_9,I've seen enough of this! I loathe it!,Stage scene: Louis witnesses Armand's ritual and expresses disgust.
102、INT. THEATRE BOX - NIGHT,doc_101_chunk_11,We've been searching for you for a very long time...,"Empty theatre, Louis speaks to Armand about searching for him."
102、INT. THEATRE BOX - NIGHT,doc_101_chunk_3,This is no performance.,Louis whispers to Claudia about a performance.
104、INT. MEDIEVAL ROOM,doc_103_chunk_0,We had feared we were the only ones...,Medieval room: Louis speaks to Armand about fearing they were the only ones.
105、INT. DARKENED CORRIDORS AND THEATRE - NIGHT,doc_104_chunk_0,"The place was dark as we left, a darkness that confounded even Claudia. And as we blundered through it, again came the thought: I have wronged Lestat, I have hated him for the wrong reasons.","Darkened corridors, Louis (V.O.) reflects on wronging Lestat."
104、INT. MEDIEVAL ROOM,doc_103_chunk_4,"My God... So it's as I always feared. Nothing, leading to nothing.",Armand holds Claudia and Louis in a trance; Louis speaks of his fears.
104、INT. MEDIEVAL ROOM,doc_103_chunk_3,Then there is nothing.,"By a candle, Louis and Armand discuss the existence of God and evil."
104、INT. MEDIEVAL ROOM,doc_103_chunk_3,Then God does not exist...,"By a candle, Louis and Armand discuss the existence of God and evil."
104、INT. MEDIEVAL ROOM,doc_103_chunk_3,And no vampire here has discourse with God or the Devil?,"By a candle, Louis and Armand discuss the existence of God and evil."
107、INT. HOTEL ROOMS - NIGHT,doc_106_chunk_0,Do you think I would let them harm you?,Room: Louis and Claudia discuss danger and love
107、INT. HOTEL ROOMS - NIGHT,doc_106_chunk_0,"Love holds you to me. And we are in danger, not you.",Room: Louis and Claudia discuss danger and love
1、INT. ROOM - NIGHT (SAN FRANCISCO),doc_0_chunk_5,Don't be frightened. I want this opportunity.,Room: Louis reassures Malloy and states his desire for the opportunity.
107、INT. HOTEL ROOMS - NIGHT,doc_106_chunk_1,Never.,Claudia accuses Louis of leaving for Armand; Louis denies it.
107、INT. HOTEL ROOMS - NIGHT,doc_106_chunk_1,That's not so.,Claudia claims Armand wants Louis; Louis disagrees.
107、INT. HOTEL ROOMS - NIGHT,doc_106_chunk_1,So you felt it too!,Claudia reveals Armand's soul message during a trance; Louis confirms he felt it.
102、INT. THEATRE BOX - NIGHT,doc_101_chunk_0,They are here. I know they are. Listen for something that doesn't make a sound.,"Theater, Louis and Claudia observe crowd as lights go down; Louis speaks about 'they' and listening for silence."
110、INT. ARMAND'S ROOM - NIGHT,doc_109_chunk_4,And the vampires of the Theatre?,Speaking with Armand about the vampires of the Theatre
110、INT. ARMAND'S ROOM - NIGHT,doc_109_chunk_4,Yes... My God...,Responding to Armand's question about the answers
102、INT. THEATRE BOX - NIGHT,doc_101_chunk_5,This is monstrous!,Louis and Claudia scene: Louis objects to a monstrous subject.
105、INT. DARKENED CORRIDORS AND THEATRE - NIGHT,doc_104_chunk_1,You read my thoughts?,"Santiago confronts Louis about a name, with other vampires appearing behind Santiago."
105、INT. DARKENED CORRIDORS AND THEATRE - NIGHT,doc_104_chunk_1,A name I don't want to say again.,"Santiago confronts Louis about a name, with other vampires appearing behind Santiago."
110、INT. ARMAND'S ROOM - NIGHT,doc_109_chunk_3,He? Don't you see? I'm not the spirit of any age! I'm at odds with everything and always have been! I'm not even sure what I am!,Armand and Louis discuss Louis's identity and his place in the modern age.
1、INT. ROOM - NIGHT (SAN FRANCISCO),doc_0_chunk_2,It's just a room...,"Alleyway, Louis speaks with Malloy about being a vampire and waiting in the alley."
1、INT. ROOM - NIGHT (SAN FRANCISCO),doc_0_chunk_2,I'm a vampire.,"Alleyway, Louis speaks with Malloy about being a vampire and waiting in the alley."
1、INT. ROOM - NIGHT (SAN FRANCISCO),doc_0_chunk_2,Absolutely. I was watching you watching me. I was waiting for you in that alleyway. And then you began to speak.,"Alleyway, Louis speaks with Malloy about being a vampire and waiting in the alley."
11、EXT. PLANTATION - NIGHT,doc_10_chunk_2,I can't do it.,"With Lestat, refusing to commit the act."
11、EXT. PLANTATION - NIGHT,doc_10_chunk_2,"Kill me if you will, but I can't do this...","With Lestat, pleading to be killed but unable to proceed."
11、EXT. PLANTATION - NIGHT,doc_10_chunk_1,"How do you mean, start?",Lestat instructs Louis to call Carlos; Louis questions the meaning of 'start'.
11、EXT. PLANTATION - NIGHT,doc_10_chunk_1,Carlos!!!,Louis calls Carlos (the overseer) who approaches with a bloodied whip.
110、INT. ARMAND'S ROOM - NIGHT,doc_109_chunk_2,We can do that?,Speaking with Armand about immortality
110、INT. ARMAND'S ROOM - NIGHT,doc_109_chunk_2,That's what the one who made me said.,Speaking with Armand about the one who made Louis
110、INT. ARMAND'S ROOM - NIGHT,doc_109_chunk_1,But why?,Conversation with Armand about the young vampire and Louis's departure
110、INT. ARMAND'S ROOM - NIGHT,doc_109_chunk_1,Then blame the one who made her...,Conversation with Armand about the young vampire and Louis's departure
110、INT. ARMAND'S ROOM - NIGHT,doc_109_chunk_1,We want no quarrel with him.,Conversation with Armand about the young vampire and Louis's departure
110、INT. ARMAND'S ROOM - NIGHT,doc_109_chunk_1,Then I leave too.,Conversation with Armand about the young vampire and Louis's departure
110、INT. ARMAND'S ROOM - NIGHT,doc_109_chunk_1,You said there were none.,Conversation with Armand about the young vampire and Louis's departure
113、EXT. HOTEL BALCONY - LATER,doc_112_chunk_0,"She is dying. It happened to you too, but your child's mind can't remember.",Balcony: Louis speaks to Claudia about Madeleine's condition and Claudia's past experience as a vampire.
112、INT. HOTEL SUITE - NIGHT,doc_111_chunk_2,You haven't the vaguest conception under God of what you ask!,Speaking to Madeleine about her request
114、INT. CORRIDOR OF THEATRE DES VAMPIRES - NIGHT,doc_113_chunk_0,Armand! Get me Armand! he wouldn't countenance this,"Ballroom, speaking to Santiago about Armand"
110、INT. ARMAND'S ROOM - NIGHT,doc_109_chunk_5,Louis Lestat! You knew Lestat!,"In a room, Louis speaks to Armand about Lestat."
114、INT. CORRIDOR OF THEATRE DES VAMPIRES - NIGHT,doc_113_chunk_4,"They've fooled you, Lestat! You must reach Armand! Armand has the power!","Forced into coffin, speaking to Lestat about Armand"
113、EXT. HOTEL BALCONY - LATER,doc_112_chunk_1,It's only mortal death.,"In a room, Louis speaks to Claudia about the death of his humanity."
113、EXT. HOTEL BALCONY - LATER,doc_112_chunk_1,"Bear me no ill will, my love. We are now even.","In a room, Louis speaks to Claudia about the death of his humanity."
113、EXT. HOTEL BALCONY - LATER,doc_112_chunk_1,"What died tonight inside that room was not that woman. It will take her many nights to die, perhaps years. What has died in that room tonight is the last vestige in me of what was human.","In a room, Louis speaks to Claudia about the death of his humanity."
119、INT. COFFIN,doc_118_chunk_0,Claudia!!!,"In a coffin, Louis cries out Claudia's name after a scream pierces the coffin."
120、INT. COFFIN,doc_119_chunk_0,Where is she? Where's Claudia?,Catacomb: Louis asks Armand about Claudia
120、INT. COFFIN,doc_119_chunk_1,Not without Claudia. Where is she?,Passage: Louis speaks to Armand about Claudia
120、INT. COFFIN,doc_119_chunk_1,You can't believe I'd leave without her. Armand! You must save her! You have no choice.,Passage: Louis speaks to Armand about Claudia
112、INT. HOTEL SUITE - NIGHT,doc_111_chunk_5,You promise to care for her then?,Louis and Madeleine discussing Claudia and Madeleine's daughter.
112、INT. HOTEL SUITE - NIGHT,doc_111_chunk_5,And you know what you ask for?,Louis and Madeleine discussing Claudia and Madeleine's daughter.
112、INT. HOTEL SUITE - NIGHT,doc_111_chunk_5,"What do you think she is, Madeleine? A doll?",Louis and Madeleine discussing Claudia and Madeleine's daughter.
112、INT. HOTEL SUITE - NIGHT,doc_111_chunk_5,And the child who did die?,Louis and Madeleine discussing Claudia and Madeleine's daughter.
112、INT. HOTEL SUITE - NIGHT,doc_111_chunk_4,Yes...,Claudia tells Louis she must leave; Louis says Yes...
13、EXT. CEMETERY - NIGHT,doc_12_chunk_0,Yes. Kill me. Kill me like you promised -,"Front of crypt, speaking to Lestat about being killed as promised."
122、EXT. NOTRE DAME DOOR - NIGHT,doc_121_chunk_1,"I understand you only too well. You let them do it, as I let Lestat turn a child into a demon. As I let her rip Lestat's heart to pieces! Well I am no longer that passive fool that has spun evil from evil till the web traps the one who made it. Your melancholy spirit of this century! I know what I must do.And I warn you - you saved me tonight, so I return the favor - do not go near your cell in the Theatre Des Vampires again.","Speaking to Armand, Louis warns about the Theatre des Vampires."
114、INT. CORRIDOR OF THEATRE DES VAMPIRES - NIGHT,doc_113_chunk_1,"You are alive, Lestat! It can't be murder! Tell them how you treated us...",Lestat scarred and teetering; Louis confronts Lestat about the murder.
129、INT. LOUVRE - NIGHTS LATER,doc_128_chunk_0,"You didn't even warm them, did you?",Museum: Louis and Armand discuss Louis's past actions and Armand's leadership.
129、INT. LOUVRE - NIGHTS LATER,doc_128_chunk_0,And yet you knew what I would do.,Museum: Louis and Armand discuss Louis's past actions and Armand's leadership.
129、INT. LOUVRE - NIGHTS LATER,doc_128_chunk_0,You were their leader. They trusted you.,Museum: Louis and Armand discuss Louis's past actions and Armand's leadership.
120、INT. COFFIN,doc_119_chunk_2,CLAUDIA!!!,"In a room, Louis shouts Claudia's name at Lestat in rage."
122、EXT. NOTRE DAME DOOR - NIGHT,doc_121_chunk_0,I don't believe you. I do not have to read your soul to know that you lie.,Stone wall: Louis confronts Armand about the deaths.
122、EXT. NOTRE DAME DOOR - NIGHT,doc_121_chunk_0,You let them do it.,Stone wall: Louis confronts Armand about the deaths.
122、EXT. NOTRE DAME DOOR - NIGHT,doc_121_chunk_0,You held sway over them. They feared you. You wanted it to happen.,Stone wall: Louis confronts Armand about the deaths.
12、EXT. POINTE DU LAC - NIGHT,doc_11_chunk_1,"You're the devil, aren't you? That's who you are.",Louis and Lestat conversing about Louis becoming a vampire.
12、EXT. POINTE DU LAC - NIGHT,doc_11_chunk_1,"I can't go through with it, I tell you.",Louis and Lestat conversing about Louis becoming a vampire.
12、EXT. POINTE DU LAC - NIGHT,doc_11_chunk_1,But why do you want me?,Louis and Lestat conversing about Louis becoming a vampire.
13、EXT. CEMETERY - NIGHT,doc_12_chunk_3,Yes...,Lestat invites Louis to join him; Louis agrees.
13、EXT. CEMETERY - NIGHT,doc_12_chunk_3,Yes...,Lestat confirms Louis's agreement; Louis repeats.
13、EXT. CEMETERY - NIGHT,doc_12_chunk_12,What have I done?,"With Lestat, after feeding on a slave, Louis expresses horror."
13、EXT. CEMETERY - NIGHT,doc_12_chunk_12,"Dear God, what have I done?","With Lestat, after Lestat's taunt, Louis repeats his anguish."
102、INT. THEATRE BOX - NIGHT,doc_101_chunk_1,It's a vampire. It's the one I saw in Rue St Jacques.,Theater performance: Louis and Claudia observe a vampire-themed play.
102、INT. THEATRE BOX - NIGHT,doc_101_chunk_1,They use no paint. And the audience think it is paint.,Theater performance: Louis and Claudia observe a vampire-themed play.
102、INT. THEATRE BOX - NIGHT,doc_101_chunk_1,No. She's frightened. She doesn't know where she is.,Theater performance: Louis and Claudia observe a vampire-themed play.
13、EXT. CEMETERY - NIGHT,doc_12_chunk_10,The crucifix -,"In the darkness, speaking with Lestat about the crucifix."
130、INT. MOVIE THEATRE - NIGHT,doc_129_chunk_0,"And there, a technological wonder allowed me see sunrise, for the first time in two hundred years...","Cinema, watching Murnau's Sunrise"
130、INT. MOVIE THEATRE - NIGHT,doc_129_chunk_0,And what sunrises! Seen as the human eye could never see them.,"Cinema, watching Murnau's Sunrise"
