doc_title,chunk_id,description,scene_context
23、INT. WATER BUFFALO LODGE - NIGHT,doc_22_chunk_4,Barney rises.,
11、EXT. SLATE CONSTRUCTION - DAY,doc_10_chunk_3,hands the forms to Barney,
13、EXT. QUARRY - MOVING SHOT,doc_12_chunk_6,Barney holds Fred back,
23、INT. WATER BUFFALO LODGE - NIGHT,doc_22_chunk_2,"Barney stands, acknowledges his friends and Lodge brothers.",
23、INT. WATER BUFFALO LODGE - NIGHT,doc_22_chunk_7,"BARNEY
(hissing)
-- crucible --",
11、EXT. SLATE CONSTRUCTION - DAY,doc_10_chunk_0,Barney seated beside Fred.,"Scene: Slate Construction Inc. construction site, as Fred's car arrives."
24、INT. LODGE - RECREATION AREA - LATER,doc_23_chunk_13,Barney knits his brow in thought for maybe three seconds.,
24、INT. LODGE - RECREATION AREA - LATER,doc_23_chunk_9,"BARNEY tugs Fred's sleeve, pulls him close.",
11、EXT. SLATE CONSTRUCTION - DAY,doc_10_chunk_1,Barney follows Fred towards the quarry area.,Scene: Fred leads Barney through the construction site towards the quarry area.
13、EXT. QUARRY - MOVING SHOT,doc_12_chunk_0,Barney's filling out the forms on the move.,"Scene: Crossing the busy lot, sidestepping workers and animals."
20、INT. CAR - FRED AND BARNEY - NIGHT,doc_19_chunk_0,Barney flips the pile of legal sized tablets in his lap.,"Scene: Inside a car, they're cruising along."
21、INT. FLINTSTONE HOUSE - NIGHT,doc_20_chunk_8,Barney squeezes back.,"Scene: Fred opens the champagne, which foams all over them; the group embraces."
24、INT. LODGE - RECREATION AREA - LATER,doc_23_chunk_1,"Barney thanks Fred, but says that here at the lodge drinks are free.","Other end of alley, after Fred bowls a strike."
17、INT. SLATE'S OFFICE - DAY,doc_16_chunk_1,Barney notices the wrecking ball amidst the model buildings.,"Office scene: Fred, Barney, and other workers tumble inside and observe the destruction."
24、INT. LODGE - RECREATION AREA - LATER,doc_23_chunk_11,Fred pulls Barney into a quiet corridor.,Corridor near a trophy case with bowling trophies and other contest trophies.
1、EXT. SLATE QUARRY - DAY,doc_0_chunk_3,"BARNEY, BETTY and BAM-BAM come out of the neighboring house, hop in!","Neighboring house, as Fred honks the horn and the group prepares to leave."
24、INT. LODGE - RECREATION AREA - LATER,doc_23_chunk_0,"Barney propels a bowling ball (stone, of course) rumbling down the alley, sending pins flying.",Bowling alley scene with the Buffaloes Lodge members present.
