doc_title,chunk_id,fact,scene_context
21、INT. FLINTSTONE HOUSE - NIGHT,doc_20_chunk_4,Barney gives flowers to Betty as a gesture of appreciation for her support during difficult times.,
24、INT. LODGE - RECREATION AREA - LATER,doc_23_chunk_0,Barney Rubble successfully bowls a strike.,"Bowling alley scene: Barney rolls a stone bowling ball that knocks down all the pins, resulting in a strike."
20、INT. CAR - FRED AND BARNEY - NIGHT,doc_19_chunk_0,"Barney gains a financial stake in Fibrerock, receiving 1/2 of one percent of the after-taxes, after-expenses net breakage profits.",
35、EXT. POLICE STATION - NIGHT,doc_34_chunk_1,Barney alerts Mister Lava to a potential issue with the Fibrerock mix.,
21、INT. FLINTSTONE HOUSE - NIGHT,doc_20_chunk_8,Barney participates in a group embrace initiated by Fred.,
21、INT. FLINTSTONE HOUSE - NIGHT,doc_20_chunk_8,Barney expresses agreement with Fred about their enduring friendship.,
40、EXT. FLINTSTONE HOUSE - NIGHT,doc_39_chunk_4,The target character forgives Fred for his past behavior.,"Scene continues: After Fred apologizes, Barney explicitly grants forgiveness."
23、INT. WATER BUFFALO LODGE - NIGHT,doc_22_chunk_5,Barney reveals a hidden 'VOTE FOR FRED FLINTSTONE' poster from behind a plant.,
23、INT. WATER BUFFALO LODGE - NIGHT,doc_22_chunk_5,Barney displays support for Fred Flintstone's candidacy by hanging a campaign poster.,
33、INT. ASSEMBLY LINE - NIGHT,doc_32_chunk_13,Barney jumps into the Fibrefoam chute to escape the dangerous situation above.,Scene following Pyrite's fall: Barney reacts to Piltdown destroying a duplicate Fred and chooses to slide down the Fibrefoam chute.
41、INT. BARNEY'S WORKSHOP - NIGHT,doc_40_chunk_2,Barney successfully puts on his old cheerleader sweater.,
41、INT. BARNEY'S WORKSHOP - NIGHT,doc_40_chunk_2,Barney grins after receiving the old cheerleader sweater from Fred.,
14、INT. SLATE'S OFFICE - SAME TIME,doc_13_chunk_3,Barney Rubble successfully snatches the rope during the crane operation.,Scene involving a crane operation where Fred instructs Barney to grab the line.
14、INT. SLATE'S OFFICE - SAME TIME,doc_13_chunk_3,Barney Rubble contributes to pulling the rope alongside Fred during the crane effort.,Scene involving a crane operation where both characters exert effort on the rope.
5、EXT. FLINTSTONE DRIVEWAY - LATER,doc_4_chunk_1,Barney Rubble is operating a pink flamingo puppet to simulate conversation with Fred Flintstone.,"Scene: Outside Fred and Barney's house, as Dino drags the stone newspaper inside."
53、EXT. FIBRESPHERE - LONG SHOT,doc_52_chunk_9,Barney receives Fred's tail from Fred during the rescue operation.,Rescue scene: Dino slides down the long wire carrying everyone to safety.
33、INT. ASSEMBLY LINE - NIGHT,doc_32_chunk_11,Barney becomes aware of the activated assembly line.,"Scene: Up above, during Pyrite's renewed attack."
33、INT. ASSEMBLY LINE - NIGHT,doc_32_chunk_11,Barney gets an idea based on the activated assembly line.,"Scene: Up above, during Pyrite's renewed attack."
"46、EXT. ""ROCKDONALD'S"" RESTAURANT - NIGHT",doc_45_chunk_9,Barney survives a car crash and exits the vehicle.,
"46、EXT. ""ROCKDONALD'S"" RESTAURANT - NIGHT",doc_45_chunk_9,Barney retrieves the flit gun of coo-coo sap after the car crash.,
6、INT. BARNEY'S GARAGE/WORKSHOP - DAY,doc_5_chunk_3,Barney successfully creates a perfect duplicate of the car hood using a ratchet device.,"Scene: Fred is covered in dust and criticizes Barney, who then operates a ratchet to produce the duplicate."
52、EXT. SLATE NEEDLE - NIGHT,doc_51_chunk_8,Barney assists Fred in securing the costume head by twisting it into place.,
52、EXT. SLATE NEEDLE - NIGHT,doc_51_chunk_8,Barney raps on the costume head to check if Fred is okay.,
26、EXT. QUARRY - DAY,doc_25_chunk_8,Barney Rubble personally operates the foam trough by aiming it at a funnel in the mold.,
26、EXT. QUARRY - DAY,doc_25_chunk_8,Barney Rubble pulls a rope to release fibrefoam into the mold.,
26、EXT. QUARRY - DAY,doc_25_chunk_8,"Barney Rubble tastes the fibrefoam mix and smiles, indicating approval of the mixture.",
41、INT. BARNEY'S WORKSHOP - NIGHT,doc_40_chunk_12,Barney obtains a plunger-powered flit gun from a locker.,
41、INT. BARNEY'S WORKSHOP - NIGHT,doc_40_chunk_12,Barney fills the flit gun with coo-coo berry sap.,
41、INT. BARNEY'S WORKSHOP - NIGHT,doc_40_chunk_12,Barney tests the flit gun by squirting it.,
36、INT. SLATE'S OFFICE - DAY,doc_35_chunk_3,"Barney is present at the quarry and is seen near the equipment, moving toward the assembly line.","Scene viewed from Lava's perspective through the window, showing the quarry below."
36、INT. SLATE'S OFFICE - DAY,doc_35_chunk_3,Barney is wearing sunglasses with an attached nose and a hook-on beard as part of a disguise.,"Scene viewed from Lava's perspective through the window, showing the quarry below."
53、EXT. FIBRESPHERE - LONG SHOT,doc_52_chunk_2,Barney carries Bam-Bam during the escape.,"Scene involving the fleeing people from Bedrock, where Fred and Barney are at the rear protecting their families."
53、EXT. FIBRESPHERE - LONG SHOT,doc_52_chunk_2,Barney stays behind with Fred to protect their families during the evacuation.,"Scene involving the fleeing people from Bedrock, where Fred and Barney hold up the rear."
41、INT. BARNEY'S WORKSHOP - NIGHT,doc_40_chunk_9,Barney realizes that the absence of coo-coo sap in the Fibrefoam is connected to the decomposing Fibresphere.,
41、INT. BARNEY'S WORKSHOP - NIGHT,doc_40_chunk_9,Barney identifies that coo-coo berries are a valuable resource comparable to goldrock.,
41、INT. BARNEY'S WORKSHOP - NIGHT,doc_40_chunk_9,Barney deduces that someone has likely been stealing coo-coo berries due to their high value.,
6、INT. BARNEY'S GARAGE/WORKSHOP - DAY,doc_5_chunk_1,Barney creates a mold of the car hood using clay.,
6、INT. BARNEY'S GARAGE/WORKSHOP - DAY,doc_5_chunk_1,Barney discards the original car hood after making the mold.,
6、INT. BARNEY'S GARAGE/WORKSHOP - DAY,doc_5_chunk_1,"Barney adds lava granules, woca leaves, and juice from two coo-coo berries into the mold.",
50、INT. FIBRESPHERE - NIGHT,doc_49_chunk_1,Barney attempts to stop Fred from chasing the xenosaurus.,"Scene following the appearance of the second monstrous head, as the xenosaurus flees."
50、INT. FIBRESPHERE - NIGHT,doc_49_chunk_1,Barney chases the xenosaurus alongside Fred.,Scene following Fred's pursuit of the xenosaurus after it runs away.
50、INT. FIBRESPHERE - NIGHT,doc_49_chunk_1,"Barney leaps onto the xenosaurus with Fred, resulting in a crash through a wall.","NEW ANGLE: Fred and Barney attack the xenosaurus, causing a collision through a wall."
