doc_title,chunk_id,description,scene_context
107、INT. BARNELL HOME / BEDROOM - MORNING,doc_106_chunk_2,"Margaret, using her nose, hangs up.",
102、INT. PAUL'S HOUSE - NIGHT,doc_101_chunk_0,Margaret sits at the dinner table,Dinner table
109、INT. BARNELL HOME / BEDROOM,doc_108_chunk_0,Margaret has just dialed another number.,
109、INT. BARNELL HOME / BEDROOM,doc_108_chunk_0,"Margaret disconnects the call, then dials again.",
44、INT. PAUL'S KITCHEN - DAY,doc_43_chunk_1,Margaret appears in the doorway.,
107、INT. BARNELL HOME / BEDROOM - MORNING,doc_106_chunk_1,"Margaret looks over to see Jimbo, wearing Paul's pajamas, walking past while shaving with a portable razor.",
117、INT. BARNELL GARAGE,doc_116_chunk_0,Margaret looks at Jimbo,"Garage, after the dog runs out"
113、INT. BARNELL HOME / BEDROOM,doc_112_chunk_0,Margaret hears the shower stop running.,
113、INT. BARNELL HOME / BEDROOM,doc_112_chunk_0,"She hangs up, places the gag back in her mouth and hustles back into place.",
135、INT. PAUL'S CAR - LATER,doc_134_chunk_0,looks expectantly at Paul,"Car in parking area, during the listening game initiation"
44、INT. PAUL'S KITCHEN - DAY,doc_43_chunk_2,"Margaret lifts up Jodie, who's desperately trying to get at the hat.",
126、EXT. PARKING AREA,doc_125_chunk_0,she remains lying down on the backseat,"Parking lot, Margaret in Jimbo's car"
139、EXT. STREET / LIBERTY CAPITAL TOWERS - DAY,doc_138_chunk_4,"Margaret picks up Jodie, whose in his carrying case, and walks over.","Inside a house, preparing to leave for a cab."
59、INT. BARNELL HOME / STUDY - EVENING,doc_58_chunk_3,"Margaret looks at him, crestfallen.",
102、INT. PAUL'S HOUSE - NIGHT,doc_101_chunk_2,"Margaret stares at Jimbo,",
102、INT. PAUL'S HOUSE - NIGHT,doc_101_chunk_2,"Margaret smiles, then discretely slides him the salt.",
130、EXT. PARKING AREA / BY PAUL'S CAR,doc_129_chunk_0,She smiles at him,"At Jimbo's car, after being helped out of the car and presented to her husband."
130、EXT. PARKING AREA / BY PAUL'S CAR,doc_129_chunk_0,She touches the bruise under his eye,"At Jimbo's car, after being helped out of the car and presented to her husband."
122、INT. JIMBO'S CAR / HIGHWAY - CONTINUOUS,doc_121_chunk_0,Margaret LAUGHS through her gag in the backseat.,"Car, backseat"
132、EXT. PARKING AREA / BY PAUL'S CAR,doc_131_chunk_0,She drops face first into the snow.,In the snow after being shot
130、EXT. PARKING AREA / BY PAUL'S CAR,doc_129_chunk_2,"Margaret nods, kisses her husband quickly on the cheek, then starts to walk off.",Margaret begins walking to the hill as instructed by Paul.
140、EXT. AIRPORT TARMAC - DAY,doc_139_chunk_0,exchange nervous but hopeful smiles,At the airport during a snowstorm
59、INT. BARNELL HOME / STUDY - EVENING,doc_58_chunk_1,"Margaret starts to CRY, holding the letter up to her face the SOBS building to a full blown breakdown.",
139、EXT. STREET / LIBERTY CAPITAL TOWERS - DAY,doc_138_chunk_3,"Dressed in a coat, she is standing in the middle of the living room.",Living room
25、INT. KITCHEN OVEN,doc_24_chunk_1,"Behind the chicken, Margaret doesn't look happy as Paul starts to explain.","Kitchen, Paul about to discuss Raymond's return"
25、INT. KITCHEN OVEN,doc_24_chunk_1,She rushes from the room.,"Kitchen, Margaret leaves after Paul's announcement about Raymond"
32、INT. BARNELL HOME / LIVING ROOM - LATER,doc_31_chunk_0,"Margaret pushes the vacuum across the floor, humming to herself.","Inside a house, Margaret is vacuuming."
32、INT. BARNELL HOME / LIVING ROOM - LATER,doc_31_chunk_0,Margaret doesn't flinch.,Vacuum roars to life after being plugged in.
53、EXT. PAUL'S HOUSE - SUNSET,doc_52_chunk_1,Margaret starts to HAMMER rhythmically on the door.,front door
132、EXT. PARKING AREA / BY PAUL'S CAR,doc_131_chunk_4,"Margaret, alive, unharmed but winded, tries to catch her breath.",Paul turns Margaret over.
29、EXT. PARKING AREA,doc_28_chunk_6,"Margaret takes up more than her share of the bed, her arm tossed over her husband.",In bed
68、INT. BARNELL HOME / LIVING ROOM - LATER,doc_67_chunk_0,Margaret sits taped to a Lazy-Boy recliner.,Living room
111、INT. BARNELL HOME / BEDROOM,doc_110_chunk_0,Margaret sits in the same position on the bed by the phone.,Gary in the shower
24、INT. GARAGE - CONTINUOUS,doc_23_chunk_0,"Margaret, still in her bathrobe, walks to the fridge.",At the fridge
24、INT. GARAGE - CONTINUOUS,doc_23_chunk_0,"As she puts her hand on the latch, she notices the pile of pop cans on the floor.",At the fridge
24、INT. GARAGE - CONTINUOUS,doc_23_chunk_0,She tugs on the door.,At the fridge
24、INT. GARAGE - CONTINUOUS,doc_23_chunk_0,"Margaret SIGHS, tries to push the fridge door closed, but the body is in the way.",At the fridge
24、INT. GARAGE - CONTINUOUS,doc_23_chunk_0,She gives the door a hip check.,At the fridge
24、INT. GARAGE - CONTINUOUS,doc_23_chunk_0,"Margaret, oblivious, walks away.",At the fridge
59、INT. BARNELL HOME / STUDY - EVENING,doc_58_chunk_0,"Margaret enters, teetering in the doorway.","Inside a room with a desk, Paul sitting at desk"
59、INT. BARNELL HOME / STUDY - EVENING,doc_58_chunk_0,"She moves to him, runs her hand through his hair.","Inside a room with a desk, Paul sitting at desk"
66、INT. GARAGE,doc_65_chunk_2,Margaret reaches for her portable phone and starts punching numbers.,"Garage, Gary injured and bleeding from the nose."
64、EXT. GRAVEYARD,doc_63_chunk_2,Margaret smiles and totters off.,"On a hill, after Paul asks Margaret to wait in the car."
75、INT. BARNELL HOME / KITCHEN - NIGHT,doc_74_chunk_0,"Margaret, still taped to a chair, sits at the kitchen table.","Kitchen, Margaret taped to chair at table"
75、INT. BARNELL HOME / KITCHEN - NIGHT,doc_74_chunk_1,Margaret just glares.,
66、INT. GARAGE,doc_65_chunk_1,"Margaret, eyes wide with fear, unleashes a hailstorm of soda cans, knickknacks, gardening implements and anything else she can lay her hands on.",
62、EXT. GRAVEYARD - DAY (FULL ON BLIZZARD),doc_61_chunk_1,busily grins at everyone in sight,After snow clears
71、INT. BARNELL HOME / KITCHEN,doc_70_chunk_0,Margaret's mouth is taped shut.,"Inside a house, Paul enters and sees Margaret at the table."
68、INT. BARNELL HOME / LIVING ROOM - LATER,doc_67_chunk_1,"Margaret senses their discomfort, starts to relax",
66、INT. GARAGE,doc_65_chunk_0,Margaret steps into the garage.,"garage, Gary discovers hair and scalp in fridge"
66、INT. GARAGE,doc_65_chunk_0,She quickly assesses the situation.,"garage, Gary discovers hair and scalp in fridge"
65、INT. PAUL'S HOME / KITCHEN - MORNING,doc_64_chunk_0,"Margaret washes down some pills with her morning coffee as she looks at a fawn in the backyard, nibbling on a bush.","Morning in the backyard, observing a fawn"
65、INT. PAUL'S HOME / KITCHEN - MORNING,doc_64_chunk_0,"Margaret turns, suspicious.",After a thumping sound from the garage
65、INT. PAUL'S HOME / KITCHEN - MORNING,doc_64_chunk_0,She picks up the portable phone as she moves toward the door.,After a thumping sound from the garage
64、EXT. GRAVEYARD,doc_63_chunk_1,Margaret opens her mouth to speak,"Outside, Paul introduces Margaret to Ted"
62、EXT. GRAVEYARD - DAY (FULL ON BLIZZARD),doc_61_chunk_0,huddle against the cold,"Outskirts of town, graveside service in snow"
94、INT. BARNELL MOBILE HOME / BACK BEDROOM - MOMENTS LATER,doc_93_chunk_0,She was in the bedroom with the big one.,
134、EXT. PARKING AREA - CONTINUOUS,doc_133_chunk_2,"Margaret and Tiffany jump in, trying to pull the two men apart.",during the fight between Paul and Ted
35、INT. PAUL'S KITCHEN - NIGHT,doc_34_chunk_0,happily pokes with a finger,"Inside the house, living room"
35、INT. PAUL'S KITCHEN - NIGHT,doc_34_chunk_0,"smiles, relieved","Inside the house, living room"
107、INT. BARNELL HOME / BEDROOM - MORNING,doc_106_chunk_0,"Margaret, still tied up, lays on top of the bed covers.","Bedroom, Margaret tied to bed"
107、INT. BARNELL HOME / BEDROOM - MORNING,doc_106_chunk_0,Margaret listens as Gary turns on the jacuzzi tub jets.,"Bedroom, Gary turns on jacuzzi"
