doc_title,chunk_id,text,scene_context
44、EXT. SIR TE'S GARDEN - DAY,doc_43_chunk_4,"Greetings, Sir Te.",Jen greets Sir Te and Li Mu Bai as they walk by.
55、INT./EXT. CARRIAGE/MONGOLIAN DESERT - DAY,doc_54_chunk_0,I won't break it.,"Desert, speaking with Madam Yu about the comb."
30、INT. BO'S ROOM - DAY,doc_29_chunk_0,Show her in.,Jen's room: Jen instructs the maid to show Miss Shu Lien in after the maid's announcement.
30、INT. BO'S ROOM - DAY,doc_29_chunk_0,I have a guest.,Jen's room: Jen responds to the governess's warning about the visitor.
64、INT. CAVE - NIGHT,doc_63_chunk_1,Give it back.,"JEN speaking to LO, demanding the return of an object."
103、INT. ABANDONED FACTORY - DAY,doc_102_chunk_0,He's gone?,"Jen at the door, asking about Li's death"
11、INT. TE'S STUDY - DAY,doc_10_chunk_0,It's heavy for such a thin piece of metal!,"Yu hands Jen a sword; Jen comments on its weight and the scabbard, and mentions childhood."
11、INT. TE'S STUDY - DAY,doc_10_chunk_0,"But I have had much practice. As a child in the West, a platoon lived with us. They'd let me play with their weapons. The scabbard is so beautiful.","Yu hands Jen a sword; Jen comments on its weight and the scabbard, and mentions childhood."
63、INT. CAVE - NIGHT,doc_62_chunk_0,You coward!,"Cave, Jen tied up, speaking to Lo after he attempts to feed her water."
15、INT. JEN'S ROOM - NIGHT,doc_14_chunk_0,Please sit.,Governess enters room; Jen invites her to sit.
15、INT. JEN'S ROOM - NIGHT,doc_14_chunk_0,Put them down.,Governess offers silk pajamas; Jen tells her to put them down.
44、EXT. SIR TE'S GARDEN - DAY,doc_43_chunk_2,You say she killed a policeman?,Jen questions the murder of a policeman.
64、INT. CAVE - NIGHT,doc_63_chunk_0,It's mine. It means a lot to me.,Jen speaking with Lo while her feet are being treated for cactus needles; discussing the comb.
64、INT. CAVE - NIGHT,doc_63_chunk_0,"By the way, I'm a real Manchurian.",Jen speaking with Lo while her feet are being treated for cactus needles; discussing the comb.
64、INT. CAVE - NIGHT,doc_63_chunk_0,Give me back my comb.,Jen speaking with Lo while her feet are being treated for cactus needles; discussing the comb.
51、INT. JEN'S ROOM - NIGHT,doc_50_chunk_2,You think you've been teaching me all these years from the manual? You couldn't even decipher the symbols!,Speaking with Governess about teaching and hidden skills
51、INT. JEN'S ROOM - NIGHT,doc_50_chunk_2,"You wouldn't have understood, even if I had tried to explain. You know... you've gone as far as you can go. I hid my skills so as not to hurt you.",Speaking with Governess about teaching and hidden skills
51、INT. JEN'S ROOM - NIGHT,doc_50_chunk_0,Why are you still here? You killed a policeman. You should leave! You'll bring ruin on my whole family.,"Inside, Jen confronts Governess/Fox about the policeman's death and family ruin."
11、INT. TE'S STUDY - DAY,doc_10_chunk_1,Exquisite! You said it belongs to...,"study, discussing a sword with Yu"
11、INT. TE'S STUDY - DAY,doc_10_chunk_1,Li Mu Bai! The famous warrior? Why would he give his sword to Sir Te?,"study, discussing a sword with Yu"
11、INT. TE'S STUDY - DAY,doc_10_chunk_1,You're a sword fighter too?,"study, discussing a sword with Yu"
72、INT. JEN'S ROOM - NIGHT,doc_71_chunk_1,Yes.,Jen's room: Responding to Lo's question about the relationship ending.
72、INT. JEN'S ROOM - NIGHT,doc_71_chunk_1,It was just a cat.,Jen's room: Explaining the noise to the maid.
15、INT. JEN'S ROOM - NIGHT,doc_14_chunk_1,Do you know her?,"In Jen's bedroom, Jen and the governess discuss Jen's social circle and future plans."
15、INT. JEN'S ROOM - NIGHT,doc_14_chunk_1,I'll socialize with whomever I please.,"In Jen's bedroom, Jen and the governess discuss Jen's social circle and future plans."
15、INT. JEN'S ROOM - NIGHT,doc_14_chunk_1,I'm tired now.,"In Jen's bedroom, Jen and the governess discuss Jen's social circle and future plans."
15、INT. JEN'S ROOM - NIGHT,doc_14_chunk_1,It will be just the same. Enough! I'm tired.,"In Jen's bedroom, Jen and the governess discuss Jen's social circle and future plans."
107、EXT. WU TAN MOUNTAIN - DAY,doc_106_chunk_0,"Do you remember the legend of the
young man?","On a bridge overlooking gorges shrouded in clouds, Jen speaks to Lo about the legend of the young man."
107、EXT. WU TAN MOUNTAIN - DAY,doc_106_chunk_0,"Make a wish, Lo.","On a bridge overlooking gorges shrouded in clouds, Jen speaks to Lo about the legend of the young man and asks him to make a wish."
59、EXT. DESERT - DAY,doc_58_chunk_0,Give it back!,"While riding, Jen demands her comb back from Lo."
59、EXT. DESERT - DAY,doc_58_chunk_0,My comb!,"At the dry creek bed, Jen exclaims about her comb."
81、INT. TEA STALL - DAY,doc_80_chunk_2,He is my defeated foe!,Jen responds to Gangster A's question about Li Mu Bai
72、INT. JEN'S ROOM - NIGHT,doc_71_chunk_0,Go.,Jen whispers to Lo after hearing a servant's voice at the door.
72、INT. JEN'S ROOM - NIGHT,doc_71_chunk_0,Don't ever come back.,"Jen tells Lo not to return while crying, with Lo hovering at the window."
11、INT. TE'S STUDY - DAY,doc_10_chunk_3,But you're just like the characters in the stories.,"In a room, Jen discusses her upcoming marriage and unfulfilled life with Yu."
11、INT. TE'S STUDY - DAY,doc_10_chunk_3,"You know what I mean. I'm getting married soon, but I haven't lived the life I want.","In a room, Jen discusses her upcoming marriage and unfulfilled life with Yu."
11、INT. TE'S STUDY - DAY,doc_10_chunk_3,"You're not married, are you?","In a room, Jen discusses her upcoming marriage and unfulfilled life with Yu."
11、INT. TE'S STUDY - DAY,doc_10_chunk_3,No! You couldn't roam around freely if you were.,"In a room, Jen discusses her upcoming marriage and unfulfilled life with Yu."
69、EXT. CLIFF - DAY,doc_68_chunk_0,Let them look.,Crest of cliff: Jen tells Lo to let the men look
69、EXT. CLIFF - DAY,doc_68_chunk_0,Don't send me back!,Crest of cliff: Jen pleads not to be sent back
30、INT. BO'S ROOM - DAY,doc_29_chunk_1,I've missed you.,"In a room with calligraphy, speaking with Yu about boredom and calligraphy."
30、INT. BO'S ROOM - DAY,doc_29_chunk_1,I'm bored.,"In a room with calligraphy, speaking with Yu about boredom and calligraphy."
30、INT. BO'S ROOM - DAY,doc_29_chunk_1,I'll write your name. Just for fun.,"In a room with calligraphy, speaking with Yu about boredom and calligraphy."
30、INT. BO'S ROOM - DAY,doc_29_chunk_1,Maybe it is. I wouldn't know.,"In a room with calligraphy, speaking with Yu about boredom and calligraphy."
11、INT. TE'S STUDY - DAY,doc_10_chunk_2,Really?,Speaking with Yu about weapons
11、INT. TE'S STUDY - DAY,doc_10_chunk_2,"It must be exciting to be a fighter, to be totally free!",Speaking with Yu about fighter life
11、INT. TE'S STUDY - DAY,doc_10_chunk_2,"I've read all about people like you. Roaming wild, beating up anyone who gets in your way!",Speaking with Yu about fighter misconceptions
83、INT. STAR RESTAURANT - DAY,doc_82_chunk_3,Who are you?,Jen asks GOU JUN SIHUNG who he is after he references Li Mu Bai and Southern Crane.
70、INT. TENT - DAY,doc_69_chunk_0,Keep it safe. Return it to me when we are together again.,"Farewell with Lo, discussing the jade comb"
70、INT. TENT - DAY,doc_69_chunk_0,"If you don't, I'll come after you. And I won't let you off so easy.","Farewell with Lo, discussing the jade comb"
81、INT. TEA STALL - DAY,doc_80_chunk_0,The cup is dirty.,Tea stall: Jen tells the waitress the cup is dirty.
81、INT. TEA STALL - DAY,doc_80_chunk_1,Long.,Gangster A asks for Jen's name
81、INT. TEA STALL - DAY,doc_80_chunk_1,Anywhere there's action.,Gangster B asks about Jen's destination
81、INT. TEA STALL - DAY,doc_80_chunk_1,Don't bother.,Gangster A offers assistance; Jen declines
81、INT. TEA STALL - DAY,doc_80_chunk_1,So what if I don't?,Gangster A presses Jen; Jen responds defiantly
83、INT. STAR RESTAURANT - DAY,doc_82_chunk_0,I want a clean room.,"Restaurant, Jen requests a clean room with the waiter"
83、INT. STAR RESTAURANT - DAY,doc_82_chunk_0,"Steamed whole cod, bite-size meatballs, a little starchy, but keep the sauce light, shark fin soup, mixed vegetables, and some warm wine","Restaurant, Jen places a food order with the waiter"
83、INT. STAR RESTAURANT - DAY,doc_82_chunk_0,Hurry then.,"Restaurant, Jen urges the waiter to hurry"
97、EXT. ABANDONED FACTORY - DAY,doc_96_chunk_0,Is it me or the sword you want?,"Outside, Jen limps towards Li and asks about the sword."
83、INT. STAR RESTAURANT - DAY,doc_82_chunk_2,What kind of Iron Arm are you?,"After defeating Mi, Jen speaks to the other men about Mi's technique."
83、INT. STAR RESTAURANT - DAY,doc_82_chunk_2,Southern Duck? I don't eat anything with two feet. Who could remember such long-winded names?,In response to Flying Machete Chang's question about Southern Crane.
92、EXT. RIVER - DAY,doc_91_chunk_0,What do you want?,"On a rock amid rapids, Jen and Li during sword scuffle"
92、EXT. RIVER - DAY,doc_91_chunk_0,"All right. If you can take back the sword in three moves, I'll go with you.","On a rock amid rapids, Jen and Li during sword scuffle"
87、INT. HALL OF ANCESTRAL WORSHIP,doc_86_chunk_0,Sister Shu Lien...,"Outside downstairs, Jen addresses 'Sister Shu Lien'"
