doc_title,chunk_id,description,scene_context
34、INT. JEN'S ROOM - NIGHT,doc_33_chunk_0,"Jen sighs, and turns back toward her bed.",
44、EXT. SIR TE'S GARDEN - DAY,doc_43_chunk_0,Jen sits silently reading.,Preparing wedding trousseau
102、EXT. PATH - DAY,doc_101_chunk_0,"Jen rides speedily, clutching the medicine in her hands.","Dawn, riding"
30、INT. BO'S ROOM - DAY,doc_29_chunk_1,Jen writes Yu's name with great confidence and swiftness.,
30、INT. BO'S ROOM - DAY,doc_29_chunk_1,Jen freezes slightly.,
105、INT. WU TAN TEMPLE - MAGIC,doc_104_chunk_0,Jen and Lo make love.,
44、EXT. SIR TE'S GARDEN - DAY,doc_43_chunk_2,Jen becomes visibly upset.,Discussion of a female criminal
51、INT. JEN'S ROOM - NIGHT,doc_50_chunk_2,"Jen lunges at the Governess, and the two exchange a few blows.",
51、INT. JEN'S ROOM - NIGHT,doc_50_chunk_2,"Jen presses her finger against one of the Governess's pressure points, disabling her.",
51、INT. JEN'S ROOM - NIGHT,doc_50_chunk_2,Jen pushes her across the room.,
104、EXT. WU TAN TEMPLE - DAY,doc_103_chunk_0,"Jen climbs up toward the temple, finally reaching the temple gate, and sees Lo standing there.",temple gate
104、EXT. WU TAN TEMPLE - DAY,doc_103_chunk_0,She greets him.,temple gate
11、INT. TE'S STUDY - DAY,doc_10_chunk_1,Jen is even more impressed.,"Study, sword discussion"
67、EXT. DESERT - DAY,doc_66_chunk_0,Jen doesn't respond.,
11、INT. TE'S STUDY - DAY,doc_10_chunk_2,longingly,
64、INT. CAVE - NIGHT,doc_63_chunk_1,"Jen impulsively grabs an arrow and stabs Lo, drawing a little blood from his chest.",
107、EXT. WU TAN MOUNTAIN - DAY,doc_106_chunk_0,stands on a bridge,"Bridge, gorges below shrouded in clouds"
107、EXT. WU TAN MOUNTAIN - DAY,doc_106_chunk_0,looks back at him,"Bridge, gorges below shrouded in clouds"
107、EXT. WU TAN MOUNTAIN - DAY,doc_106_chunk_0,"smiles, turns, and leaps into the clouds","Bridge, gorges below shrouded in clouds"
61、EXT. CAVE - DAY,doc_60_chunk_0,Jen appears suddenly with a rock and knocks it over his head.,"Barren mountain landscape, chicken roasting over fire"
61、EXT. CAVE - DAY,doc_60_chunk_0,Jen scurries away.,"Barren mountain landscape, chicken roasting over fire"
32、INT. JEN'S ROOM - NIGHT,doc_31_chunk_0,Jen rises sleeplessly from bed and looks out the window.,"Inside a room, moonlight"
51、INT. JEN'S ROOM - NIGHT,doc_50_chunk_0,Jen slips in through the window.,"Inside a room, Governess/Fox is sewing"
51、INT. JEN'S ROOM - NIGHT,doc_50_chunk_0,"She pulls off her mask, as she spots the Governess/Fox sitting and sewing.","Inside a room, Governess/Fox is sewing"
106、INT. WU TAN TEMPLE - DAY,doc_105_chunk_0,Jen gone.,"Bedroom, Lo wakes up to find the jade comb on the pillow and Jen gone."
65、EXT. DESERT OASIS - DAY,doc_64_chunk_0,Jen holds tightly to him.,Riding across the desert
103、INT. ABANDONED FACTORY - DAY,doc_102_chunk_0,Jen is at the door.,"Inside a room, Li's body is held by Yu, Jen stands at the door"
103、INT. ABANDONED FACTORY - DAY,doc_102_chunk_0,Bo peeks over Jen's shoulder.,"Inside a room, Li's body is held by Yu, Jen is at the door"
103、INT. ABANDONED FACTORY - DAY,doc_102_chunk_0,Jen kneels.,"Inside a room, Yu picks up sword, Jen kneels"
