doc_title,chunk_id,fact,scene_context
118、INT. BANK - NIGHT,doc_117_chunk_0,"Sal stands behind the desks, covering Sheldon and the group assembled at the vault.","Bank interior, Sonny and Sheldon entering."
130、INT. BANK - CLOSE ON DOOR - NIGHT,doc_129_chunk_0,Sal is in the Conference Room.,Sonny enters and characters' locations are described.
134、EXT. BANK - NIGHT,doc_133_chunk_5,Sal is seated in the middle of the rear-most row of the limo.,Limo boarding
114、INT. BANK - NIGHT,doc_113_chunk_0,Sal is about to have an FBI confrontation.,bank interior
137、INT. LIMO - NIGHT,doc_136_chunk_0,Sal comes alert.,"FBI car stops, Sal becomes alert as aircraft landing lights taxi towards limo."
13、INT. BANK - DAY,doc_12_chunk_10,Sal orders to send the guard.,Near the vault during negotiations
118、INT. BANK - NIGHT,doc_117_chunk_1,Sal has not been seen by anyone from outside prior to this scene.,"Inside examining rooms, during a conversation about the jet."
111、INT. BANK - NIGHT (APPROX. 8 P.M.),doc_110_chunk_1,Sal hears Moretti's voice over a bull-horn.,Inside the bank during blackout
137、INT. LIMO - NIGHT,doc_136_chunk_2,Sal receives a rosary from Maria.,"Outside the door, during Maria's farewell."
17、INT. BANK - DAY,doc_16_chunk_1,Sal is present at the bank and engaged in conversation with Sonny.,"at the bank, Sonny talking to Sal"
24、INT. BANK - LATE AFTERNOON - APPROX. 5 PM,doc_23_chunk_7,Sal is in the Conference room.,Conference room
17、INT. BANK - DAY,doc_16_chunk_18,Sal receives the gun from Sonny.,"Sonny is walking toward the door, Sal calls him back and receives the gun."
25、INT. BANK - BACK DOOR AREA - LATE AFTERNOON (APPROX. 5 PM),doc_24_chunk_1,Sal commands Edna to join the rest of the group.,"Group at desks area, Sal enters from Conference room"
32、INT. BANK - LATE AFTERNOON - APPROX. 5 PM - MAIN BANK AREA,doc_31_chunk_6,Sal receives a gun from Sonny.,"Bank interior, Sonny gives Sal a gun after receiving a call about his wife."
49、INT. BANK - NIGHT,doc_48_chunk_1,Sal has not been seen by any outsider prior to this scene.,"Inside room, first time Sal is seen by outsider."
128、INT. BANK - NIGHT,doc_127_chunk_8,Sal saw something in the middle of the street.,Middle of the street
6、INT. BANK - DAY,doc_5_chunk_2,Sal is ready to move on cue.,"Bank interior, Jackie approaching the door"
134、EXT. BANK - NIGHT,doc_133_chunk_6,Sal has his gun pointed at the back of the driver's head.,"In the car, after Sonny declares they are all okay."
137、INT. LIMO - NIGHT,doc_136_chunk_8,Sal dies.,in the car during the shooting
137、INT. LIMO - NIGHT,doc_136_chunk_5,Sal is now an utterly sweet and defenseless youth.,in a car
