doc_title,chunk_id,description,scene_context
126、INT. BANK,doc_125_chunk_12,Sal is still sitting there.,"Conference Room, Edna tidying up"
133、INT. BANK - NIGHT,doc_132_chunk_4,deep in his hair or tie or?,
134、EXT. BANK - NIGHT,doc_133_chunk_6,Sal has his gun pointed on back of Driver's head.,"In a vehicle, Sal points his gun at the back of the driver's head."
128、INT. BANK - NIGHT,doc_127_chunk_4,looking at him. Implacable.,
128、INT. BANK - NIGHT,doc_127_chunk_4,Sal turns to look at her reproachfully.,
134、EXT. BANK - NIGHT,doc_133_chunk_5,Sal next to her in the middle,"Limo boarding, group seating"
13、INT. BANK - DAY,doc_12_chunk_11,Sal watches as they move toward front door.,Moving toward the front door
101、INT. BANK - LATE AFTERNOON - APPROX. 5 PM - MAIN BANK AREA,doc_100_chunk_5,Sal gets up and starts to leave the room,"Room, during Sylvia's cancer accusation"
121、INT. BANK - NIGHT,doc_120_chunk_0,Sal moves toward him and both men walk to area in front of the Tellers' cages.,in front of the Tellers' cages
17、INT. BANK - DAY,doc_16_chunk_12,Sal interrupts,
118、INT. BANK - NIGHT,doc_117_chunk_0,"Sal now stands behind the desks, covering Sheldon and the group assembled at the vault.","Bank, group at vault"
17、INT. BANK - DAY,doc_16_chunk_11,(no answer),"Sonny moves to Sal and asks for a plan, but Sal does not respond."
137、INT. LIMO - NIGHT,doc_136_chunk_4,For the first time he smiles.,"In front of Sonny, behind Mulvaney"
13、INT. BANK - DAY,doc_12_chunk_0,Sal is keeping his eye on them.,"Bank vault area, group huddled"
128、INT. BANK - NIGHT,doc_127_chunk_8,Sal rushes out of Conference Room,Conference Room
134、EXT. BANK - NIGHT,doc_133_chunk_9,"alert, ready with guns",Caravan being rammed through a jam of cops and screaming people
137、INT. LIMO - NIGHT,doc_136_chunk_6,Sal begins to see movement out of the corner of his eyes and is barely beginning to react.,Inside a limo
137、INT. LIMO - NIGHT,doc_136_chunk_7,"Sal, open-mouthed with amazement, is a split-second late bringing his gun up.",middle row
137、INT. LIMO - NIGHT,doc_136_chunk_7,"Sal stares at the gun barrel, trying to get his gun up...",middle row
24、INT. BANK - LATE AFTERNOON - APPROX. 5 PM,doc_23_chunk_8,"Sal calls out to Sonny, and gets up to move to him.","Inside a bank, Sonny and Mulvaney are moving toward the back door."
101、INT. BANK - LATE AFTERNOON - APPROX. 5 PM - MAIN BANK AREA,doc_100_chunk_1,"Sal is seated at the Conference table, rifle on the table.","Back conference room, Sal seated at table with rifle"
17、INT. BANK - DAY,doc_16_chunk_17,Sal nods no,Sonny talks to Sal about leaving the country
18、EXT. BANK - DAY,doc_17_chunk_3,Sal now stands alone behind 3rd pillar.,"behind 3rd pillar, waiting to see Sonny"
24、INT. BANK - LATE AFTERNOON - APPROX. 5 PM,doc_23_chunk_4,Sal more disheveled,"Opening scene: Waiting room, others present"
25、INT. BANK - BACK DOOR AREA - LATE AFTERNOON (APPROX. 5 PM),doc_24_chunk_1,"Sal runs in from the Conference room, covering everyone point-blank again",Group - Desks' Area
32、INT. BANK - LATE AFTERNOON - APPROX. 5 PM - MAIN BANK AREA,doc_31_chunk_6,"Sal walks toward the door, stops behind the first post.","Inside the bank, Sonny exits after call about wife"
17、INT. BANK - DAY,doc_16_chunk_2,absorbing this,"Inside a bank, Sonny speaks to Sal about media coverage."
17、INT. BANK - DAY,doc_16_chunk_18,Sal calls back to him,Sonny walking toward the door
27、INT. BANK,doc_26_chunk_0,SAL herds group into vault area.,"Bank vault area, after Margaret faints."
57、INT. BANK,doc_56_chunk_12,Sal is still sitting there.,"Conference Room, Edna tidying up"
32、INT. BANK - LATE AFTERNOON - APPROX. 5 PM - MAIN BANK AREA,doc_31_chunk_5,Sal gets up and starts to leave the room...,the room
24、INT. BANK - LATE AFTERNOON - APPROX. 5 PM,doc_23_chunk_1,"is seated in the rear Conference room, still holding his rifle, feet up on the table.",Rear Conference room
49、INT. BANK - NIGHT,doc_48_chunk_0,"Sal now stands behind the desks, covering Sheldon and the group assembled at the vault.","Bank interior, Sal stands behind desks covering Sheldon and the group at the vault."
5、INT/EXT. SONNY'S CAR - STREET - DAY,doc_4_chunk_3,"Sal exits car, walks toward bank.","Outside a bank, waiting for the appropriate moment."
39、INT. BANK - TURNING DARK NOW,doc_38_chunk_0,"He and Sal walk toward the group at the rear, around the desks.","Office, around the desks, after Sonny hangs up"
25、INT. BANK - BACK DOOR AREA - LATE AFTERNOON (APPROX. 5 PM),doc_24_chunk_3,Sal covers group,"main area, Sonny races back and Sal covers group"
59、INT. BANK - NIGHT,doc_58_chunk_4,looking at him. Implacable.,Close-up shot of Sal
59、INT. BANK - NIGHT,doc_58_chunk_4,Sal turns to look at her reproachfully.,Sylvia and Mulvaney scene
108、INT. BANK - TURNING DARK NOW,doc_107_chunk_0,"Sal walk toward the group at the rear, around the desks.","Office, walking toward a group at the rear around desks."
59、INT. BANK - NIGHT,doc_58_chunk_8,Sal rushes out of Conference Room.,Conference Room
59、INT. BANK - NIGHT,doc_58_chunk_8,"He has seen something in the middle of the street, and now...",middle of the street
6、INT. BANK - DAY,doc_5_chunk_2,"still sitting, back to Mulvaney, watching Jackie's approach and entrance, ready to move on cue","Inside the bank, Jackie approaching the door"
5、INT/EXT. SONNY'S CAR - STREET - DAY,doc_4_chunk_1,"he checks his tie's alignment, shoots his cuffs and is ready...","Inside the car, Sal is preparing."
6、INT. BANK - DAY,doc_5_chunk_4,"he sits, producing as he does a machine pistol, which he holds on Mulvaney's chest, out of sight from others in the bank.","Inside a bank, during a standoff with Mulvaney"
6、INT. BANK - DAY,doc_5_chunk_11,Sal holding the gun levelled on him.,Inside a bank during a stickup
137、INT. LIMO - NIGHT,doc_136_chunk_5,smile transforms him from a formidable Mafia imitation into an utterly sweet and defenseless youth.,
65、EXT. BANK - NIGHT,doc_64_chunk_5,Sal has his gun pointed on back of Driver's head.,"In a vehicle, Sal points his gun at the back of the driver's head."
6、INT. BANK - DAY,doc_5_chunk_7,SAL staring at Mulvaney.,"Inside the bank, as the Lady and Baby exit"
6、INT. BANK - DAY,doc_5_chunk_5,Sal's absolutely unmoved face,Flashback during Sal and Mulvaney's interaction
64、INT. BANK - NIGHT,doc_63_chunk_6,"Only Sal is left untouched, standing apart, watching them, in the dark.",Group farewell in the dark
61、INT. BANK - CLOSE ON DOOR - NIGHT,doc_60_chunk_0,"Sal, Jenny and Deborah are in the Conference Room",Conference Room
137、INT. LIMO - NIGHT,doc_136_chunk_0,Sonny and Sal and all of them come alert.,Sheldon getting out of car up ahead.
6、INT. BANK - DAY,doc_5_chunk_1,he moves toward the left-hand deposit-slips desks,Inside a bank
6、INT. BANK - DAY,doc_5_chunk_1,picks out a car-loan application slip,Inside a bank
6、INT. BANK - DAY,doc_5_chunk_1,walks toward the manager's desk,Inside a bank
6、INT. BANK - DAY,doc_5_chunk_1,"Sal sits down, his back to Mulvaney, facing the front door of the bank",Inside a bank
65、EXT. BANK - NIGHT,doc_64_chunk_4,Sal next to her in the middle,Limo boarding phase ending
136、INT. LIMO,doc_135_chunk_0,Sonny and Sal hold their rifles ready between their knees.,"Airport fence, as they veer off the thruway"
64、INT. BANK - NIGHT,doc_63_chunk_4,deep in his hair or tie or?,Sonny asks Sal if he's okay
68、INT. LIMO - NIGHT,doc_67_chunk_0,Sonny and Sal and all of them come alert.,After FBI car stops and Sheldon gets out.
67、INT. LIMO,doc_66_chunk_0,Sonny and Sal hold their rifles ready between their knees.,"Airport fence, veering off the thruway"
68、INT. LIMO - NIGHT,doc_67_chunk_6,Sal begins to see movement out of the corner of his eyes and is barely beginning to react.,in a limousine
68、INT. LIMO - NIGHT,doc_67_chunk_4,For the first time he smiles.,"In front of Sonny, behind Mulvaney"
68、INT. LIMO - NIGHT,doc_67_chunk_7,"Sal, open-mouthed with amazement, is a split-second late bringing his gun up.",middle row between Miriam and Margaret
68、INT. LIMO - NIGHT,doc_67_chunk_7,"Sal stares at the gun barrel, trying to get his gun up...",middle row between Miriam and Margaret
74、INT/EXT. SONNY'S CAR - STREET - DAY,doc_73_chunk_3,"Sal exits car, walks toward bank",At the bank
69、EXT. BARBER SHOP - NIGHT,doc_68_chunk_2,Sal's body is carried,
74、INT/EXT. SONNY'S CAR - STREET - DAY,doc_73_chunk_1,"he checks his tie's alignment, shoots his cuffs and is ready...",Inside the car
52、INT. BANK - NIGHT,doc_51_chunk_0,Sal moves toward him and both men walk to area in front of the Tellers' cages.,"Bank teller area, during conversation"
75、INT. BANK - DAY,doc_74_chunk_0,Sal carrying an attache case,"Bank entrance, Sal entering the bank"
75、INT. BANK - DAY,doc_74_chunk_0,He passes Howard coming toward us through the door into the bank.,"Bank entrance, Sal entering the bank"
75、INT. BANK - DAY,doc_74_chunk_11,Sal holding the gun levelled on him.,"Bank interior, stickup standoff"
5、INT/EXT. SONNY'S CAR - STREET - DAY,doc_4_chunk_0,Beside the car stands SAL,drab Brooklyn street
5、INT/EXT. SONNY'S CAR - STREET - DAY,doc_4_chunk_0,His eyes dart about suspiciously,drab Brooklyn street
77、INT. BANK - DAY,doc_76_chunk_24,"looking past camera, falling onto the floor behind Mulvaney","Bank interior, Mulvaney on phone"
77、INT. BANK - DAY,doc_76_chunk_12,"Sal follows him, yanks receiver from one ear to the other, so he can hear conversation.",At Mulvaney's desk in the bank during a phone call
77、INT. BANK - DAY,doc_76_chunk_28,"Sal brings the gun up so he can shoot the man, at the same time, crabbing himself aside so he is concealed behind Mulvaney and the desk.",At a desk with a smoking register
75、INT. BANK - DAY,doc_74_chunk_7,staring at Mulvaney.,"Inside the bank, as the Lady and Baby exit"
75、INT. BANK - DAY,doc_74_chunk_2,"still sitting, back to Mulvaney, watching Jackie's approach and entrance, ready to move on cue.","Bank entrance, Jackie approaching the door"
77、INT. BANK - DAY,doc_76_chunk_16,Sal moves him over to group at vault,"Vault, after Mulvaney ends phone conversation"
6、INT. BANK - DAY,doc_5_chunk_3,"as if by pre-arranged signal, Sal now stands up, moves to the side of Mulvaney's desk.",At the deposit-slips desk
77、INT. BANK - DAY,doc_76_chunk_30,BRINGING GUN UP ON: DOOR,"Room with glass door, women screaming, Deborah collapsing"
75、INT. BANK - DAY,doc_74_chunk_4,"as he sits, producing as he does a machine pistol, which he holds on Mulvaney's chest, out of sight from others in the bank.","Bank interior, Sal holds a machine pistol on Mulvaney."
77、INT. BANK - DAY,doc_76_chunk_51,Sal looks at him.,After Sonny hangs up the phone
77、INT. BANK - DAY,doc_76_chunk_60,Sal takes a position where he can cover the door and also the girls and Howard.,Inside the vault
77、INT. BANK - DAY,doc_76_chunk_36,starts to herd them into the vault,In the vault
8、INT. BANK - DAY,doc_7_chunk_12,"Sal follows him, yanks receiver from one ear to the other, so he can hear conversation.","At Mulvaney's desk, phone ringing"
8、INT. BANK - DAY,doc_7_chunk_1,Sal turns so he can cover everyone.,"Inside the bank, Sonny moves toward the front and Sal turns to cover everyone."
74、INT/EXT. SONNY'S CAR - STREET - DAY,doc_73_chunk_0,His eyes dart about suspiciously,"Brooklyn street, beside a parked car"
77、INT. BANK - DAY,doc_76_chunk_43,stare at Mulvaney,"Bank interior, Mulvaney hands instrument to Sonny"
8、INT. BANK - DAY,doc_7_chunk_51,Sal looks at him.,After Sonny hangs up the phone
8、INT. BANK - DAY,doc_7_chunk_18,followed by Sal,"Mulvaney crossing back to desk, followed by Sal"
68、INT. LIMO - NIGHT,doc_67_chunk_5,gun pointing high,
