doc_title,chunk_id,fact,scene_context
132、INT. CANYON. DAY.,doc_131_chunk_0,Aron deliberately turned the screen away from himself.,Video Message Two
156、INT. CANYON. NIGHT.,doc_155_chunk_0,Aron Ralston consumes two spoons of urine.,
117、INT. ROPE BAG. NIGHT.,doc_116_chunk_0,Aron is in Blue John Canyon,Blue John Canyon
146、INT. CANYON. DAY. UNDERWATER FOOTAGE.,doc_145_chunk_0,Aron is free.,Aron is free but suffocating in darkness
113、INT. CANYON. NIGHT.,doc_112_chunk_0,A sleeve has been fashioned.,
169、INT. CANYON. DAY.,doc_168_chunk_2,"After loosening the tourniquet, there is no discernible increase in blood loss.",
185、INT. CANYON. DAY.,doc_184_chunk_5,The bone break is successful.,canyon
206、INT. UNDERWATER. DAY.,doc_205_chunk_0,Aron is fully recovered after surgery.,Underwater scene
181、INT. CANYON. DAY. SINGLE SCREEN.,doc_180_chunk_2,Aron's lamp fades to black.,In a park
203、EXT. HORSESHOE CANYON. DAY.,doc_202_chunk_0,Aron instructs Monique to run ahead with Andy.,Hiking expedition
191、INT. CANYON. DAY.,doc_190_chunk_2,Aron Ralston is free.,"Trapped under a boulder, during the last escape attempt."
152、INT. ROPE BAG. NIGHT,doc_151_chunk_0,Aron has heard human sounds for the first time in days.,"Aron in isolation, hearing human sounds for the first time in days."
176、INT. STORE ROOM. DAY.,doc_175_chunk_0,Aron is wearing canyon gear.,"Inside a head bag at night, light switch flicks on."
170、INT. CANYON. DAY.,doc_169_chunk_0,Aron captures the very end of the raven's flight on video.,
33、EXT. SNOWY MOUNTAINTOP. DAY. VIDEO FOOTAGE.,doc_32_chunk_0,Aron is on top of a snowy peak.,Top of snowy peak
"38、EXT. CONJUNCTION OF BLUE JOHN CANYON, WEST FORK, EAST FORK.",doc_37_chunk_0,Aron Ralston makes an offer to take Megan and Kristi to the Big Drop Rappel and provide a lift to their car.,"At a fork in the paths, Aron offers to take Megan and Kristi to the Big Drop Rappel."
30、INT. CAVE. DAY.,doc_29_chunk_0,Aron sings a version of a Phish song at the top of his voice.,cathedral dome
"38、EXT. CONJUNCTION OF BLUE JOHN CANYON, WEST FORK, EAST FORK.",doc_37_chunk_3,Aron refuses to hike out with his friends.,Goodbye scene at trailhead
"38、EXT. CONJUNCTION OF BLUE JOHN CANYON, WEST FORK, EAST FORK.",doc_37_chunk_3,Aron promises to have three cold beers waiting for his friends.,Goodbye scene at trailhead
211、INT. PRESS CONFERENCE. DAY.,doc_210_chunk_0,Aron is attending his first press conference.,First press conference
205、EXT. HELICOPTER. DAY.,doc_204_chunk_0,"Aron leaves Wayne, Monique, Andy, and Erik behind.",Helicopter departure
73、INT. CANYON FLOOR. DAY.,doc_72_chunk_0,The rock explodes in his hand.,
73、INT. CANYON FLOOR. DAY.,doc_72_chunk_1,An object is in a hole between the rounded rocks near Aron Ralston's left foot.,
185、INT. CANYON. DAY.,doc_184_chunk_0,His hand is swollen and angry red.,
86、EXT. NEVADA DESERT. BLACK ROCK CITY. PRE DAWN.,doc_85_chunk_1,Aron is slightly ahead of the others as they step across the line.,Rana draws a line in the sand and the group steps across it.
67、INT. CANYON FLOOR. DAY.,doc_66_chunk_1,The target character takes stock of his situation for the first time.,
82、INT. CANYON. PRE DAWN.,doc_81_chunk_0,Aron Ralston's lack of circulation in his legs forces him to stand.,
