doc_title,chunk_id,description,scene_context
14、INT. RAY'S CAR - FREEWAY - NIGHT,doc_13_chunk_2,Ray weaving to avoid another vehicle.,In a car during heavy traffic
113、EXT. CHATEAU MARMONT HOTEL - LOS ANGELES - NIGHT,doc_112_chunk_5,Ray goes after Tom Baker and the Film Crew. A scuffle.,on a ledge
13、INT. TURKEY JOINT WEST - NIGHT,doc_12_chunk_4,Ray giving him the mike.,
113、EXT. CHATEAU MARMONT HOTEL - LOS ANGELES - NIGHT,doc_112_chunk_7,"Ray, Tom, Siddons, Mike, Dog, they all watch in horror, sensing it will happen. They have even stopped filming.",
21、EXT. VENICE ROOFTOP - NIGHT,doc_20_chunk_13,walking JIM,
107、INT. STAGE - SAME NIGHT,doc_106_chunk_6,Ray senses something wrong.,Crowd scene
101、INT. DRESSING ROOM - NIGHT,doc_100_chunk_2,(almost to himself),
21、EXT. VENICE ROOFTOP - NIGHT,doc_20_chunk_12,slaps him on the knee,
107、INT. STAGE - SAME NIGHT,doc_106_chunk_26,RAY starts playing BREAK ON THROUGH trying to keep things normal.,"Stage during riot, cops fighting teenagers and promoter yelling"
124、EXT. GARDEN - LATER DAY,doc_123_chunk_3,"As Ray comes over now, rouses him gently.",Time cut to
122、EXT. RAY YARD - DAY,doc_121_chunk_2,As RAY and ROBBIE and JOHN and the others circle him.,Jim handing out presents
106、INT. BACKSTAGE - THAT NIGHT,doc_105_chunk_4,held by Ray,"Approaching curtains and lights, realization of THOUSAND MOUTHS in the pit of hell"
107、INT. STAGE - SAME NIGHT,doc_106_chunk_30,Ray watching from the corner of the stage,"End of the dream, stage littered with debris."
21、EXT. VENICE ROOFTOP - NIGHT,doc_20_chunk_8,"Ray opening his eyes -- his POV -- Jim, slouched, jacket over his shoulder, sun behind him.",
113、EXT. CHATEAU MARMONT HOTEL - LOS ANGELES - NIGHT,doc_112_chunk_3,Siddons and Ray terrified.,"Ledge, Pam moving dangerously"
113、EXT. CHATEAU MARMONT HOTEL - LOS ANGELES - NIGHT,doc_112_chunk_3,"Ray trying to stop Pam, too late.","Ledge, Pam moving dangerously"
21、EXT. VENICE ROOFTOP - NIGHT,doc_20_chunk_11,Ray pantomimes chords in the keyboard sand.,"keyboard sand, mystical moment"
