doc_title,chunk_id,fact,scene_context
107、INT. STAGE - SAME NIGHT,doc_106_chunk_6,Ray senses something wrong.,Crowd scene with drunk performer and Robbie's acid effects
113、EXT. CHATEAU MARMONT HOTEL - LOS ANGELES - NIGHT,doc_112_chunk_1,Ray arrives at the scene.,"Edge of a structure, Jim on the edge, Pam screaming for him to return."
106、INT. BACKSTAGE - THAT NIGHT,doc_105_chunk_3,Ray commands John to stop the physical altercation.,Confrontation between John and Jim
107、INT. STAGE - SAME NIGHT,doc_106_chunk_26,Ray starts playing Break on Through,Riot at the stage
21、EXT. VENICE ROOFTOP - NIGHT,doc_20_chunk_12,Ray commits to forming a rock and roll band with Jim.,
108、INT. MIAMI COURTROOM - DAY,doc_107_chunk_1,Ray is part of the support group present in the background at the trial.,Trial scene
116、INT. BASEMENT - RECORDING STUDIO - DAY,doc_115_chunk_0,Ray is present in the scene.,Music performance
113、EXT. CHATEAU MARMONT HOTEL - LOS ANGELES - NIGHT,doc_112_chunk_4,Ray demands Jim's assistance for a woman who is about to fall.,"Jim watching a woman in danger, Ray yells for help."
113、EXT. CHATEAU MARMONT HOTEL - LOS ANGELES - NIGHT,doc_112_chunk_3,Ray's attempt to stop Pam was unsuccessful.,"Ledge, during a suicide plunge attempt."
113、EXT. CHATEAU MARMONT HOTEL - LOS ANGELES - NIGHT,doc_112_chunk_5,Ray is engaged in a scuffle with Tom Baker and the Film Crew.,on the ledge
39、EXT. ALLEY & STAIRCASE OUTSIDE WHISKY - THAT NIGHT,doc_38_chunk_1,Ray knows the name of Jac Holzman.,"Club, Holzman introduces himself to Ray and Robbie."
31、EXT. DESERT - DAY,doc_30_chunk_11,Ray is included in the circle being reformed.,
41、EXT. GOLDEN GATE PARK - SAN FRANCISCO (DOCUMENTARY FOOTAGE) -,doc_40_chunk_0,Ray operates the home movie camera during the Human Be-In.,Human Be-In during the Summer of Love
70、EXT. POLICE STATION - THAT NIGHT,doc_69_chunk_0,Ray is positioned at the station doors during the riot.,Riot outside the police station
38、INT. BACKSTAGE WHISKY HALLWAY - THAT NIGHT,doc_37_chunk_1,Ray helped avert Jim's likely death.,Melee: Ray and John avert Jim's likely death.
79、INT. JIM AND PAM'S HOUSE - LAUREL CANYON - THAT DAY,doc_78_chunk_19,Ray restrains himself from losing his temper with Tom.,"After Tom and Mike insult Ray by saying 'FUCK OFF', Ray controls his anger."
76、EXT. PACIFIC PALISADES - SAME MORNING,doc_75_chunk_0,Ray takes his vows with Dorothy in front of a hippie priest.,At the wedding ceremony
66、INT. NEW HAVEN STAGE - THAT NIGHT,doc_65_chunk_10,Ray perceives the police turning to face Jim.,"Front stage, during Jim's story"
66、INT. NEW HAVEN STAGE - THAT NIGHT,doc_65_chunk_14,Ray moves to intercede with Siddons and roadies.,"Jim being dragged off stage, Ray attempts to intercede"
57、INT. ROOM - LIMBO,doc_56_chunk_13,Ray says goodbye to Jim,in a room
28、INT. BACKSTAGE - THE FOG - THAT NIGHT,doc_27_chunk_4,Ray receives a card from the Manager.,Manager gives Ray a card and leaves to talk to Jim and Pam.
96、INT. RECORDING STUDIO - THAT NIGHT,doc_95_chunk_4,Ray decides to try something else.,"Recording studio, as Paul and Jim express frustration about the recording."
22、INT. RAY'S HOUSE - VENICE BEACH - DAY,doc_21_chunk_5,Ray instructs the other band members to leave the room.,"Band practice room, Ray requests space and the others comply."
57、INT. ROOM - LIMBO,doc_56_chunk_10,Ray urges Jim to leave.,"Gathering with Jim, Robbie, and Lynne."
76、EXT. PACIFIC PALISADES - SAME MORNING,doc_75_chunk_2,Pam is Ray's lady.,Pam comes over and is referred to as Ray's lady.
