doc_title,chunk_id,text,scene_context
112、INT. TUNNEL - NIGHT,doc_111_chunk_2,We have arrived! Look at that.,
149、INT. TUNNEL ROOM - A FEW MINUTES LATER,doc_148_chunk_6,You ok?,
127、EXT. ALLEY - SAME TIME,doc_126_chunk_0,"Oh god, oh god. Where are you, you little pischer?",
108、INT. JOE'S CAR - DRIVING,doc_107_chunk_3,"Well, forgive us, Frank. But we're going to need to hear them.",
151、INT. TUNNEL - SAME TIME,doc_150_chunk_0,"Old man, huh.",
103、INT. HENRY'S APARTMENT - NIGHT,doc_102_chunk_1,Who's that?,"Scene: Inside a room, Max is with Henry when a knock is heard at the door."
103、INT. HENRY'S APARTMENT - NIGHT,doc_102_chunk_3,Joe doesn't know what he's talking about. He's a drunk. He made a mistake. Get out of that chair.,
117、INT. THEATRE - NIGHT,doc_116_chunk_0,"Enjoy the show, folks!",Scene: Max helps seat elderly people before a show; he speaks to them as they are being seated.
140、INT. TUNNEL - CONTINUOUS,doc_139_chunk_0,Go! Go! Go!,
140、INT. TUNNEL - CONTINUOUS,doc_139_chunk_0,Do your job.,
142、INT. TUNNEL ROOM - NIGHT,doc_141_chunk_0,"That was good, kid. Good acting.","Scene: Inside a tunnel, Max speaks to Joe after a successful act, with Henry present."
107、EXT. PARKING LOT BEHIND THE THEATRE - LATER,doc_106_chunk_1,In on what?,"Scene: A private meeting between Frank, Max, Henry, and Joe; Max questions Frank about what he wants to be included in."
107、EXT. PARKING LOT BEHIND THE THEATRE - LATER,doc_106_chunk_0,"Well, you know what they say, cleanliness is next to Godliness.","Scene: Outside near Joe's car, Max responds to Joe's question about circumcision."
108、INT. JOE'S CAR - DRIVING,doc_107_chunk_2,Hypothetically say you were right about what we're up to...which you're not. But just say...why would you help us rob your bank?,
124、EXT. POWER POLE - SAME TIME,doc_123_chunk_0,Shit.,"Max is on top of a telephone pole, struggling with a wire cutter after receiving a text message; he drops the tool and it falls to the ground."
102、EXT. BUFFALO STREET - NIGHT,doc_101_chunk_0,"It's going to be incredible. I'm talking, Florida...","Scene outside Julie's apartment, snowy and cold; Max speaks off-screen, possibly to Henry, about going to Florida."
106、INT. DRESSING ROOM - LATER,doc_105_chunk_0,Three feet of it so far today. We'll make it.,"Scene: Max is attaching a bag of dirt to a pulley while speaking, likely to Henry, as Joe hoists the bag up through a skylight."
145、INT. VAULT - A FEW MINUTES LATER,doc_144_chunk_0,"You're on, Henry!","Scene: Max appears through a newly cut hole, looks at a stack of cash, and speaks; no other characters are visible, but Madame Ranewsky's voice is heard off-screen."
152、EXT. THEATRE - SAME TIME,doc_151_chunk_0,Any minute now.,Scene: Loading duffels filled with cash into Joe's car; Max is speaking with Joe while waiting for someone.
149、INT. TUNNEL ROOM - A FEW MINUTES LATER,doc_148_chunk_3,This was your chance you idiot. You could've been a better man but you did it again. You messed up. And now you're back with the maggots. Just one big missed opportunity.,
154、EXT. THEATRE - MOMENTS LATER,doc_153_chunk_0,How's the leg?,"Scene: In a car, Max is speaking to Henry about his leg injury."
149、INT. TUNNEL ROOM - A FEW MINUTES LATER,doc_148_chunk_5,Famach deh mohl! Gey lig mitt'n vahntzin son of a bitch!,
149、INT. TUNNEL ROOM - A FEW MINUTES LATER,doc_148_chunk_5,Our new partner. Huh.,
113、INT. HENRY'S APARTMENT - DAY,doc_112_chunk_0,So clear you can see tomorrow.,"Scene: In a packed apartment, Max is speaking to Henry about the clear sky."
113、INT. HENRY'S APARTMENT - DAY,doc_112_chunk_0,"You're a good man, Henry. Thank you.","Scene: In a packed apartment, Max expresses gratitude to Henry before they leave."
103、INT. HENRY'S APARTMENT - NIGHT,doc_102_chunk_2,Who is this guy?,"Scene unspecified: Max, speaking to Joe or Eddie, questions the identity of a new person introduced as a partner."
103、INT. HENRY'S APARTMENT - NIGHT,doc_102_chunk_2,What do you mean?,"Scene unspecified: Max, confused, asks for clarification after being told he must accept a new partner."
18、EXT. YARD - DAY,doc_17_chunk_2,This is your moment. Whatever you do now,
138、EXT. BACKSTAGE DOOR - SAME TIME,doc_137_chunk_0,Julie -- Break a leg!,"Scene: Inside a theater or performance venue, Max speaks to Julie as she passes him after arriving late."
138、EXT. BACKSTAGE DOOR - SAME TIME,doc_137_chunk_0,"Good-bye, Julie.","Scene: Inside a theater or performance venue, Max speaks to Julie as she walks away from him."
149、INT. TUNNEL ROOM - A FEW MINUTES LATER,doc_148_chunk_0,That's everything.,"Scene: Unspecified location, Max is with Eddie and Joe, finishing up packing duffels of cash."
149、INT. TUNNEL ROOM - A FEW MINUTES LATER,doc_148_chunk_0,"What's that, Eddie?","Scene: Unspecified location, Max notices Eddie pointing a gun at him and Joe."
15、INT. PRISON CELL - MORNING,doc_14_chunk_0,Hurry up. We gotta go.,"Scene: Prison cell, Max speaks to Henry as cell doors open, urging him to leave quickly."
15、INT. PRISON CELL - MORNING,doc_14_chunk_0,Breakfast.,"Scene: Prison cell, Max speaks to Henry, indicating it is time for breakfast."
161、INT. MAX'S BARBER SHOP - CONTINUOUS,doc_160_chunk_1,"So tell me, Javier. What's your dream?","Scene where Max is at the front desk, speaking to Javier after receiving a postcard and pinning it above the mirror."
25、INT. MAX AND HENRY'S CELL - MORNING,doc_24_chunk_2,"Get out of here, Henry.",
104、INT. APARTMENT - SAME TIME,doc_103_chunk_0,I'm gonna kill him. With a knife.,Scene: Max and Henry watch Eddie leave; Max speaks to Henry about killing Eddie.
104、INT. APARTMENT - SAME TIME,doc_103_chunk_0,"Shut up, Joe.",Scene: Joe is on the floor speaking; Max tells him to be quiet.
104、INT. APARTMENT - SAME TIME,doc_103_chunk_0,Go home. Please. Before it's too late.,Scene: Joe is on the floor talking about his wife; Max urges him to leave.
25、INT. MAX AND HENRY'S CELL - MORNING,doc_24_chunk_0,"You got everything, kid?",Scene: Early morning in a room; Max speaks to Henry as Henry is packing his things into a sports bag.
24、INT. SHOWERS - DAY,doc_23_chunk_1,Back then. Whenyou were still innocent.,
24、INT. SHOWERS - DAY,doc_23_chunk_1,And was it?,
24、INT. SHOWERS - DAY,doc_23_chunk_1,See. There are no mistakes.,
14、INT. PRISON CELL - DAY,doc_13_chunk_0,So. What're you in for?,"Scene: In a prison bathroom, Max speaks to Henry, a new inmate, asking about his crime."
14、INT. PRISON CELL - DAY,doc_13_chunk_0,I said what are you in for?,"Scene: In a prison bathroom, Max repeats his question to Henry after getting no immediate response."
14、INT. PRISON CELL - DAY,doc_13_chunk_0,Good. Clean. Simple. I like it.,"Scene: In a prison bathroom, Max reacts to Henry's answer about being in for bank robbery."
23、INT. MAX AND HENRY'S CELL - DAY,doc_22_chunk_3,"Oh, yeah. You don't want ME. You don't want THIS. Not out THERE.",
23、INT. MAX AND HENRY'S CELL - DAY,doc_22_chunk_3,"Believe me, I'm not going anywhere.",
18、EXT. YARD - DAY,doc_17_chunk_1,There are no mistakes.,
18、EXT. YARD - DAY,doc_17_chunk_1,"But you're going to have to fight for that dream, Henry.",
18、EXT. YARD - DAY,doc_17_chunk_1,You're at a crossroads now. There are going to be tests!,
149、INT. TUNNEL ROOM - A FEW MINUTES LATER,doc_148_chunk_1,"Stay right where you are, Joe.","Scene: Confrontation with Eddie and Joe, Max intervenes to stop Eddie from threatening Joe."
149、INT. TUNNEL ROOM - A FEW MINUTES LATER,doc_148_chunk_1,"You're not going to do this, Eddie.","Scene: Confrontation with Eddie and Joe, Max confronts Eddie about using the gun."
149、INT. TUNNEL ROOM - A FEW MINUTES LATER,doc_148_chunk_1,"You can shoot me dead if you want, but you're going to have to shoot me dead.","Scene: Confrontation with Eddie and Joe, Max challenges Eddie to shoot him."
161、INT. MAX'S BARBER SHOP - CONTINUOUS,doc_160_chunk_0,Time is a medium of exchange. You can buy things with it. Education. Self-respect. You can even figure out your dream.,"Scene: At a barber shop, Max speaks to his customer while shaving, discussing the value of time."
161、INT. MAX'S BARBER SHOP - CONTINUOUS,doc_160_chunk_0,You're done. Next!,"Scene: At a barber shop, Max speaks to his customer after finishing the shave, indicating the service is complete."
53、INT. PRISON - MORNING,doc_52_chunk_2,As many as it takes.,Room at the end of a long corridor; Max responds to a guard's question about his endurance.
16、INT. DINING ROOM - DAY,doc_15_chunk_0,Monday is whole wheat bun-day.,
16、INT. DINING ROOM - DAY,doc_15_chunk_0,"You're thinking something. Let me guess. You're thinking, `How did I get here?'",
16、INT. DINING ROOM - DAY,doc_15_chunk_0,How do you think any of us got here?,
16、INT. DINING ROOM - DAY,doc_15_chunk_0,I'll tell you how. Because we committed crimes. But we committed to the wrong thing. You see that was our mistake. We,
112、INT. TUNNEL - NIGHT,doc_111_chunk_0,There he is!,"Scene: In a tunnel, Max spots Henry entering and starting to dig."
112、INT. TUNNEL - NIGHT,doc_111_chunk_0,"You okay, Henry?","Scene: In a tunnel, Max notices Henry's intense mood and asks him if he's okay."
112、INT. TUNNEL - NIGHT,doc_111_chunk_0,The girl --,"Scene: In a tunnel, Max refers to a girl while speaking to Henry and Joe."
112、INT. TUNNEL - NIGHT,doc_111_chunk_0,"Now listen, Henry. You're digging this tunnel. And you're gonna rob that bank. You're gonna take the money and you're","Scene: In a tunnel, Max speaks firmly to Henry about completing the bank robbery plan."
55、EXT. PRISON GATE - DAY,doc_54_chunk_0,Where's the car?,"Scene: Outside the prison gates, Max speaks with Henry upon release, asking about transportation."
"54、INT. PAROLE REVIEW ROOM, PRISON - DAY",doc_53_chunk_1,Well...,"Parole hearing room, Max is speaking to the parole review board in response to their question about why he should be granted parole."
23、INT. MAX AND HENRY'S CELL - DAY,doc_22_chunk_4,"I like it! `You got the time, so you may as well have done the crime!'","Scene in a prison setting; Max speaks to Henry and others during a conversation about innocence and crime, reacting to Hector's comment."
23、INT. MAX AND HENRY'S CELL - DAY,doc_22_chunk_4,"Now that's funny, Henry.","Scene in a prison setting; Max continues speaking to Henry after his previous comment, reinforcing his amusement."
23、INT. MAX AND HENRY'S CELL - DAY,doc_22_chunk_1,October.,"Scene: In a make-shift barbershop, Max responds to Hector's question about his parole date."
23、INT. MAX AND HENRY'S CELL - DAY,doc_22_chunk_1,I'm working.,"Scene: In a make-shift barbershop, Max responds to Hector's request to see what he did for the parole board."
23、INT. MAX AND HENRY'S CELL - DAY,doc_22_chunk_1,Leave me alone.,"Scene: In a make-shift barbershop, Max speaks to the other inmates who are egging him on."
23、INT. MAX AND HENRY'S CELL - DAY,doc_22_chunk_0,Clean as a whistle.,"Scene: In a prison cell converted into a makeshift barbershop, Max speaks to his customer Fink after cutting his hair."
23、INT. MAX AND HENRY'S CELL - DAY,doc_22_chunk_0,Thank you.,"Scene: In a prison cell converted into a makeshift barbershop, Max responds to Fink's compliment."
23、INT. MAX AND HENRY'S CELL - DAY,doc_22_chunk_0,"Who do we got next, Henry?","Scene: In a prison cell converted into a makeshift barbershop, Max asks Henry about the next customer."
16、INT. DINING ROOM - DAY,doc_15_chunk_1,See him?,Scene with Henry; Max points out a tattooed gang-banger named Hector.
16、INT. DINING ROOM - DAY,doc_15_chunk_1,"Hector. He wanted to be a doctor. He could've been, but he chose not to fulfil his potential, he chose not to commit to his dream. And now look at him.(THEN) Bad choices, see.",Scene with Henry; Max discusses Hector's past and poor life choices.
16、INT. DINING ROOM - DAY,doc_15_chunk_1,"By the way, I recommend the potatoes.",Scene with Henry; Max comments on the food after discussing life choices.
55、EXT. PRISON GATE - DAY,doc_54_chunk_4,I'm going to die right here. I told you!,"Scene or location unspecified: Max speaks to Henry during a moment of distress, expressing fear of dying."
156、INT. CAR - SAME TIME,doc_155_chunk_0,Henry!,"Scene: In a moving car during a getaway, Max reacts to Henry's demand to stop the car."
156、INT. CAR - SAME TIME,doc_155_chunk_0,"He can't stop the car, it's the getaway!","Scene: In a moving car during a getaway, Max explains to Henry why Joe can't stop the car."
156、INT. CAR - SAME TIME,doc_155_chunk_0,What the hell are you doing?,"Scene: In a car that has screeched to a halt, Max questions Henry's actions as he gets out."
156、INT. CAR - SAME TIME,doc_155_chunk_0,Henry!,"Scene: In a car after stopping, Max calls out to Henry as he runs back toward the theatre."
23、INT. MAX AND HENRY'S CELL - DAY,doc_22_chunk_2,"All right, so I'm sitting there, and the head of the board asks me what I'm going to do if they let me out this time. And, so...",
23、INT. MAX AND HENRY'S CELL - DAY,doc_22_chunk_2,"I get this twitch! and then I give him my answer: ""I'm gonna break in your house, set your dog on fire, eat all your food, go on a naked rampage through your garden, dance in the streets of your l'il hometown like a crazed harpee, hurl myself headlong flaming",
59、INT. HENRY'S BATHROOM - LATER,doc_58_chunk_0,Ah. The land of milk and honey.,"Scene: In a bathroom, Max is alone in a bathtub and reads the label of a bottle before pouring it into the water."
60、EXT. BUFFALO STREET - DAY,doc_59_chunk_0,"What is this obsession with coffee, Henry? When did that happen?","Scene: On the street near a coffee shop, Max speaks to Henry about his coffee habit."
18、EXT. YARD - DAY,doc_17_chunk_0,But here's the good news. We got all this time to do. And time is a medium of exchange. You can buy things with it.,Prison yard: Max speaks to Henry about the value of time.
18、EXT. YARD - DAY,doc_17_chunk_0,"Knowledge. Self respect. Forgiveness. And in your case, you can figure out what your dream is.",Prison yard: Max continues speaking to Henry about personal growth and finding one's dream.
18、EXT. YARD - DAY,doc_17_chunk_0,Your dream is your truth is your destiny.,"Prison yard: Max tells Henry about the connection between dream, truth, and destiny."
62、INT. FIRST BUFFALO BANK - DAY,doc_61_chunk_0,I'd like to speak to your manager please. I'm interested in opening an account.,Grand banking hall: Max speaks to the cashier while accompanied by Henry.
58、INT. HENRY'S APARTMENT - DAY,doc_57_chunk_0,Thanks.,"Living room, Max responds to Henry after being shown a bed with books."
58、INT. HENRY'S APARTMENT - DAY,doc_57_chunk_0,Yeah.,"Living room, Max responds to Henry's question about whether he needs anything else."
22、EXT. PRISON YARD - LATER THAT DAY,doc_21_chunk_0,I ever tell you I was married?,"Scene: On a bench, Max speaks to Henry after joining him; topic is Max's past relationships."
22、EXT. PRISON YARD - LATER THAT DAY,doc_21_chunk_0,I mean nearly. I had a lovely correspondence going with Jocelyn Steinberg in Utica. Problem was when she finally came on visitor's day she said I was too short.,"Scene: On a bench, Max continues sharing a personal story with Henry about a past romantic connection."
22、EXT. PRISON YARD - LATER THAT DAY,doc_21_chunk_0,Right. Books and covers.,"Scene: On a bench, Max responds to Henry's comment about books and covers, agreeing with the sentiment."
64、INT. THEATRE - SAME TIME,doc_63_chunk_1,"That okay, Henry?",
19、INT. MAX AND HENRY'S CELL - NIGHT,doc_18_chunk_0,"You did good, Henry.","Scene: In a room with bunks, Max speaks to Henry who is lying down with injuries."
19、INT. MAX AND HENRY'S CELL - NIGHT,doc_18_chunk_0,You're doing better than you feel.,"Scene: In a room with bunks, Max speaks to Henry who is lying down with injuries."
19、INT. MAX AND HENRY'S CELL - NIGHT,doc_18_chunk_0,"Go to sleep, Henry.","Scene: In a room with bunks, Max speaks to Henry who is lying down with injuries."
19、INT. MAX AND HENRY'S CELL - NIGHT,doc_18_chunk_0,Sleep is for the blessed.,"Scene: In a room with bunks, Max speaks to Henry who is lying down with injuries."
24、INT. SHOWERS - DAY,doc_23_chunk_0,I'm living it.,"Scene: In a prison shower, Max responds to Henry's question about his dream."
24、INT. SHOWERS - DAY,doc_23_chunk_0,Sure! It's easier to live in here. You don't have to do anything. You just show up. In fact they even do that for you. I'm living the life.,"Scene: In a prison shower, Max explains to Henry why he considers prison his dream."
24、INT. SHOWERS - DAY,doc_23_chunk_0,So why didn't you just say something?,"Scene: In a prison shower, Max asks Henry a question after reflecting on their conversation."
53、INT. PRISON - MORNING,doc_52_chunk_0,Right.,"Scene: Prison walkway, Max confirms a lunch plan with an inmate."
53、INT. PRISON - MORNING,doc_52_chunk_0,"I always do, Felipe!","Scene: Prison walkway, Max responds to a convict's encouragement."
53、INT. PRISON - MORNING,doc_52_chunk_0,How's your grandson?,"Scene: Prison walkway, Max speaks with a guard about his family."
53、INT. PRISON - MORNING,doc_52_chunk_0,That's great. The socialization begins!,"Scene: Prison walkway, Max reacts to the guard's news about his grandson starting school."
103、INT. HENRY'S APARTMENT - NIGHT,doc_102_chunk_0,Palm trees. Sandy beaches. All you can eat sunshine. Grapefruits as big as your head!,"Scene: At a table, Max speaks to Henry, describing an idealized vision of life."
103、INT. HENRY'S APARTMENT - NIGHT,doc_102_chunk_0,Who?,"Scene: At a table, Max speaks to Henry, asking about Julie."
103、INT. HENRY'S APARTMENT - NIGHT,doc_102_chunk_0,Oh yeah? What'd she say?,"Scene: At a table, Max speaks to Henry, inquiring about Julie's response."
103、INT. HENRY'S APARTMENT - NIGHT,doc_102_chunk_0,Of course she said no.,"Scene: At a table, Max speaks to Henry, reacting to Julie's refusal."
103、INT. HENRY'S APARTMENT - NIGHT,doc_102_chunk_0,Because life ain't like that. There's always a cost. That's why they call it life. You got to pay somewhere. The piper,"Scene: At a table, Max speaks to Henry, explaining his philosophy about life's costs."
"61、INT. CAFE ORPHEUM, BATHROOM -- DAY",doc_60_chunk_0,"Oh my God. Are you kidding? This was eighty years ago. It's ridiculous. Oh my God. That tunnel's probably not even there anymore! Are you dreaming, Henry?","Scene involving a prohibition-era photo; Max is speaking to Henry about a tunnel from the past, expressing disbelief."
"63、EXT. ALLEY, BEHIND THE ORPHEUM - A MINUTE LATER",doc_62_chunk_0,It's virtually robbing itself!,Alley between the bank and the theatre; Max speaks to Henry about the tunnel and the ease of robbing the vault.
14、INT. PRISON CELL - DAY,doc_13_chunk_1,"Ah. Mistaken identity. A perennial favorite. Identities are just constructs, anyway. They're mistaken all the time.","Scene: In a room with a sink, Max speaks to Henry after washing his hands; the conversation begins with Max commenting on mistaken identity."
14、INT. PRISON CELL - DAY,doc_13_chunk_1,I'm Max.,"Scene: In the same room, Max introduces himself to Henry after drying his hands."
14、INT. PRISON CELL - DAY,doc_13_chunk_1,Go on. Make yourself at home.,"Scene: Max speaks to Henry, who has just sat down on a bed; Max tells him to make himself comfortable."
14、INT. PRISON CELL - DAY,doc_13_chunk_1,Life.,Scene: Max responds to Henry's question about why he is in prison; the topic is their incarceration.
14、INT. PRISON CELL - DAY,doc_13_chunk_1,"Don't worry, you'll get used to it.",Scene: Max reassures Henry after revealing he is serving a life sentence; the conversation is about adjusting to prison life.
47、INT. VISITOR'S AREA - DAY,doc_46_chunk_1,What bank?,"Scene: Conversation with Henry, discussing a bank robbery."
47、INT. VISITOR'S AREA - DAY,doc_46_chunk_1,But you went to jail for it.,"Scene: Conversation with Henry, discussing the bank robbery and jail time."
47、INT. VISITOR'S AREA - DAY,doc_46_chunk_1,What are you talking about Henry?,"Scene: Conversation with Henry, trying to understand his reasoning."
47、INT. VISITOR'S AREA - DAY,doc_46_chunk_1,"Ah, that. Time. Crime. Right. (THEN) I still don't get it.","Scene: Conversation with Henry, reacting to his logic about time and crime."
47、INT. VISITOR'S AREA - DAY,doc_46_chunk_1,What for?,"Scene: Conversation with Henry, after Henry asks for help."
78、INT. HENRY'S APARTMENT - MORNING,doc_77_chunk_2,Hold on.,
47、INT. VISITOR'S AREA - DAY,doc_46_chunk_0,I thought I told you I didn't want to see your face again.,"Scene: A prison visiting room, Max speaks to Henry upon entering."
47、INT. VISITOR'S AREA - DAY,doc_46_chunk_0,What?,"Scene: A prison visiting room, Max responds to Henry's statement about figuring out his destiny."
47、INT. VISITOR'S AREA - DAY,doc_46_chunk_0,Good. What is it?,"Scene: A prison visiting room, Max asks Henry to explain his destiny after a pause."
47、INT. VISITOR'S AREA - DAY,doc_46_chunk_0,The bank is your destiny?,"Scene: A prison visiting room, Max questions Henry's claim that 'the bank' is his destiny."
70、INT. STAGE - SAME TIME,doc_69_chunk_2,Let's go.,"Scene involving Max, Henry, and others; Max speaks to Henry, prompting them to leave."
109、EXT. THEATRE - MORNING,doc_108_chunk_0,And?,Scene at a theatre marquee; Max is speaking to Henry about the opening night of a play.
109、EXT. THEATRE - MORNING,doc_108_chunk_0,We're going to have pull some nights.,Scene at a theatre marquee; Max is speaking to Henry about the upcoming play schedule.
109、EXT. THEATRE - MORNING,doc_108_chunk_0,We can't. He's retiring. This is a one time deal.,"Scene at a theatre marquee; Max is speaking to Henry, explaining why they can't wait until closing night."
109、EXT. THEATRE - MORNING,doc_108_chunk_0,"I told you there were going to be tests, Henry.","Scene at a theatre marquee; Max is speaking to Henry, emphasizing the challenges ahead."
