doc_title,chunk_id,fact,scene_context
128、INT. TREE HOUSE - DAY,doc_127_chunk_0,Scotty has the conch.,Opening scene: Calendar note and Scotty's possession of the conch.
157、INT. MR. MERTLE'S HOUSE - DAY,doc_156_chunk_3,Scotty receives the ball from Mr. Mertle.,Mr. Mertle hands the ball to Scotty after Scotty explains its significance.
129、INT. TREE HOUSE - DAY - 20 MINUTES LATER,doc_128_chunk_1,Scotty commits to starting work.,
129、INT. TREE HOUSE - DAY - 20 MINUTES LATER,doc_128_chunk_0,"Scotty has brought a footlocker full of neatly arranged Erector Set pieces, including nut and bolt compartments and electric motor sections.",The guys re-arrive with Erector Set materials.
131、EXT. TREE HOUSE - DAY,doc_130_chunk_0,Scotty pilots the little car from the treehouse deck.,treehouse deck
118、EXT. THE BADLANDS - DAY,doc_117_chunk_0,The ball squirts out of Scotty's fingers.,subterranean setting
157、INT. MR. MERTLE'S HOUSE - DAY,doc_156_chunk_0,Scotty is in the baseball room.,Mr. Mertle's baseball room
121、EXT. TIMMONS' BACKYARD - DAY,doc_120_chunk_0,Scotty is pulled out of the hole.,Field: Gang pulls Scotty from a hole
138、INT. SCOTTY'S ROOM - DAY,doc_137_chunk_0,Scotty is told that they are going to the sandlot.,"Scotty's window, early morning"
159、EXT. SCOTTY'S HOUSE - BACKYARD - DAY,doc_158_chunk_0,Scotty has a new glove.,Game of catch
161、EXT. THE SANDLOT - DAY,doc_160_chunk_0,Scotty is a member of the team playing ball.,a ball game
157、INT. MR. MERTLE'S HOUSE - DAY,doc_156_chunk_4,Scotty is informed of a baseball trading deal by Mr. Mertle.,In Mr. Mertle's room during a baseball game simulation.
157、INT. MR. MERTLE'S HOUSE - DAY,doc_156_chunk_5,Scotty agrees to the deal.,"Mr. Mertle hands Scotty the signed baseball, and Scotty agrees to a deal by handing back the chewed ball and saying 'Deal'."
19、EXT. THE SANDLOT - DAY,doc_18_chunk_0,Scotty gains the information that the gang is playing 'over the line'.,"DEEP LEFT FIELD, moving toward sandlot common houses"
31、EXT. FIVE & DIME - DAY,doc_30_chunk_0,Scotty goes inside.,
30、EXT. SCOTTY'S HOUSE - DAY,doc_29_chunk_1,Scotty is offered a glove by Benny.,Scotty and Benny discuss baseball; Benny offers Scotty a glove.
27、EXT. SCOTTY'S HOUSE - BACKYARD - DAY,doc_26_chunk_0,Scotty is still willing to play.,Baseball field
26、EXT. THE BLOCK - SCOTTY'S HOUSE - DAY,doc_25_chunk_0,Scotty is alone in the backyard.,"Scotty's backyard, Benny's POV"
29、INT. SCOTTY'S HOUSE - KITCHEN - DAY,doc_28_chunk_0,Scotty has a black eye.,Kitchen: Scotty's black eye is visible.
3、EXT. ELEMENTARY SCHOOL - DRINKING FOUNTAIN - DAY,doc_2_chunk_1,Scotty has no idea why the guys are laughing at him.,At the fountain
37、EXT. VACANT LOT - DAY,doc_36_chunk_0,Scotty tags every bottle cap.,Baseball coaching session
156、EXT. THE BADLANDS - DAY,doc_155_chunk_2,Scotty lands on the ground nose to nose with The Beast.,Fence collapse breaking barrier to sandlot
156、EXT. THE BADLANDS - DAY,doc_155_chunk_4,Scotty does not need to kneel to read the doggy tag.,"After the beast licks Scotty's face, Scotty reads the doggy tag without kneeling."
36、INT. SCOTTY'S ROOM - NIGHT,doc_35_chunk_0,Scotty does not know who 'The Great Bambino' refers to.,
152、EXT. TOWN SQUARE - NEARBY - DAY,doc_151_chunk_1,Scotty and the gang have lost Benny.,"After the marching band crash, Scotty and the gang search for Benny."
6、EXT. OLD REDWOOD FENCE - FOILAGE - DAY,doc_5_chunk_0,Scotty has entered the outfield via a secret doorway in the fence.,secret doorway in fence to outfield
66、EXT. NEIGHBORHOOD SIDEWALK - NIGHT,doc_65_chunk_0,Scotty moves forward while the gang stops.,"After turning a corner, the gang stops but Scotty continues moving forward."
89、EXT. THE SANDLOT - DAY,doc_88_chunk_1,Scotty hit a home run.,
61、INT. SCOTTY'S ROOM - NIGHT,doc_60_chunk_0,Scotty has a list titled 'Baseball Stuff To Remember',
88、INT. BILL'S DEN - DAY,doc_87_chunk_0,Scotty takes the baseball from the pedestal.,
10、INT. SCOTTY'S ROOM - NIGHT,doc_9_chunk_4,"Scotty has been granted permission by his mother to get dirty, climb trees, hop fences, and get in trouble (not too much, but some).",MOM grants Scotty permission for summer activities
89、EXT. THE SANDLOT - DAY,doc_88_chunk_5,The lady who signed the ball is named Baby Ruth.,End of scene
5、INT. ELEMENTARY SCHOOL - HALLWAYS / ENTRANCE - DAY,doc_4_chunk_0,Scotty is caught in the mayhem.,"Entrance gate, end of 5th grade"
89、EXT. THE SANDLOT - DAY,doc_88_chunk_0,Scotty is at home plate with the catcher (Ham).,schoolyard
85、EXT. SCOTTY'S HOUSE - DAY,doc_84_chunk_0,Scotty is appointed as the man of the house by Bill.,"Car, Bill and Scotty's mom preparing to leave, Bill appoints Scotty as man of the house."
