doc_title,chunk_id,description,scene_context
131、EXT. TREE HOUSE - DAY,doc_130_chunk_0,Scotty pilots the little car from the treehouse deck.,"Treehouse deck, assembly tilted over fence"
14、INT. SCOTTY'S ROOM - THE NEXT MORNING,doc_13_chunk_0,Scotty wakes up.,
14、INT. SCOTTY'S ROOM - THE NEXT MORNING,doc_13_chunk_0,Checks his (Theme) clock.,
14、INT. SCOTTY'S ROOM - THE NEXT MORNING,doc_13_chunk_0,He bolts out of bed.,
14、INT. SCOTTY'S ROOM - THE NEXT MORNING,doc_13_chunk_0,Dashes through the house to the front door.,
14、INT. SCOTTY'S ROOM - THE NEXT MORNING,doc_13_chunk_0,Throws it open and runs down to...,
129、INT. TREE HOUSE - DAY - 20 MINUTES LATER,doc_128_chunk_1,Scotty unfolds them - amazing crayola blueprints drawn on taped-together grocery bags.,
11、INT. SCOTTY'S HOUSE - KITCHEN - NIGHT,doc_10_chunk_0,Scotty slurps a glass of chocolate Quick.,Inside a house
11、INT. SCOTTY'S HOUSE - KITCHEN - NIGHT,doc_10_chunk_0,Rinses the glass too carefully.,Inside a house
11、INT. SCOTTY'S HOUSE - KITCHEN - NIGHT,doc_10_chunk_0,Gathers courage for something.,Inside a house
11、INT. SCOTTY'S HOUSE - KITCHEN - NIGHT,doc_10_chunk_0,Breathes deep - starts across the house.,Inside a house
136、INT. SCOTTY'S ROOM - NIGHT,doc_135_chunk_0,Scotty stares up at the ceiling in oceans of worry.,
138、INT. SCOTTY'S ROOM - DAY,doc_137_chunk_0,Scotty hurries sleepy-eyed to the window and opens it.,"Outside a window, Benny knocks."
139、EXT. THE SANDLOT - DAY,doc_138_chunk_0,Scotty grabs his arm.,"Green fiberglass fence, Benny moving for the fence"
158、EXT. SCOTTY'S HOUSE - DAY,doc_157_chunk_0,Scotty goes up the walkway slowly.,"Front of house, driveway and walkway"
158、EXT. SCOTTY'S HOUSE - DAY,doc_157_chunk_0,Scotty sets one foot on the PORCH,Front porch of the house
118、EXT. THE BADLANDS - DAY,doc_117_chunk_0,Scotty's hand feels for the Babe Ruth.,
118、EXT. THE BADLANDS - DAY,doc_117_chunk_0,He grabs it.,
118、EXT. THE BADLANDS - DAY,doc_117_chunk_0,The ball SQUIRTS out of his fingers.,
12、INT. SCOTTY'S HOUSE - HALLWAY - NIGHT,doc_11_chunk_0,Scotty peeks through a slightly open door.,
12、INT. SCOTTY'S HOUSE - HALLWAY - NIGHT,doc_11_chunk_0,Scotty reaches to knock.,
12、INT. SCOTTY'S HOUSE - HALLWAY - NIGHT,doc_11_chunk_0,Stops.,
12、INT. SCOTTY'S HOUSE - HALLWAY - NIGHT,doc_11_chunk_0,Almost walks away.,
12、INT. SCOTTY'S HOUSE - HALLWAY - NIGHT,doc_11_chunk_0,Then musters the gumption.,
12、INT. SCOTTY'S HOUSE - HALLWAY - NIGHT,doc_11_chunk_0,KNOCKS.,
12、INT. SCOTTY'S HOUSE - HALLWAY - NIGHT,doc_11_chunk_0,Scotty takes a few cautious steps into...,
15、EXT. SCOTTY'S HOUSE - DAY,doc_14_chunk_0,panics. Runs back inside and...,"Sidewalk, after glimpsing Ham at bakery truck"
13、INT. BILL'S DEN - NIGHT,doc_12_chunk_0,Scotty lingers... gathering more courage.,Trophy room
152、EXT. TOWN SQUARE - NEARBY - DAY,doc_151_chunk_1,SCOTTY AND THE GANG search through the confusion.,Street during Founder's Day parade
133、EXT. TREE HOUSE - TIMMON'S BACKYARD - THE SANDLOT - THE,doc_132_chunk_0,Scotty on controls.,BADLANDS - DAY
133、EXT. TREE HOUSE - TIMMON'S BACKYARD - THE SANDLOT - THE,doc_132_chunk_0,SCOTTY flips the toggle.,BADLANDS - DAY
130、INT./EXT. TREE HOUSE - DAY,doc_129_chunk_0,"Scotty supervises from the backyard, wearing a plastic hardhat.","Backyard, tree house construction"
130、INT./EXT. TREE HOUSE - DAY,doc_129_chunk_0,Scotty hooks up electric motors.,"Backyard, tree house construction"
159、EXT. SCOTTY'S HOUSE - BACKYARD - DAY,doc_158_chunk_0,Scotty snap throws the ball back to Bill.,Game of catch with Bill
142、EXT. SIDEWALK - NEIGHBORHOOD - DAY,doc_141_chunk_0,Scotty and the guys make tracks a block behind.,Chase scene: running a block behind
157、INT. MR. MERTLE'S HOUSE - DAY,doc_156_chunk_0,Benny and Scotty stare at the tabletop.,"Baseball room, model on table"
117、INT. UNDERGROUND TUNNEL - DAY (DARK),doc_116_chunk_0,Scotty crawls with a safety rope 'round his waist.,"In the dirt, crawling"
117、INT. UNDERGROUND TUNNEL - DAY (DARK),doc_116_chunk_0,He pokes the cardboard periscope up through the dirt.,"In the dirt, poking the periscope"
156、EXT. THE BADLANDS - DAY,doc_155_chunk_2,Scotty balances atop the fence.,Fence barrier to sandlot
156、EXT. THE BADLANDS - DAY,doc_155_chunk_2,Grabs the tow chain.,Fence barrier to sandlot
156、EXT. THE BADLANDS - DAY,doc_155_chunk_2,Lifts with all his might... his fingers bleed.,Fence barrier to sandlot
156、EXT. THE BADLANDS - DAY,doc_155_chunk_2,SCOTTY goes with him - 8 feet to the dirt.,Fence barrier to sandlot
156、EXT. THE BADLANDS - DAY,doc_155_chunk_2,He lands on the ground NOSE TO NOSE with The Beast.,Fence barrier to sandlot
159、EXT. SCOTTY'S HOUSE - BACKYARD - DAY,doc_158_chunk_1,Bill and Scotty smile as they fire the cowhide back and forth.,
25、EXT. SCOTTY'S HOUSE - BACKYARD - DAY,doc_24_chunk_3,Scotty fetches the ball - gulps - 'flips' it back.,
135、EXT. THE BLOCK - DUSK,doc_134_chunk_0,a dejected Scotty slowly head inside across the street,"Benny's porch, Scotty heading inside across the street"
19、EXT. THE SANDLOT - DAY,doc_18_chunk_7,SCOTTY walks away... crying.,
34、EXT. SANDLOT - DAY,doc_33_chunk_7,Scotty turns to leave.,
16、INT. SCOTTY'S ROOM - DAY,doc_15_chunk_0,strips off his cowboy pj's,In his closet
16、INT. SCOTTY'S ROOM - DAY,doc_15_chunk_0,Redresses.,In his closet
16、INT. SCOTTY'S ROOM - DAY,doc_15_chunk_0,"Digs through his CLOSET finding a vinyl, ""toy"" baseball glove.",In his closet
16、INT. SCOTTY'S ROOM - DAY,doc_15_chunk_0,"He shovels through a pair of Mickey Mouse ears - a cowboy hat - finds the closest thing he's got to a baseball cap... a long, duck-billed fishing cap with a big embroidered trout.",In his closet
157、INT. MR. MERTLE'S HOUSE - DAY,doc_156_chunk_5,Scotty hands Mr. Mertle the chewed up Babe Ruth ball.,After Mr. Mertle shows the signed baseball
157、INT. MR. MERTLE'S HOUSE - DAY,doc_156_chunk_5,Shakes his hand.,After Mr. Mertle shows the signed baseball
157、INT. MR. MERTLE'S HOUSE - DAY,doc_156_chunk_5,Scotty notices the wall clock:,While the radio reports Maury Wills' 100th stolen base
22、INT. SCOTTY'S HOUSE - DINING ROOM - DAY,doc_21_chunk_0,Scotty eating breakfast.,"at the table, breakfast"
22、INT. SCOTTY'S HOUSE - DINING ROOM - DAY,doc_21_chunk_0,Scotty's spoon CLANGS one too many times.,"at the table, breakfast"
22、INT. SCOTTY'S HOUSE - DINING ROOM - DAY,doc_21_chunk_0,"Scotty picks up his bowl and cereal, goes into","at the table, breakfast"
26、EXT. THE BLOCK - SCOTTY'S HOUSE - DAY,doc_25_chunk_0,"Standing there game as hell, trying to catch balls that seem to be coming too fast.","Backyard, Scotty attempting to catch fast-coming balls"
26、EXT. THE BLOCK - SCOTTY'S HOUSE - DAY,doc_25_chunk_0,Scotty ducks.,"Backyard, Scotty ducks after ball comes"
