doc_title,chunk_id,fact,scene_context
19、EXT. WESTON HOUSE FRONT PORCH - NIGHT,doc_18_chunk_0,Ivy has left the front steps.,"Front steps, evening, Bill asks if Ivy has left and Barbara nods."
39、INT. BEVERLY'S LINCOLN (MOVING) - AFTERNOON,doc_38_chunk_0,Ivy is in the back seat of Charlie's Caddie.,"Driving on a hot road, following Charlie's Caddie."
15、INT. THE BACK PORCH - LATE AFTERNOON,doc_14_chunk_8,Ivy had not seen Johnna at the kitchen table.,Inside the Kitchen
41、INT. VIOLET'S BEDROOM - DAY,doc_40_chunk_1,Ivy is on her first book tour.,"New York, first book tour"
57、INT. VIOLET'S BEDROOM - LATE AFTERNOON,doc_56_chunk_10,Ivy explicitly refuses to disclose her plans for New York.,
55、INT. LIVING ROOM - AFTERNOON,doc_54_chunk_0,Barbara instructs Johnna to help Ivy in the kitchen.,"Living room, during pill raid planning."
62、INT/EXT. TALLGRASS PRAIRIE PRESERVE/BEV'S LINCOLN - DAY,doc_61_chunk_1,Ivy is still in the car.,"Barbara waiting for Violet outside the car, Ivy and Karen inside the car."
61、INT. DOCTOR'S OFFICE/WAITING ROOM - DAY,doc_60_chunk_6,Ivy remains in the room after Barbara departs.,"Barbara leaves the room, Ivy lingers."
58、EXT. WESTON HOUSE YARD - NIGHT 72 *,doc_57_chunk_6,Ivy has had enough of Violet to last a lifetime.,"After Violet states the story is over, Ivy leaves the room."
62、INT/EXT. TALLGRASS PRAIRIE PRESERVE/BEV'S LINCOLN - DAY,doc_61_chunk_2,Ivy does not follow Barbara.,"Prairie, Violet running away, Barbara chasing, Ivy and Karen watching without following."
"64、INT. WESTON HOUSE, LIVING ROOM - AFTERNOON",doc_63_chunk_11,Little Charles is Ivy's brother.,Mattie Fae reveals to Barbara that Little Charles is Ivy's brother.
7、INT. WESTON KITCHEN - DAY,doc_6_chunk_0,Ivy arrives,"Kitchen, Johnna watches Ivy's arrival through the window."
72、INT. THE WESTON HOUSE/KITCHEN - DAY,doc_71_chunk_12,Ivy leaves the dining room,dining room
15、INT. THE BACK PORCH - LATE AFTERNOON,doc_14_chunk_12,Ivy is unable to escape Bill's approach.,"Kitchen, Bill returns to the kitchen and Ivy is caught."
8、INT. THE WESTON HOUSE - DAY,doc_7_chunk_0,Ivy calls for her mom and receives no answer.,"House interior, after Ivy enters"
8、INT. THE WESTON HOUSE - DAY,doc_7_chunk_0,Ivy finds Violet in Violet's bedroom.,"Upstairs, Violet's bedroom"
72、INT. THE WESTON HOUSE/KITCHEN - DAY,doc_71_chunk_9,Ivy is granted permission to speak by Barbara.,"Ivy attempts to speak about her relationship with Little Charles, Barbara relents."
73、INT. FRONT HALLWAY - CONTINUOUS,doc_72_chunk_0,Ivy leaves the house.,the house
74、EXT. WESTON HOUSE - CONTINUOUS,doc_73_chunk_0,"Ivy drives away from the driveway, leaving Barbara standing.",Driveway
