doc_title,chunk_id,text,scene_context
13、INT. WESTON HOUSE - AFTERNOON,doc_12_chunk_7,I was going to help with --,Ivy and Violet discussing a messy desk
54、INT. DINING ROOM - AFTERNOON,doc_53_chunk_27,Barbara...,Ivy responds to Barbara regarding the auction and inheritance.
41、INT. VIOLET'S BEDROOM - DAY,doc_40_chunk_0,"I find this a tidge morbid, frankly --","Closet area: Violet, Mattie Fae, and Ivy; discussing a dress and photos."
41、INT. VIOLET'S BEDROOM - DAY,doc_40_chunk_0,"It's not my style, Mom.","Closet area: Violet, Mattie Fae, and Ivy; discussing a dress and photos."
52、INT. DINING ROOM - AFTERNOON,doc_51_chunk_0,Did I hear Little Charles?,"House, Ivy asks Charlie about Little Charles"
53、EXT. BACK YARD - AFTERNOON,doc_52_chunk_0,They said you overslept.,"On the porch, Ivy speaks to Little Charles about oversleeping"
53、EXT. BACK YARD - AFTERNOON,doc_52_chunk_0,Please.,"On the porch, Ivy responds to Little Charles's apology"
13、INT. WESTON HOUSE - AFTERNOON,doc_12_chunk_6,It looked crowded.,"On the stairs, Ivy speaks to Barbara about the crowd."
53、EXT. BACK YARD - AFTERNOON,doc_52_chunk_1,We don't have to do that with each other.,"Outside, Ivy and Little Charles; Ivy responds to Little Charles' apology and reveals she's been discovered by others."
53、EXT. BACK YARD - AFTERNOON,doc_52_chunk_1,"They're on to me. Not us, just me. I told them I was seeing someone. I didn't tell them who. I just wanted you to know, in case it came up.","Outside, Ivy and Little Charles; Ivy reveals she's been discovered by others."
53、EXT. BACK YARD - AFTERNOON,doc_52_chunk_1,What? (beat) Charles...,"Outside, Ivy and Little Charles; Ivy reacts to Little Charles' stare and reveals she's been discovered by others."
11、INT. VIOLET'S BEDROOM - DAY,doc_10_chunk_0,What else did he say?,"In a room, Ivy speaks with Violet and Mattie Fae about the missing boat."
11、INT. VIOLET'S BEDROOM - DAY,doc_10_chunk_0,Dad's boat?,"In a room, Ivy speaks with Violet and Mattie Fae about the missing boat."
54、INT. DINING ROOM - AFTERNOON,doc_53_chunk_2,It's just an accident.,"After a spill at a party, Ivy states it's an accident."
54、INT. DINING ROOM - AFTERNOON,doc_53_chunk_39,Charles. His name is Charles.,"After Mattie Fae mentions 'Little Charles', Ivy corrects the name."
13、INT. WESTON HOUSE - AFTERNOON,doc_12_chunk_8,Johnna.,"Violet refers to the attic resident as 'what's-her-name', Ivy corrects to 'Johnna'."
41、INT. VIOLET'S BEDROOM - DAY,doc_40_chunk_4,Why are you giving away your clothes?,Speaking with Violet about giving away clothes.
57、INT. VIOLET'S BEDROOM - LATE AFTERNOON,doc_56_chunk_1,"Won't do any good, he's part of the same generation.",Scene A70: Ivy and Barbara discuss the 'Greatest Generation'.
54、INT. DINING ROOM - AFTERNOON,doc_53_chunk_10,"I have something like that, remember --",Speaking with Violet about an item.
54、INT. DINING ROOM - AFTERNOON,doc_53_chunk_10,"You like your food, Mom?",Speaking with Violet about the food.
55、INT. LIVING ROOM - AFTERNOON,doc_54_chunk_1,Yeah...,Unnamed speaker asks Ivy about remembering a task
54、INT. DINING ROOM - AFTERNOON,doc_53_chunk_35,No.,Violet questions about father's childhood residence; Ivy says 'No'.
54、INT. DINING ROOM - AFTERNOON,doc_53_chunk_42,"Holy shit -- Barbara, stop it --!",Pandemonium: Ivy tells Barbara to stop fighting.
54、INT. DINING ROOM - AFTERNOON,doc_53_chunk_25,Okay.,Group conversation with Violet and Karen
54、INT. DINING ROOM - AFTERNOON,doc_53_chunk_21,That's been gone for years. That made me so sad!,Speaking with Karen about the old fort.
54、INT. DINING ROOM - AFTERNOON,doc_53_chunk_21,Daddy said rats were getting in there.,Speaking with Karen about the reason the old fort is gone.
56、INT. UPSTAIRS HALLWAY - LATE AFTERNOON,doc_55_chunk_1,That's all we could find.,"In a room, Ivy and Karen examine pills; Ivy states the findings."
56、INT. UPSTAIRS HALLWAY - LATE AFTERNOON,doc_55_chunk_1,It's not just him. She's got a doctor in every port.,"In a room, Ivy responds to Karen's question about prescriptions."
61、INT. DOCTOR'S OFFICE/WAITING ROOM - DAY,doc_60_chunk_2,"Leave me out of this, thanks.","In a meeting with Dr. Burke and Barbara, Ivy refuses guardianship involvement."
"64、INT. WESTON HOUSE, LIVING ROOM - AFTERNOON",doc_63_chunk_0,Is the coast clear?,Ivy finds Little Charles watching television; she asks if the coast is clear.
"64、INT. WESTON HOUSE, LIVING ROOM - AFTERNOON",doc_63_chunk_0,What are you watching?,"After Ivy heads upstairs, she asks Little Charles what he is watching on TV."
"64、INT. WESTON HOUSE, LIVING ROOM - AFTERNOON",doc_63_chunk_0,Can I watch it with you?,Ivy sits beside Little Charles on the couch and asks to watch TV with him.
"64、INT. WESTON HOUSE, LIVING ROOM - AFTERNOON",doc_63_chunk_0,Nope.,"After Little Charles asks if she is mad at him, Ivy responds with 'Nope' while holding hands."
57、INT. VIOLET'S BEDROOM - LATE AFTERNOON,doc_56_chunk_10,We have plans.,Speaking with Barbara about plans for New York and her mother.
57、INT. VIOLET'S BEDROOM - LATE AFTERNOON,doc_56_chunk_10,None of your business.,Speaking with Barbara about plans for New York and her mother.
57、INT. VIOLET'S BEDROOM - LATE AFTERNOON,doc_56_chunk_10,What about her?,Speaking with Barbara about plans for New York and her mother.
57、INT. VIOLET'S BEDROOM - LATE AFTERNOON,doc_56_chunk_10,Do you? (then) You think she was tough when he was alive? Think what it's going to be like now.,Speaking with Barbara about plans for New York and her mother.
72、INT. THE WESTON HOUSE/KITCHEN - DAY,doc_71_chunk_1,"I have lived in this town, year in and year out, hoping against hope someone would come into my life--","With Barbara, discussing her long-standing hope for someone to enter her life"
72、INT. THE WESTON HOUSE/KITCHEN - DAY,doc_71_chunk_0,I love the man I'm related to--,Kitchen: Ivy and Barbara discuss a man they are related to.
72、INT. THE WESTON HOUSE/KITCHEN - DAY,doc_71_chunk_2,Why aren't either of you dressed?,Dining room: Ivy questions Barbara and Violet about their attire.
72、INT. THE WESTON HOUSE/KITCHEN - DAY,doc_71_chunk_12,Why in God's name did you tell me this?,"Dining room, speaking with Violet"
72、INT. THE WESTON HOUSE/KITCHEN - DAY,doc_71_chunk_12,You're monsters.,"Dining room, speaking with Violet"
72、INT. THE WESTON HOUSE/KITCHEN - DAY,doc_71_chunk_12,Monsters...,"Dining room, speaking with Violet"
"64、INT. WESTON HOUSE, LIVING ROOM - AFTERNOON",doc_63_chunk_1,I know.,"Little Charles states he is not a loser, Ivy responds with 'I know.'"
"64、INT. WESTON HOUSE, LIVING ROOM - AFTERNOON",doc_63_chunk_1,Hey. Hey.,Ivy says 'Hey. Hey.' to get Little Charles' attention; he turns to look at her.
"64、INT. WESTON HOUSE, LIVING ROOM - AFTERNOON",doc_63_chunk_1,You're my hero.,Ivy tells Little Charles he is her hero.
44、INT. VIOLET'S BEDROOM - DAY,doc_43_chunk_3,"I'm sorry, I won't.",Violet pressures Ivy about a dress and attraction; Ivy mentions father's death.
44、INT. VIOLET'S BEDROOM - DAY,doc_43_chunk_3,"We just buried my father, I'm not trying to attract --!",Violet pressures Ivy about a dress and attraction; Ivy mentions father's death.
44、INT. VIOLET'S BEDROOM - DAY,doc_43_chunk_3,I have a man. All right? I have a man.,Violet pressures Ivy about a dress and attraction; Ivy mentions having a man.
44、INT. VIOLET'S BEDROOM - DAY,doc_43_chunk_3,And I'm not. Because I have one. Okay? Now will you leave it alone?,Violet pressures Ivy about a dress and attraction; Ivy defends her relationship.
71、EXT. WESTON HOUSE - DAY,doc_70_chunk_1,Where are Bill and Jean going?,"At the house driveway, Ivy asks Barbara about Bill and Jean's destination."
71、EXT. WESTON HOUSE - DAY,doc_70_chunk_1,"Karen, too?","At the house driveway, Ivy asks Barbara about Karen."
71、EXT. WESTON HOUSE - DAY,doc_70_chunk_1,Is she clean?,"Walking to the house, Ivy asks Barbara about Karen's cleanliness."
"64、INT. WESTON HOUSE, LIVING ROOM - AFTERNOON",doc_63_chunk_4,I'm sure that's not true.,Mattie Fae criticizes Little Charles' TV habits; Ivy disagrees.
44、INT. VIOLET'S BEDROOM - DAY,doc_43_chunk_0,"You're beautiful, Mom.",Closet: Ivy speaks to Violet about her beauty.
72、INT. THE WESTON HOUSE/KITCHEN - DAY,doc_71_chunk_11,"Mom, what are you...?","At a table, Ivy speaks to Barbara after Violet mentions a kidney need."
41、INT. VIOLET'S BEDROOM - DAY,doc_40_chunk_2,I could kill that kid -- Why do you feel it necessary to insult me?,"With Mattie Fae, discussing Charlie's city prospects; Ivy is angry."
41、INT. VIOLET'S BEDROOM - DAY,doc_40_chunk_2,I'm sure there's more to the story --,"With Mattie Fae, discussing Charlie's oversleeping for his Uncle's funeral; Ivy defends him."
72、INT. THE WESTON HOUSE/KITCHEN - DAY,doc_71_chunk_4,"Mom, I have something to talk to you--",Barbara is telling Violet to eat catfish; Ivy tries to speak with Barbara.
72、INT. THE WESTON HOUSE/KITCHEN - DAY,doc_71_chunk_4,Barbara--,Barbara is telling Violet to eat catfish; Ivy tries to speak with Barbara.
72、INT. THE WESTON HOUSE/KITCHEN - DAY,doc_71_chunk_4,Please--,Barbara is telling Violet to eat catfish; Ivy tries to speak with Barbara.
72、INT. THE WESTON HOUSE/KITCHEN - DAY,doc_71_chunk_4,Mom--,Barbara is telling Violet to eat catfish; Ivy tries to speak with Barbara.
72、INT. THE WESTON HOUSE/KITCHEN - DAY,doc_71_chunk_6,Barbara!,"At a meal, Ivy addresses Barbara (her mother) after Barbara tells her to eat fish."
72、INT. THE WESTON HOUSE/KITCHEN - DAY,doc_71_chunk_6,"Mom, please, this is important --","At a meal, Ivy speaks to her mother (Barbara) about an important matter."
73、INT. FRONT HALLWAY - CONTINUOUS,doc_72_chunk_0,Leave me alone.,Barbara speaks to Ivy about Mattie Fae; Ivy tells her to leave her alone.
72、INT. THE WESTON HOUSE/KITCHEN - DAY,doc_71_chunk_8,"Barbara, stop it!",Ivy and Barbara discuss the need to say 'Little Charles' for Violet's understanding.
72、INT. THE WESTON HOUSE/KITCHEN - DAY,doc_71_chunk_8,"Mom, Charles and I --",Ivy and Barbara discuss the need to say 'Little Charles' for Violet's understanding.
72、INT. THE WESTON HOUSE/KITCHEN - DAY,doc_71_chunk_8,Charles and I --,Ivy and Barbara discuss the need to say 'Little Charles' for Violet's understanding.
72、INT. THE WESTON HOUSE/KITCHEN - DAY,doc_71_chunk_8,Barbara --,Ivy and Barbara discuss the need to say 'Little Charles' for Violet's understanding.
74、EXT. WESTON HOUSE - CONTINUOUS,doc_73_chunk_0,"We'll go anyway, we'll still go away.","Driveway: Ivy and Barbara, Ivy says they'll leave anyway."
74、EXT. WESTON HOUSE - CONTINUOUS,doc_73_chunk_0,There's no difference.,"Driveway: Ivy and Barbara, Ivy says there's no difference."
8、INT. THE WESTON HOUSE - DAY,doc_7_chunk_0,Mom...?,"Dark house, Ivy calls for mother."
8、INT. THE WESTON HOUSE - DAY,doc_7_chunk_0,Mom?,"Dark house, Ivy calls for mother."
8、INT. THE WESTON HOUSE - DAY,doc_7_chunk_4,What's Barb going to be able to do?,Speaking with Violet about Barb
8、INT. THE WESTON HOUSE - DAY,doc_7_chunk_4,I had it straightened.,Speaking with Violet about hair
8、INT. THE WESTON HOUSE - DAY,doc_7_chunk_7,Barry wasn't a loser.,In a conversation with Violet about Barry
8、INT. THE WESTON HOUSE - DAY,doc_7_chunk_7,It wasn't a turban --,In a conversation with Violet about Barry's headwear
8、INT. THE WESTON HOUSE - DAY,doc_7_chunk_3,Johnna.,"Violet asks for the name of the stranger, Ivy responds with 'Johnna'."
8、INT. THE WESTON HOUSE - DAY,doc_7_chunk_3,I called Karen.,"Violet asks about the phone call, Ivy states she called Karen."
8、INT. THE WESTON HOUSE - DAY,doc_7_chunk_3,She said she'd try to get here.,"Violet asks what Karen said, Ivy reports Karen's response."
61、INT. DOCTOR'S OFFICE/WAITING ROOM - DAY,doc_60_chunk_5,Barb...,Ivy speaking to a man while hitting him with pill bottles
8、INT. THE WESTON HOUSE - DAY,doc_7_chunk_5,I just wanted a change.,In a conversation with mother Violet about appearance and makeup.
8、INT. THE WESTON HOUSE - DAY,doc_7_chunk_5,Do I need makeup?,In a conversation with mother Violet about appearance and makeup.
8、INT. THE WESTON HOUSE - DAY,doc_7_chunk_5,Mom.,In a conversation with mother Violet about appearance and makeup.
10、INT. WESTON HOUSE - DAY,doc_9_chunk_0,Upstairs.,Mattie Fae asks about Ivy's mother; Ivy says she is upstairs.
10、INT. WESTON HOUSE - DAY,doc_9_chunk_0,Kind of like Charles.,Ivy compares Beverly to Charles following Mattie Fae's description of Beverly as complicated.
71、EXT. WESTON HOUSE - DAY,doc_70_chunk_2,Moderately?,"Porch, Ivy and Barbara discussing the trip to New York and whether someone is clean."
71、EXT. WESTON HOUSE - DAY,doc_70_chunk_2,"Is she clean, or not?","Porch, Ivy and Barbara discussing the trip to New York and whether someone is clean."
71、EXT. WESTON HOUSE - DAY,doc_70_chunk_2,I'm nervous.,"Porch, Ivy and Barbara discussing the trip to New York and whether someone is clean."
71、EXT. WESTON HOUSE - DAY,doc_70_chunk_2,"I have to tell her, don't I? We're leaving for New York tomorrow.","Porch, Ivy and Barbara discussing the trip to New York and whether someone is clean."
71、EXT. WESTON HOUSE - DAY,doc_70_chunk_2,Where is this coming from?,"Porch, Ivy and Barbara discussing the trip to New York and whether someone is clean."
44、INT. VIOLET'S BEDROOM - DAY,doc_43_chunk_4,I wish you both could see the brainsick looks on your faces --,Ivy is questioned by Violet and Mattie Fae about a boy.
44、INT. VIOLET'S BEDROOM - DAY,doc_43_chunk_4,Nobody. Forget it --,Ivy is questioned by Violet and Mattie Fae about a boy.
44、INT. VIOLET'S BEDROOM - DAY,doc_43_chunk_4,I'm not telling you anything so --,Ivy is questioned by Violet and Mattie Fae about a boy.
44、INT. VIOLET'S BEDROOM - DAY,doc_43_chunk_4,"No, I really don't.",Ivy is questioned by Violet and Mattie Fae about a boy.
44、INT. VIOLET'S BEDROOM - DAY,doc_43_chunk_4,I...I don't...I'm...,Ivy is questioned by Violet and Mattie Fae about a boy.
