doc_title,chunk_id,description,scene_context
11、INT. CRAWFORD'S HOUSE - STUDY - NIGHT,doc_10_chunk_2,(glancing at her notes),
11、INT. CRAWFORD'S HOUSE - STUDY - NIGHT,doc_10_chunk_2,"She pauses, expecting some soft of approval for her cleverness.",
119、INT. MR. GUMB'S PARLOR - DAY,doc_118_chunk_5,"HER EYES are unmoving, locked on his.",
11、INT. CRAWFORD'S HOUSE - STUDY - NIGHT,doc_10_chunk_3,"startled, upset",
122、INT. OUBLIETTE CHAMBER - DAY (DIMLY LIT),doc_121_chunk_3,"Ignoring Catherine, whose shouts turn to sobs, she backs away, turns, picks one of the other doorways, moves into it quickly.",
119、INT. MR. GUMB'S PARLOR - DAY,doc_118_chunk_0,"Clarice, pulling her notebook from her shoulder bag, glances around the musty-looking room.",Musty room with overstuffed furniture and porcelain figurines
1、INT. GRUBBY HOTEL CORRIDOR - DAY (DIMLY LIT),doc_0_chunk_1,"she runs around a corner, through a cloud of smoke",Guest room explosion aftermath
1、INT. GRUBBY HOTEL CORRIDOR - DAY (DIMLY LIT),doc_0_chunk_1,"She shouldered aside the shattered door and rushes inside, gun at the ready in both hands",Guest room entry
119、INT. MR. GUMB'S PARLOR - DAY,doc_118_chunk_4,keeps her distance,"Mr. Gumb offers business card, Clarice maintains space"
113、EXT. MR. GUMB'S FRONT DOOR - DAY,doc_112_chunk_0,"Clarice push back against it, politely but firmly.","Mrs. Lippman's house, Clarice at the door with Mr. Gumb"
113、EXT. MR. GUMB'S FRONT DOOR - DAY,doc_112_chunk_0,She holds up her ID.,"Mrs. Lippman's house, Clarice at the door with Mr. Gumb"
11、INT. CRAWFORD'S HOUSE - STUDY - NIGHT,doc_10_chunk_6,"She stares at her receiver, stung by his abruptness.","After Crawford hangs up, at her telephone."
11、INT. CRAWFORD'S HOUSE - STUDY - NIGHT,doc_10_chunk_6,She slams her receiver into its cradle.,"After Crawford hangs up, at her telephone."
111、INT. MR. GUMB'S FRONT DOOR - DAY,doc_110_chunk_0,"Clarice peers in, smiling.","Doorway, Clarice seeking Mrs. Lippman's family."
120、INT. MR. GUMB'S KITCHEN - DAY,doc_119_chunk_0,"Clarice hurries inside, moving low, swivelling her gun.",Kitchen
120、INT. MR. GUMB'S KITCHEN - DAY,doc_119_chunk_0,"CLARICE rushes to this - pauses - then elbows the door aside, aiming her gun down",Kitchen
127、INT. BATHROOM - DAY (BRIGHTLY LIT),doc_126_chunk_2,"Claricestumbles, goes to her knees, rights herself, finally clutches the door frame...",
122、INT. OUBLIETTE CHAMBER - DAY (DIMLY LIT),doc_121_chunk_0,"Clarice moves in, hugging the wall, gun swivelling",Room with a pit and two doorways
122、INT. OUBLIETTE CHAMBER - DAY (DIMLY LIT),doc_121_chunk_0,"She moves to the pit, looks down, very briefly, sees Catherine SCREAMING, hysterical, and a little white dog BARKING",Room with a pit and two doorways
120、INT. MR. GUMB'S KITCHEN - DAY,doc_119_chunk_1,"CLARICE hates this, hates this, which door, it's a trap, what to do: she is very scared",in the killing maze
120、INT. MR. GUMB'S KITCHEN - DAY,doc_119_chunk_1,"CLARICE rushes through the doorway, and down the stairs.",in the killing maze
127、INT. BATHROOM - DAY (BRIGHTLY LIT),doc_126_chunk_0,"CLARICE centers her gun on the curtain, at chest height, and yanks it aside with her left hand.",Old-fashioned bathroom
127、INT. BATHROOM - DAY (BRIGHTLY LIT),doc_126_chunk_0,Something lower down catches her eye.,Old-fashioned bathroom
127、INT. BATHROOM - DAY (BRIGHTLY LIT),doc_126_chunk_0,"She leans in, stares more closely, not understanding, at first, that she's seeing -",Old-fashioned bathroom
121、INT. MR. GUMB'S CELLAR - DAY,doc_120_chunk_1,"CLARICE follows her gun around the corner, looking right.","Passageway, investigating noises"
121、INT. MR. GUMB'S CELLAR - DAY,doc_120_chunk_1,She looks left... sees an opening onto some kind of chamber.,"Passageway, investigating noises"
121、INT. MR. GUMB'S CELLAR - DAY,doc_120_chunk_1,CLARICE moves cautiously towards this chamber...,"Passageway, investigating noises"
