doc_title,chunk_id,fact,scene_context
37、INT: SAL'S FAMOUS PIZZERIA--DAY,doc_36_chunk_0,Mookie agrees to visit Tina at her place today.,At a pay phone
25、EXT: STREET--DAY,doc_24_chunk_12,Mookie leads Da Mayor away from the interrogation.,interrogation scene
30、INT: CONTROL BOOTH--DAY,doc_29_chunk_2,Mookie receives a twenty-dollar bill.,Mister Seor Love Daddy hands Mookie a twenty-dollar bill and says 'Keep the change.'
27、INT: SAL'S FAMOUS PIZZERIA--DAY,doc_26_chunk_0,Mookie receives a bag of food from Sal for delivery to the radio station.,at the business
19、INT: SAL'S FAMOUS PIZZERIA--DAY,doc_18_chunk_4,Mookie takes Buggin' Out outside.,Inside Sal's restaurant during the confrontation with Buggin' Out
29、EXT: WE LOVE RADIO--DAY,doc_28_chunk_0,Mookie is granted entry to the store by Mister Seor Love Daddy.,"Storefront window, Mookie and Vito are buzzed in."
23、INT: TENEMENT BUILDING--DAY,doc_22_chunk_2,Mookie is not going anywhere.,"Apartment door, Nilda observes Mookie is staying."
23、INT: TENEMENT BUILDING--DAY,doc_22_chunk_2,Mookie commits to waiting.,"Apartment door, after Nilda says 'Wait here'."
23、INT: TENEMENT BUILDING--DAY,doc_22_chunk_2,Mookie is being offered a dollar.,"Apartment door, after Nilda returns from inside the apartment."
67、INT: SAL'S FAMOUS PIZZERIA--DUSK,doc_66_chunk_0,Mookie promises to see Jade out.,"After Jade gets up from the table, Mookie offers to see her out."
47、INT: BATHROOM--DAY,doc_46_chunk_0,The water in the shower is ice cold.,
77、INT: SAL'S FAMOUS PIZZERIA--NIGHT,doc_76_chunk_0,Mookie enters the restaurant as the officers are leaving.,"Restaurant, officers leaving as Mookie enters"
89、EXT: STREET--NIGHT,doc_88_chunk_0,Mookie is Jade's brother.,Street: Jade searches for her brother Mookie in the mob.
81、EXT: SAL'S FAMOUS PIZZERIA--NIGHT,doc_80_chunk_10,Mookie breaks the plate glass window of Sal's Famous Pizzeria.,Street outside Sal's Famous Pizzeria
81、EXT: SAL'S FAMOUS PIZZERIA--NIGHT,doc_80_chunk_8,Mookie separates from Sal and his two sons,Street scene
97、EXT: SAL'S FAMOUS PIZZERIA--DAY,doc_96_chunk_3,Mookie refuses to pick up the two hundred-dollar bills.,Sidewalk outside Sal's pizzeria
97、EXT: SAL'S FAMOUS PIZZERIA--DAY,doc_96_chunk_2,Mookie was paid $500 by Sal.,"Sidewalk, Sal pays Mookie $500"
96、INT: TINA'S BEDROOM--DAY,doc_95_chunk_1,Mookie leaves the scene.,the street
23、INT: TENEMENT BUILDING--DAY,doc_22_chunk_1,Mookie received a handful of singles from Nilda.,"Nilda's apartment, pizza delivery"
97、EXT: SAL'S FAMOUS PIZZERIA--DAY,doc_96_chunk_5,Mookie has the two 'C' notes.,"At a counter, after Sal says 'That's it.'"
