doc_title,chunk_id,description,scene_context
"108、EXT. MOUNTAIN, FLAT ROCKY AREA",doc_107_chunk_0,Russell chews on some chocolate.,
"114、INT. DIRIGIBLE, DINING ROOM",doc_113_chunk_6,Distracted Russell finally notices the skeleton.,
"114、INT. DIRIGIBLE, DINING ROOM",doc_113_chunk_6,Russell holds up a chocolate bar to show Muntz.,
113、INT. DIRIGIBLE - TROPHY ROOM,doc_112_chunk_3,Russell reacts.,Dinner preparation
"116、EXT. MOUNTAIN, CANYON - CONTINUOUS",doc_115_chunk_6,Russell runs to her side.,
118、EXT. MOUNTAIN - NIGHT - CONTINUOUS,doc_117_chunk_2,Russell smiles at the thought.,
"110、EXT. MOUNTAIN, CAVE ENTRANCE",doc_109_chunk_0,Carl and Russell stop.,"Cave entrance, group confronted by dogs"
101、EXT. MOUNTAIN STREAM,doc_100_chunk_0,Carl and Russell crossing the river balance on rocks.,River crossing on rocks
111、INT. CAVE - CONTINUOUS,doc_110_chunk_1,Carl and Russell follow up the ramp.,Ramp of the Spirit of Adventure
"110、EXT. MOUNTAIN, CAVE ENTRANCE",doc_109_chunk_4,Russell excitedly follow,"Inside a cave, after Muntz declares them guests."
"106、EXT. MOUNTAIN, FLAT ROCKY AREA - MORNING",doc_105_chunk_1,Russell sits up with a SNORT.,Carl's house
"106、EXT. MOUNTAIN, FLAT ROCKY AREA - MORNING",doc_105_chunk_1,Russell points to the right.,Carl's house
"110、EXT. MOUNTAIN, CAVE ENTRANCE",doc_109_chunk_2,(CONSIDERS),Recognition of Charles Muntz
"109、EXT. MOUNTAIN, DESOLATE ROCKY AREA - DAY",doc_108_chunk_0,watch warily and continue their march,"Canyon, after dogs join"
115、INT. CAVE,doc_114_chunk_1,"The lift from the overhead balloons allows Carl and Russell to leap down the incline, like astronauts.","Inside the cave, during the escape from the dogs"
115、INT. CAVE,doc_114_chunk_1,Russell and Carl HANG ON for dear life.,"Inside the cave, while being towed by the bird"
"105、EXT. MOUNTAIN, FLAT ROCKY AREA - NIGHT",doc_104_chunk_2,pointing to tent,"Camping scene, tent setup"
"121、EXT. MOUNTAIN, ROCKY TERRAIN - DAY",doc_120_chunk_0,Russell walks behind.,"Rocky landscape, house being pulled"
118、EXT. MOUNTAIN - NIGHT - CONTINUOUS,doc_117_chunk_5,Carl and Russell run to her aid.,"Labyrinth entrance, net caught on rock"
"114、INT. DIRIGIBLE, DINING ROOM",doc_113_chunk_1,Russell is served a hot dog.,Meal setting with porthole window and tethered house
118、EXT. MOUNTAIN - NIGHT - CONTINUOUS,doc_117_chunk_1,Russell looks at her BANDAGED LEG.,Porch after house bumps into tree
"116、EXT. MOUNTAIN, CANYON - CONTINUOUS",doc_115_chunk_1,Russell dragging along behind,Bird carrying Carl
"116、EXT. MOUNTAIN, CANYON - CONTINUOUS",doc_115_chunk_1,Russell SWINGS OUT over the abyss,Bird rounding a corner
"105、EXT. MOUNTAIN, FLAT ROCKY AREA - NIGHT",doc_104_chunk_5,sad optimism,"Near a rock, during a conversation about the missing badge for the Explorer ceremony."
"105、EXT. MOUNTAIN, FLAT ROCKY AREA - NIGHT",doc_104_chunk_5,YAWNS and lies down on the rock next to Carl,"Near a rock, during a conversation about the missing badge for the Explorer ceremony."
"105、EXT. MOUNTAIN, FLAT ROCKY AREA - NIGHT",doc_104_chunk_1,"Russell struggles with a tent pole, trying to winch it into place.",Setting up a tent
"105、EXT. MOUNTAIN, FLAT ROCKY AREA - NIGHT",doc_104_chunk_1,Russell walks to Carl.,Setting up a tent
"105、EXT. MOUNTAIN, FLAT ROCKY AREA - NIGHT",doc_104_chunk_1,"Miraculously, he looks unscathed.",Setting up a tent
"105、EXT. MOUNTAIN, FLAT ROCKY AREA - NIGHT",doc_104_chunk_1,"Russell turns, revealing a large RED WELT on his face.",Setting up a tent
"116、EXT. MOUNTAIN, CANYON - CONTINUOUS",doc_115_chunk_2,Russell swings back and forth wildly in the air.,On a bird between rock spires
"116、EXT. MOUNTAIN, CANYON - CONTINUOUS",doc_115_chunk_2,Russell does the WILDERNESS EXPLORER CALL.,On a bird between rock spires
153、EXT. CARL'S HOUSE,doc_152_chunk_0,"Russell clings to the end of the hose, swaying in the wind.",
131、EXT. OPEN SKY - DAY,doc_130_chunk_0,Russell steers through the clouds toward the DIRIGIBLE.,"In the clouds, steering toward the dirigible."
"116、EXT. MOUNTAIN, CANYON - CONTINUOUS",doc_115_chunk_5,Russell rushes to her side.,"Injured bird, Russell tends to it."
"116、EXT. MOUNTAIN, CANYON - CONTINUOUS",doc_115_chunk_5,Russell applies a bandage.,"Injured bird, Russell tends to it."
"138、INT. DIRIGIBLE, RAMP ROOM - CONTINUOUS",doc_137_chunk_1,Russell REACTS.,Ramp opening with light emerging from floor
118、EXT. MOUNTAIN - NIGHT - CONTINUOUS,doc_117_chunk_0,peek out from behind a tree,"Behind a tree, during Dug's search"
118、EXT. MOUNTAIN - NIGHT - CONTINUOUS,doc_117_chunk_0,pull the house from behind a tree canopy,"Behind a tree canopy, while moving the house"
