doc_title,chunk_id,fact,scene_context
130、EXT. PARKING AREA / BY PAUL'S CAR,doc_129_chunk_1,Ted Watters is kicked in the head by Raymond.,
58、INT. INSURANCE OFFICE - DAY,doc_57_chunk_1,Ted promises that Cam can come along on everything from now on.,in the cubicle
58、INT. INSURANCE OFFICE - DAY,doc_57_chunk_1,Ted agrees to work on his interpersonal skills.,in the cubicle
55、INT. INSURANCE OFFICE - MOMENTS LATER,doc_54_chunk_0,Ted exits the cubicle area.,Cubicle area
67、INT. WAREHOUSE - DAY,doc_66_chunk_1,Ted promises to send a check by Friday.,Repair estimate discussion with Spellman and Cam
61、INT. INSURANCE OFFICE - DAY,doc_60_chunk_0,Ted ends the phone call with Simon.,Ted's cubicle
134、EXT. PARKING AREA - CONTINUOUS,doc_133_chunk_1,Ted has a concussion.,"Ted stands in front of Paul, barely able to stay on his feet."
85、INT. INSURANCE OFFICE - MORNING,doc_84_chunk_10,Ted has left the office,"Office, Ted departs after his dialogue"
85、INT. INSURANCE OFFICE - MORNING,doc_84_chunk_5,Ted hadn't thought of the excuse before.,Conversation about Raymond's laser surgery
128、EXT. PARKING AREA,doc_127_chunk_0,Ted's statement that Raymond is dead was taken as a threat.,Ted approaches Raymond and makes a statement that is taken as a threat.
9、EXT. CITY STREET - DAY,doc_8_chunk_0,Ted Watters sets up a ramp by leaning two by eights against the rear bumper of Howard's pickup.,"Howard's driveway in a snowy subdivision, Ted assists with snowmobile unloading."
90、INT. BARNELL GREAT ESCAPES TRAVEL - MORNING,doc_89_chunk_5,Ted does not release the envelope containing the check.,"Office, during the check transaction."
9、EXT. CITY STREET - DAY,doc_8_chunk_2,Ted has a video.,"Ted and Howard talking, Ted's video playing on VCR"
10、INT. INSURANCE OFFICE / COMMON AREA - DAY,doc_9_chunk_1,Colleagues applaud Ted after the tape finishes.,"Cubicle office, after tape presentation."
64、EXT. GRAVEYARD,doc_63_chunk_1,Ted is a few steps away from Paul after a snow blast obscures the view.,"After a snow blast, Ted reappears a few steps away from Paul."
82、EXT. BARNELL MOBILE HOME / DRIVEWAY - MORNING,doc_81_chunk_4,Ted Watters departs the scene.,Snowy location after Paul's fall
91、INT. TED'S APARTMENT - NIGHT,doc_90_chunk_3,Ted was unable to catch Tiffany's eye after she hung up and walked out.,After Tiffany hangs up and walks out
