doc_title,chunk_id,description,scene_context
128、EXT. PARKING AREA,doc_127_chunk_0,Ted rushes up beside Raymond.,
128、EXT. PARKING AREA,doc_127_chunk_0,Ted can't help but step back.,
114、INT. TED'S APARTMENT - MOMENTS LATER,doc_113_chunk_2,Ted stares.,
114、INT. TED'S APARTMENT - MOMENTS LATER,doc_113_chunk_2,Words fail him.,
114、INT. TED'S APARTMENT - MOMENTS LATER,doc_113_chunk_2,"Finally, his only recourse is to hurry out the door which shuts with a BANG.",
128、EXT. PARKING AREA,doc_127_chunk_1,"Ted, realizing he has no choice, runs and jumps in front of Raymond, blocking his way.",
128、EXT. PARKING AREA,doc_127_chunk_1,Ted stays with him.,
134、EXT. PARKING AREA - CONTINUOUS,doc_133_chunk_1,"Ted, barely able to stay on his feet (concussion) gets in front of Paul, and just stands there and waits.",
11、INT. INSURANCE OFFICE / COMMON AREA - DAY,doc_10_chunk_0,Ted immediately hits a key that turns the screen to a spread-sheet.,CAM walks over
114、INT. TED'S APARTMENT - MOMENTS LATER,doc_113_chunk_3,"Ted opens the door, steps back inside.",
139、EXT. STREET / LIBERTY CAPITAL TOWERS - DAY,doc_138_chunk_1,Ted stares at her.,Snowy street walk
20、EXT. CITY ROADWAY - EVENING,doc_19_chunk_12,"Ted, cooking pot in hand, walks over to her desk.",at her desk
114、INT. TED'S APARTMENT - MOMENTS LATER,doc_113_chunk_0,"Ted, pulls on his boots and his jacket.",
114、INT. TED'S APARTMENT - MOMENTS LATER,doc_113_chunk_0,"In his hand, an address scribbled down on a piece of note paper.",
101、INT. NICK'S STRIP BAR - NIGHT,doc_100_chunk_0,Ted sits at the bar beside Cam.,Bar
101、INT. NICK'S STRIP BAR - NIGHT,doc_100_chunk_0,"Ted, close to being drunk, plays with a book of matches",Bar
20、EXT. CITY ROADWAY - EVENING,doc_19_chunk_7,"Ted grabs a fork, takes the pot and sits at the table.",
134、EXT. PARKING AREA - CONTINUOUS,doc_133_chunk_2,Ted is on him before he can move out of range.,After Paul is punched and stumbles
134、EXT. PARKING AREA - CONTINUOUS,doc_133_chunk_0,"a delirious, damaged Ted stumbling toward him","Paul turning back to car, Ted stumbling toward him with Tiffany desperate to drag him away"
126、EXT. PARKING AREA,doc_125_chunk_0,"Ted's car pulls up at the far end of the lot, about 200 yards from where Paul, Gary and Jimbo are parked.","Parking lot, Ted arrives"
20、EXT. CITY ROADWAY - EVENING,doc_19_chunk_13,"Ted pretends to do just that, drawing a giggle from Tiffany before he walks off.",
20、EXT. CITY ROADWAY - EVENING,doc_19_chunk_1,"Ted looks back, wondering what he ever did to deserve the life he's stuck with.","B18: EXT. ROADWAY B, moose on road"
20、EXT. CITY ROADWAY - EVENING,doc_19_chunk_1,Ted drives on.,"B18: EXT. ROADWAY B, moose on road"
11、INT. INSURANCE OFFICE / COMMON AREA - DAY,doc_10_chunk_1,"Ted picks up, his eyes never wavering from the gore intensive computer game.",Ted playing computer game (zombie blood bath) when phone rings
51、INT. INFLATABLE GOLF DOME - LATE AFTERNOON,doc_50_chunk_2,"He looks around. Embarrassed, he lowers his voice.",
128、EXT. PARKING AREA,doc_127_chunk_2,Ted drops to his knees,Confrontation
128、EXT. PARKING AREA,doc_127_chunk_2,Ted manages to grab his ankle,Confrontation
12、INT. INSURANCE OFFICE / BRANCH'S OFFICE - MOMENTS LATER,doc_11_chunk_4,Ted flips the file shut. Case closed.,Case conclusion
