doc_title,chunk_id,fact,scene_context
107、EXT. DURHAM STADIUM -- DUSK,doc_106_chunk_0,Annie Savoy is the Bride's Maid at Millie and Jimmy's wedding.,Millie and Jimmy's wedding on the pitcher's mound
104、EXT. DURHAM STADIUM -- NEXT MORNING -- EARLY,doc_103_chunk_0,Annie Savoy is watching the loading of the trunk of Nuke's Porsche.,Nuke's Porsche
16、INT. MAXWELL'S BAR -- LATER THAT NIGHT,doc_15_chunk_1,Annie and Max Patkin are old friends.,in the corner at a table
114、INT. ANNIE'S HOUSE -- NIGHT,doc_113_chunk_1,Annie's garter snaps are unfastened.,Intimate scene during a kiss
20、INT. ANNIE'S BEDROOM -- MOMENTS LATER,doc_19_chunk_1,Annie instructs Ebby to remove his shoes and socks first.,"In a room, while Ebby is undressing"
27、EXT. A LOCAL BATTING CAGE DAY,doc_26_chunk_0,Annie hits a line drive.,Batting practice at the plate
26、EXT. DURHAM BALLPARK -- GAME IN PROGRESS -- DAY,doc_25_chunk_9,The note handed to Crash is from Annie.,dugout
27、EXT. A LOCAL BATTING CAGE DAY,doc_26_chunk_8,Annie is left with Nuke and 25 Little Leaguers.,Crash leaves Annie with Nuke and 25 Little Leaguers.
78、INT. THE PRESS BOX,doc_77_chunk_7,The target character is in her box seat.,Box seat at the baseball game
73、INT. BULLS LOCKER ROOM -- NIGHT,doc_72_chunk_1,Annie made the statement that there is no such thing as straight and gay.,"Players dressing into uniforms, Nuke reports Annie's statements."
73、INT. BULLS LOCKER ROOM -- NIGHT,doc_72_chunk_1,Annie made the statement that God is a woman.,"Players dressing into uniforms, Nuke reports Annie's statements."
87、INT. ANNIE'S KITCHEN -- DAY,doc_86_chunk_0,Annie Savoy promises to tuck Nuke in.,Table after dinner
2、EXT. THE CHURCH -- DURHAM BASEBALL PARK -- DUSK,doc_1_chunk_1,"Jackson is employed by Annie as an errand runner and note sender, and is her friend.","Annie in private box seat, Jackson wipes her chair and sits next to her."
86、EXT. THE STADIUM PARKING LOT -- DAY,doc_85_chunk_0,Annie possesses a Volvo.,"Bus stop lot, after bus arrival, players greet their women."
83、EXT. DURHAM BASEBALL FIELD -- DAY,doc_82_chunk_3,Annie is sitting alone in her box seat as the stadium empties.,"Following a game, in the stadium as it empties."
87、INT. ANNIE'S KITCHEN -- DAY,doc_86_chunk_3,Annie stops Nuke from reaching for the garter snaps.,"Nuke reaches for garter snaps, fumbles, Annie stops him."
97、INT. ANNIE'S HOUSE,doc_96_chunk_1,Annie fixes the record.,"Living room, night"
92、INT. ANNIE'S HOUSE NIGHT,doc_91_chunk_0,Annie is helping Millie with the wedding dress.,Helping Millie with the wedding dress
9、EXT. THE BALLFIELD -- NIGHT,doc_8_chunk_0,The younger women look up to Annie for wisdom and insight.,Box seat scene with Millie and Jackson
9、EXT. THE BALLFIELD -- NIGHT,doc_8_chunk_0,Annie instructs Millie to say 'I didn't get lured and I will take responsibility for my actions'.,Box seat scene with Millie and Jackson
106、EXT. DURHAM STADIUM -- CONTINUOUS DAY,doc_105_chunk_0,Annie owns red panties.,"At the Porsche, after Nuke and Annie step away from the others."
125、EXT. DURHAM STADIUM -- DAY,doc_124_chunk_0,Annie has a familiar place in the stadium.,"Stadium during rain, Annie at her familiar place."
13、INT. THE PRESS BOX,doc_12_chunk_2,Annie writes a note.,"Baseball game, dugout"
69、EXT. THE STADIUM PARKING LOT -- DAWN,doc_68_chunk_0,Annie is waiting next to her old Volvo.,Deserted parking lot
