doc_title,chunk_id,description,scene_context
14、INT. CHARLES RICKMAN'S OFFICE - NIGHT,doc_13_chunk_0,Amy looks at the Puzzle box on the table.,
17、INT. SUBWAY CAR - NIGHT,doc_16_chunk_8,Amy produces the Puzzle Box from her pack.,
17、INT. SUBWAY CAR - NIGHT,doc_16_chunk_5,Amy Klein needs you to help me find them.,
17、INT. SUBWAY CAR - NIGHT,doc_16_chunk_4,"Amy looks at the woman in his lap, declines a hand shake.",
17、INT. SUBWAY CAR - NIGHT,doc_16_chunk_1,"Amy looks around, not particularly effected by the oddness of the scene.",
19、INT. TRAIN STATION - LATER,doc_18_chunk_1,Amy turns as the train doors close.,
13、INT. AMY'S HOTEL ROOM - NIGHT,doc_12_chunk_2,Amy removes the PUZZLE BOX from her satchel. Stares at it.,
17、INT. SUBWAY CAR - NIGHT,doc_16_chunk_12,"Amy stares at Joey for a second, turns and departs, back into the fluorescent lit station.",
17、INT. SUBWAY CAR - NIGHT,doc_16_chunk_10,Amy begins to walk off.,"Inside a train car, after Joey speaks to her about not taking responsibility."
16、INT. SUBWAY STATION - NIGHT,doc_15_chunk_2,"Amy watches the car pass her, one by one, as the train slows.",Train station: A train is arriving and slowing down.
18、INT. SUBWAY PLATFORM - NIGHT,doc_17_chunk_5,"Amy, though, is now looking, this way and that -- at the confused faces of people peeking out through the doors of the train.",
17、INT. SUBWAY CAR - NIGHT,doc_16_chunk_7,"Amy asks, Who are they? Where can I find Winter?",
17、INT. SUBWAY CAR - NIGHT,doc_16_chunk_7,"Amy says, Joey...",
15、INT. AMY'S HOTEL ROOM - NIGHT,doc_14_chunk_2,"She nearly leaps out of the chair, striking the puzzle box with her hand.",
15、INT. AMY'S HOTEL ROOM - NIGHT,doc_14_chunk_2,Amy waits.,
18、INT. SUBWAY PLATFORM - NIGHT,doc_17_chunk_3,Amy does as well. The train is coming into the station.,
18、INT. SUBWAY PLATFORM - NIGHT,doc_17_chunk_3,She turns back toward Winter.,
20、INT. POLICE INTERROGATION ROOM - DAY,doc_19_chunk_1,"Slowly, feeling her bruises, Amy gets up.",
19、INT. TRAIN STATION - LATER,doc_18_chunk_0,"Amy is leaning against one of the metal pillars, staring at the empty bench -- at the place where the mysterious figure was sitting. She's looking grim.","Train station platform with open train doors, transit cops and track workers present."
14、INT. CHARLES RICKMAN'S OFFICE - NIGHT,doc_13_chunk_1,"She looks closer, it's an ABSTRACT IMAGE OF A LITTLE GIRL SCREAMING. She compares it to the TV set, it shows only white static snow.",
14、INT. CHARLES RICKMAN'S OFFICE - NIGHT,doc_13_chunk_1,She watches the image of the little girl fade.,
15、INT. AMY'S HOTEL ROOM - NIGHT,doc_14_chunk_3,She shoves the whole phone away from her.,
15、INT. AMY'S HOTEL ROOM - NIGHT,doc_14_chunk_3,"She sits, breathing fast for a second, staring at the box.",
15、INT. AMY'S HOTEL ROOM - NIGHT,doc_14_chunk_3,She stands and pulls her pants on.,
16、INT. SUBWAY STATION - NIGHT,doc_15_chunk_3,Amy is standing -- the spot marked by the stenciled PUZZLE BOX.,"Outside the covered car, as it comes to a stop in front of her."
16、INT. SUBWAY STATION - NIGHT,doc_15_chunk_3,She enters.,"At the door of the covered car, after the Conductor gestures and speaks."
13、INT. AMY'S HOTEL ROOM - NIGHT,doc_12_chunk_1,"She lifts a toe toward it, hesitant.",
13、INT. AMY'S HOTEL ROOM - NIGHT,doc_12_chunk_1,She puts her toe against the tape...hanging on the edge of decision.,
13、INT. AMY'S HOTEL ROOM - NIGHT,doc_12_chunk_1,"Finally, she shoves it forward with her toe.",
2、INT. CRACK DEN - NIGHT,doc_1_chunk_2,"Amy is present after everyone has left, with the sun coming up.","Later: After everyone has left, the sun is coming up."
20、INT. POLICE INTERROGATION ROOM - DAY,doc_19_chunk_0,Amy sits slouched in a chair looking particularly pale.,
20、INT. POLICE INTERROGATION ROOM - DAY,doc_19_chunk_0,She hears a familiar voice.,
20、INT. POLICE INTERROGATION ROOM - DAY,doc_19_chunk_0,"Amy glances up at him, without expression.",
19、INT. TRAIN STATION - LATER,doc_18_chunk_2,Amy looks toward it.,"Scene: Inside a train station, as the train starts to move out of the station."
19、INT. TRAIN STATION - LATER,doc_18_chunk_2,now Amy is seeing something -- through the windows of the moving train.,"Scene: Inside a train station, as the train is moving and Amy is observing the far platform through the train windows."
15、INT. AMY'S HOTEL ROOM - NIGHT,doc_14_chunk_0,"She waits a moment, hesitates -- then takes the PUZZLE BOX from the table.",
15、INT. AMY'S HOTEL ROOM - NIGHT,doc_14_chunk_0,"She begins to explore it's edges with her fingers, rolling it over and over in her hands.",
15、INT. AMY'S HOTEL ROOM - NIGHT,doc_14_chunk_0,"She jumps as it begins to change shape, and sets it back on the table.",
2、INT. CRACK DEN - NIGHT,doc_1_chunk_0,AMY KLEIN moves through the party. She reaches into the pocket of her long black coat and lifts out a TAPE RECORDER. She clicks it on and slips it back into her pocket.,Scene: At a crack/X party the night before.
18、INT. SUBWAY PLATFORM - NIGHT,doc_17_chunk_0,Amy stands on the platform as the door hisses shut.,
18、INT. SUBWAY PLATFORM - NIGHT,doc_17_chunk_0,"She checks her watch, then moves to the other side of the platform.",
18、INT. SUBWAY PLATFORM - NIGHT,doc_17_chunk_0,She looks down the tunnel.,
18、INT. SUBWAY PLATFORM - NIGHT,doc_17_chunk_0,She turns back in the direction she just looked.,
18、INT. SUBWAY PLATFORM - NIGHT,doc_17_chunk_2,Amy takes a step forward.,
18、INT. SUBWAY PLATFORM - NIGHT,doc_17_chunk_2,"Amy gasps, takes a step back -- and her heel lands on the edge of the subway platform.",
18、INT. SUBWAY PLATFORM - NIGHT,doc_17_chunk_2,Amy struggles for balance.,
18、INT. SUBWAY PLATFORM - NIGHT,doc_17_chunk_2,"Amy stumbles forward, goes down to her knees and turns.",
18、INT. SUBWAY PLATFORM - NIGHT,doc_17_chunk_4,Amy screams.,
18、INT. SUBWAY PLATFORM - NIGHT,doc_17_chunk_4,"In an instant she's up, running alongside the braking train.",
18、INT. SUBWAY PLATFORM - NIGHT,doc_17_chunk_4,"Finally, Amy reaches the front window of the train. She hammers on it.",
18、INT. SUBWAY PLATFORM - NIGHT,doc_17_chunk_4,She looks back in the direction from which she's come.,
12、EXT. SIDEWALK - DAY,doc_11_chunk_0,Amy breaks through the doors of the building.,
12、EXT. SIDEWALK - DAY,doc_11_chunk_0,She hits two of the ten stairs down to the sidewalk.,
12、EXT. SIDEWALK - DAY,doc_11_chunk_0,"She stops and walks calmly, diverting her eyes.","Up ahead, a police car is turning down the street."
12、EXT. SIDEWALK - DAY,doc_11_chunk_0,"Amy walks faster, and faster, then runs.",
25、INT. THE BATHROOM - DAY,doc_24_chunk_16,Amy is still hidden in the shadows.,
25、INT. THE BATHROOM - DAY,doc_24_chunk_15,"Amy can see, clearly, what is going on.",
25、INT. THE BATHROOM - DAY,doc_24_chunk_14,"Amy approaches cautiously, remaining in the shadows, and leans forward, staring through a gap in the wall into the room beyond.",
13、INT. AMY'S HOTEL ROOM - NIGHT,doc_12_chunk_4,"Amy sits, staring at the snow, her face empty.",
13、INT. AMY'S HOTEL ROOM - NIGHT,doc_12_chunk_4,She sets the PUZZLE BOX on the table and stares at it.,
13、INT. AMY'S HOTEL ROOM - NIGHT,doc_12_chunk_4,Takes a sip of her drink.,
13、INT. AMY'S HOTEL ROOM - NIGHT,doc_12_chunk_4,phone rings. It shakes Amy out of her fugue.,
13、INT. AMY'S HOTEL ROOM - NIGHT,doc_12_chunk_4,She leans over picks up the receiver.,
13、INT. AMY'S HOTEL ROOM - NIGHT,doc_12_chunk_0,"Amy is sitting on the floor in front of her couch, now dressed in only panties and a bra","Scene: Inside her apartment, after an incident resulting in injuries."
13、INT. AMY'S HOTEL ROOM - NIGHT,doc_12_chunk_0,"She has a dripping ice pack in one hand, which she applies to this bruise and that","Scene: Inside her apartment, after an incident resulting in injuries."
13、INT. AMY'S HOTEL ROOM - NIGHT,doc_12_chunk_0,"She takes a drink, then looks toward a TV","Scene: Inside her apartment, after an incident resulting in injuries."
25、INT. THE BATHROOM - DAY,doc_24_chunk_2,"Hesitating only a moment, Amy turns sideways and slides herself into the claustrophobic slot.","Inside a tiny bathroom, after discovering a narrow gap behind the door."
23、EXT. THE BOTTOM OF THE STAIRS - DAY,doc_22_chunk_0,Amy inspects the padlock.,"At the bottom of the stairs, in front of a wooden door with a government notice and a chained padlock."
23、EXT. THE BOTTOM OF THE STAIRS - DAY,doc_22_chunk_0,She tugs on the door and it opens to the limits of the chain.,"At the bottom of the stairs, in front of a wooden door with a government notice and a chained padlock."
19、INT. TRAIN STATION - LATER,doc_18_chunk_4,"Amy stop struggling, as the Cops tug her arms back, handcuffing her.","On a train platform, immediately after a train departs and the platform is revealed to be empty."
19、INT. TRAIN STATION - LATER,doc_18_chunk_4,"She hardly notices, but keep staring at the empty platform across the tracks.","On a train platform, immediately after a train departs and the platform is revealed to be empty."
19、INT. TRAIN STATION - LATER,doc_18_chunk_4,She glances up at the Cops.,"On a train platform, immediately after a train departs and the platform is revealed to be empty."
26、INT. WINTER'S ROOM - DAY,doc_25_chunk_1,"Amy pauses, unsure, then moves forward and takes a seat opposite him.",
26、INT. WINTER'S ROOM - DAY,doc_25_chunk_2,Amy opens her bag and produces the Puzzle Box. She lays on the table between them.,
25、INT. THE BATHROOM - DAY,doc_24_chunk_1,"Amy steps back, virtually straddling the toilet, and pushes the door closed.","Inside a dark, confined bathroom, Amy investigates a closed door that was blocking part of the wall."
25、INT. THE BATHROOM - DAY,doc_24_chunk_1,"As she does, of course, what little light there is, vanishes completely.","Inside a dark, confined bathroom, Amy investigates a closed door that was blocking part of the wall."
11、INT. THE HALL AND STAIRWAY - DAY,doc_10_chunk_0,Amy comes flying down the hall at top speed.,
