doc_title,chunk_id,fact,scene_context
111、EXT. USED CAR LOT - NEXT MORNING,doc_110_chunk_1,Landon receives twelve bills in cash from the Salesman.,
120、EXT./INT. YUGO (CARTER DRIVEWAY) - FEW DAYS LATER,doc_119_chunk_0,"Landon successfully repairs the Yugo's engine, resulting in it running.",
131、EXT. BEACH (NEUSE RIVER) - LATE NIGHT,doc_130_chunk_3,Landon Carter explicitly declares his love to Jamie.,
139、EXT. INSIDE CEMETERY - MINUTES LATER,doc_138_chunk_2,Landon provides a second blanket to Jamie.,
123、INT. FLAUVIN'S - HOUR LATER,doc_122_chunk_0,Landon decides not to ask Jamie's father for permission to date her.,"A seafood joint on the waterfront, during dinner with Jamie."
134、INT. CORRIDOR - MOMENTS LATER,doc_133_chunk_0,Landon kicks in every locker in his row.,"At the school lockers, after discovering his damaged locker."
114、INT. PRINCIPAL KELLY'S OFFICE,doc_113_chunk_0,Landon provides a donation of money to Jefferson High for books.,"Scene: At Mr. Kelly's desk, Landon places a folded wad of hundreds as a donation."
108、INT. PATIENT ROOM - MOMENTS LATER,doc_107_chunk_2,Landon declines an offer to drink alcohol.,
108、INT. PATIENT ROOM - MOMENTS LATER,doc_107_chunk_2,Landon commits to staying for a while at Harold's request.,
139、EXT. INSIDE CEMETERY - MINUTES LATER,doc_138_chunk_1,"Landon brings a Thermos of hot coffee, a blanket, and socks to the location.",
139、EXT. INSIDE CEMETERY - MINUTES LATER,doc_138_chunk_1,Landon expresses hope for spending the night with Jamie by preparing supplies.,
144、INT. CEMETERY,doc_143_chunk_0,Landon successfully initiates a kiss with Jamie.,Scene at the telescope: Landon draws Jamie close and they kiss.
144、INT. CEMETERY,doc_143_chunk_0,Landon physically interacts with Jamie by drawing her close.,Scene at the telescope: Landon draws Jamie close before they kiss.
121、EXT./INT. STATION WAGON - MOMENTS LATER,doc_120_chunk_0,Landon receives his fall semester grades from Mr. Kelly.,
121、EXT./INT. STATION WAGON - MOMENTS LATER,doc_120_chunk_0,Landon accepts Mr. Kelly's offer to write a letter of recommendation.,
121、EXT./INT. STATION WAGON - MOMENTS LATER,doc_120_chunk_0,Landon shakes hands with Mr. Kelly as a sign of mutual agreement or closure.,
108、INT. PATIENT ROOM - MOMENTS LATER,doc_107_chunk_0,Landon brings a Thermos of cider and offers a cup to Harold Keene.,Landon visits Harold Keene's room and shares cider with him.
108、INT. PATIENT ROOM - MOMENTS LATER,doc_107_chunk_0,Landon decorates a window with an evergreen wreath with a plaid bow.,Landon places the wreath in the window upon entering the room.
193、INT. HOSPITAL - PATIENT ROOM - NIGHT,doc_192_chunk_0,Landon is present at Jamie's bedside while she is connected to medical equipment.,
173、INT. BEAUFORT HIGH - CORRIDOR - HALF HOUR LATER,doc_172_chunk_1,Landon commits to helping Jamie live until she dies.,CONTINUED: Landon and Jamie share an emotional conversation where Jamie asks for his help to live until she dies.
127、INT. BATTING CAGE - NIGHT,doc_126_chunk_0,Landon provides batting instructions to Jamie during a practice session.,Scene set at a batting cage where Landon is coaching Jamie.
127、INT. BATTING CAGE - NIGHT,doc_126_chunk_0,Landon decides to end the practice session at the batting cage.,Scene set at a batting cage; Landon announces it is time to leave after noticing onlookers.
116、EXT. FOOT OF DRIVEWAY - MOMENTS LATER,doc_115_chunk_0,Landon asks Jamie to go out with him on New Year's Eve.,Scene where Landon and Jamie are near the Yugo and her father's Pontiac.
116、EXT. FOOT OF DRIVEWAY - MOMENTS LATER,doc_115_chunk_0,Landon receives a positive response from Jamie to his invitation for New Year's Eve.,Scene where Landon and Jamie are near the Yugo and her father's Pontiac.
145、INT. KITCHEN - 5 AM,doc_144_chunk_0,Landon is present with Jamie during the late night.,Scene where Landon enters from outside and responds to Cynthia's question about his timing.
145、INT. KITCHEN - 5 AM,doc_144_chunk_0,Landon possesses a Life List that is discovered by Cynthia.,Scene where Cynthia pulls Landon's Life List from her pocket and reads it.
220、EXT. PARSONAGE ROOF,doc_219_chunk_2,Landon Carter proposes marriage to Jamie.,
152、EXT. WOODS BY SIDE OF ROAD - MOMENTS LATER,doc_151_chunk_0,Landon attempts to physically comfort Jamie by taking her arm.,"Scene: Outside the car, after Jamie reveals she is sick."
152、EXT. WOODS BY SIDE OF ROAD - MOMENTS LATER,doc_151_chunk_0,Landon is informed by Jamie that she has leukemia and is not responding to treatment.,"Scene: Outside the car, during Jamie's revelation about her illness."
206、INT. CARTER KITCHEN,doc_205_chunk_0,Landon accepts a check from his father.,
206、INT. CARTER KITCHEN,doc_205_chunk_0,Landon expresses gratitude to both of his parents.,
101、INT. JEFFERSON HIGH - LIBRARY - MINUTES LATER,doc_100_chunk_0,Landon attends the Christmas party for the tutors and tutored.,"Scene: Christmas party at Jefferson High, where tutors and students gather for a celebration."
101、INT. JEFFERSON HIGH - LIBRARY - MINUTES LATER,doc_100_chunk_0,Landon purchases a raffle ticket at the Christmas party.,"Scene: Christmas party at Jefferson High, near the entrance where the raffle box is located."
101、INT. JEFFERSON HIGH - LIBRARY - MINUTES LATER,doc_100_chunk_0,Landon is wearing a nice shirt and tie underneath his leather jacket.,"Scene: Christmas party at Jefferson High, upon removing his jacket."
144、INT. CEMETERY,doc_143_chunk_1,Landon has a star unofficially named after Jamie.,Scene where Landon shows Jamie a diagram and reveals the star naming.
144、INT. CEMETERY,doc_143_chunk_1,Landon receives a verbal declaration of love from Jamie.,Scene where Jamie says 'I love you' during the stargazing moment.
144、INT. CEMETERY,doc_143_chunk_1,Landon kisses Jamie passionately after she expresses her love.,Scene following Jamie's declaration of love.
199、INT. PRINCIPAL KELLY'S OFFICE - MINUTES LATER,doc_198_chunk_0,Landon explicitly requests the book 'The Old Man and the Sea' from Miss Tarbox.,
199、INT. PRINCIPAL KELLY'S OFFICE - MINUTES LATER,doc_198_chunk_0,Landon receives assurance from Mr. Kelly that a copy of the book will be delivered to Jamie.,
214、EXT. BACK YARD - MINUTES LATER,doc_213_chunk_2,Landon takes possession of a large cardboard postal package.,
214、EXT. BACK YARD - MINUTES LATER,doc_213_chunk_2,"Landon explicitly states that he needs to do something alone, indicating a decision to act independently.",
192、INT. JAMIE'S BEDROOM - SAME TIME,doc_191_chunk_0,Landon is working on the construction of a new telescope.,Scene where Jamie observes from her window; Landon is seen building the telescope.
192、INT. JAMIE'S BEDROOM - SAME TIME,doc_191_chunk_0,Landon sees Jamie at the window and smiles at her.,Scene where Jamie looks out her window and observes Landon working.
132、EXT. PARSONAGE - FRONT PORCH - LATER,doc_131_chunk_0,Landon kisses Jamie outside her house while her father is visible through the window.,"Outside Jamie's house, as her father takes down the Christmas tree."
132、EXT. PARSONAGE - FRONT PORCH - LATER,doc_131_chunk_0,Landon keeps an arm over Jamie's shoulder after they separate upon being seen by her father.,"Outside Jamie's house, after being acknowledged by Reverend Sullivan."
132、EXT. PARSONAGE - FRONT PORCH - LATER,doc_131_chunk_0,Landon whispers 'Happy New Year' to Jamie before leaving her house.,"Outside Jamie's house, after being seen by her father and before departing."
131、EXT. BEACH (NEUSE RIVER) - LATE NIGHT,doc_130_chunk_2,Landon kisses Jamie.,Scene where Landon and Jamie share a tender moment; Landon initiates and completes a soft kiss.
131、EXT. BEACH (NEUSE RIVER) - LATE NIGHT,doc_130_chunk_2,Landon moves closer to Jamie before kissing her.,Scene where Landon and Jamie share a tender moment; Landon physically closes the distance prior to the kiss.
131、EXT. BEACH (NEUSE RIVER) - LATE NIGHT,doc_130_chunk_2,"Landon touches Jamie's hair, neck, cheek, and mouth before kissing her.",Scene where Landon and Jamie share a tender moment; tactile contact precedes the kiss.
217、EXT. PARSONAGE ROOF - NIGHT,doc_216_chunk_0,Landon successfully arranges for the neighborhood lights to be turned off to enable stargazing.,Scene with the telescope setup in the attic: The neighborhood darkens as street lamps and house lights are switched off after Landon checks his watch.
222、INT. SOUTHERN BAPTIST CHURCH,doc_221_chunk_7,Landon Carter is 33 years old.,Living Room (Present Day): Landon Carter is described as 33 while waiting in the living room.
181、INT. PRINCIPAL KELLY'S OFFICE - DAY,doc_180_chunk_0,Landon is granted an excuse from all school activities by Mr. Kelly.,"Scene: Mr. Kelly's office, during a conversation about Landon's absence from school activities."
181、INT. PRINCIPAL KELLY'S OFFICE - DAY,doc_180_chunk_0,"Mr. Kelly assures Landon that he will graduate, despite his current academic standing.","Scene: Mr. Kelly's office, following Landon's request to be excused from school activities."
135、INT. CAFETERIA - NOON,doc_134_chunk_0,"Landon pulls out a chair for Jamie, inviting her to sit with him.","Scene: Cafeteria, during lunch; Jamie hesitates to sit with Landon due to social tension."
135、INT. CAFETERIA - NOON,doc_134_chunk_0,Landon takes Jamie's hand in response to the announcement about the Challenger explosion.,"Scene: Cafeteria, as the public address system is about to deliver a somber announcement."
135、INT. CAFETERIA - NOON,doc_134_chunk_0,Landon initiates leaving the cafeteria with Jamie after hearing the news of the Challenger explosion.,"Scene: Cafeteria, immediately following Jamie informing Landon about the explosion."
53、INT. SCIENCE CLASSROOM - AFTER SCHOOL,doc_52_chunk_1,Landon correctly identifies the device as a star frame.,
33、INT. CAMARO,doc_32_chunk_0,Landon is injured with a bleeding forehead.,"Scene where Landon, Eric, and Clay are in a vehicle after an incident; Landon is described as bleeding on the forehead."
38、INT. PRINCIPAL'S OFFICE - 8:05 AM,doc_37_chunk_1,Landon Carter is expelled from school by Mr. Kelly.,Scene where Mr. Kelly presents the police test results and informs Landon of the expulsion decision.
204、INT. HOSPITAL - PATIENT ROOM - ANOTHER AFTERNOON,doc_203_chunk_0,Landon reads to Jamie from The Sheltering Sky.,
204、INT. HOSPITAL - PATIENT ROOM - ANOTHER AFTERNOON,doc_203_chunk_0,"Landon hands the book to Isabel, enabling her to continue reading aloud.",
204、INT. HOSPITAL - PATIENT ROOM - ANOTHER AFTERNOON,doc_203_chunk_0,"Landon acknowledges Isabel's effort by nodding, signaling approval or encouragement.",
212、INT. JAMIE'S BEDROOM - MOMENTS LATER,doc_211_chunk_0,Landon is present at the location of the Reverend Sullivan's house during the night.,Scene where Reverend Sullivan looks out the window and sees Landon.
212、INT. JAMIE'S BEDROOM - MOMENTS LATER,doc_211_chunk_0,Landon is actively working on assembling or repairing a telescope.,Scene where Reverend Sullivan observes Landon in the middle of a circle of flashlights.
216、INT. JAMIE'S ROOM - THAT EVENING,doc_215_chunk_0,Landon helps disconnect Jamie's IV in preparation for leaving the room.,"Scene where Jamie is in the hospital bed, groggy from medication."
216、INT. JAMIE'S ROOM - THAT EVENING,doc_215_chunk_0,Landon decides to take Jamie out of the room despite her medical condition.,"Scene where Jamie is in the hospital bed, groggy from medication."
209、INT. LANDON'S BEDROOM - LATER,doc_208_chunk_0,Landon finds a photo of Jamie that was taken by Belinda.,
209、INT. LANDON'S BEDROOM - LATER,doc_208_chunk_0,Landon reads aloud a handwritten jotting in Jamie's mother's book that says 'For Landon'.,
209、INT. LANDON'S BEDROOM - LATER,doc_208_chunk_0,Landon recognizes that Jamie underlined a specific Psalm in the book for him.,
105、EXT. PARSONAGE - FRONT PORCH - MOMENTS LATER,doc_104_chunk_0,Landon gives Jamie a present wrapped in a shopping bag.,Scene: Landon gives Jamie a gift at her doorstep before leaving for Christmas.
105、EXT. PARSONAGE - FRONT PORCH - MOMENTS LATER,doc_104_chunk_0,Landon successfully delivers a gift to Jamie that contains a pink sweater.,Scene: Landon gives Jamie a gift at her doorstep before leaving for Christmas.
105、EXT. PARSONAGE - FRONT PORCH - MOMENTS LATER,doc_104_chunk_0,Landon departs toward his car after giving Jamie the gift.,Scene: Landon gives Jamie a gift at her doorstep before leaving for Christmas.
105、EXT. PARSONAGE - FRONT PORCH - MOMENTS LATER,doc_104_chunk_0,Landon verbally wishes Jamie a Merry Christmas before leaving.,Scene: Landon gives Jamie a gift at her doorstep before leaving for Christmas.
222、INT. SOUTHERN BAPTIST CHURCH,doc_221_chunk_10,Landon is getting married again.,Scene in which Rev. Sullivan states 'You're marrying again' and Landon confirms.
222、INT. SOUTHERN BAPTIST CHURCH,doc_221_chunk_10,Landon embraces Rev. Sullivan warmly and fully after being told that he was Jamie's miracle.,Scene following the conversation about Jamie's wish for Landon to remarry.
6、INT. CAR - TRAVELING,doc_5_chunk_0,Landon is wearing a simple gold wedding band on his left hand.,
222、INT. SOUTHERN BAPTIST CHURCH,doc_221_chunk_9,Landon returns his wedding ring to the Reverend.,Scene where Landon visits the Reverend and hands over the ring.
222、INT. SOUTHERN BAPTIST CHURCH,doc_221_chunk_9,Landon acknowledges that someone taught him everything and saved his life.,Scene where Landon speaks to the Reverend after returning the ring.
52、INT. PRINCIPAL KELLY'S OFFICE - MOMENTS LATER,doc_51_chunk_2,Landon is assigned to tutor disadvantaged students on Saturday mornings.,
52、INT. PRINCIPAL KELLY'S OFFICE - MOMENTS LATER,doc_51_chunk_2,Landon is required to join the drama club and attend rehearsals on Tuesday and Thursday evenings.,
76、INT. GARAGE - NIGHT,doc_75_chunk_0,Landon successfully starts the engine of the Camaro.,
52、INT. PRINCIPAL KELLY'S OFFICE - MOMENTS LATER,doc_51_chunk_0,Landon Carter expresses a desire to return to school.,"Scene: Mr. Kelly's office, during a meeting about Landon's status."
52、INT. PRINCIPAL KELLY'S OFFICE - MOMENTS LATER,doc_51_chunk_0,Landon Carter states his intention to graduate.,"Scene: Mr. Kelly's office, during a meeting about Landon's status."
71、INT. CEMETERY,doc_70_chunk_0,Landon states that his father is alive but it's like he's dead.,"Scene: Near a gate and storage shed, during a conversation with Jamie."
54、INT. CARTER KITCHEN - EVENING,doc_53_chunk_0,Landon refuses to accept the check left by his father.,"Scene: At home, during a family interaction in the kitchen."
54、INT. CARTER KITCHEN - EVENING,doc_53_chunk_0,Landon physically destroys the envelope containing the check without opening it.,"Scene: At home, during a family interaction in the kitchen."
94、INT. BEAUFORT HIGH - CORRIDOR - NEXT MORNING,doc_93_chunk_0,Landon apologizes sincerely to Jamie for not being nice to her.,"Scene at Jamie's locker, after acknowledging his past behavior."
88、INT. AUDITORIUM,doc_87_chunk_5,Landon plays the role of Starbuck in the stage production.,"On stage during a performance, Landon is explicitly identified as portraying Starbuck."
215、INT. CHURCH - REVEREND'S OFFICE - NEXT MORNING,doc_214_chunk_0,Landon completes an unspecified task or activity before speaking with the Reverend.,Scene: Landon stands in the doorway and informs the Reverend he finished.
215、INT. CHURCH - REVEREND'S OFFICE - NEXT MORNING,doc_214_chunk_0,Landon initiates a personal conversation with the Reverend by indicating he has something to ask.,Scene: Landon tells the Reverend he has to ask something after finishing his task.
215、INT. CHURCH - REVEREND'S OFFICE - NEXT MORNING,doc_214_chunk_0,"Landon accepts the Reverend's hand in a handshake, establishing a mutual alliance.","Scene: The Reverend offers his hand and Landon takes it, resulting in a handshake."
88、INT. AUDITORIUM,doc_87_chunk_7,Landon successfully delivers a line that he had previously changed during a performance.,
88、INT. AUDITORIUM,doc_87_chunk_7,Landon shares a genuine kiss with Jamie.,
95、INT. CAFETERIA - LATER,doc_94_chunk_1,Landon decides to attempt being positive.,
95、INT. CAFETERIA - LATER,doc_94_chunk_1,Landon expresses a desire to participate again in the play with Jamie.,
93、EXT. CARTER DRIVEWAY - DUSK,doc_92_chunk_0,Landon does not deny the claim that he is romantically involved with Jamie Sullivan.,
93、EXT. CARTER DRIVEWAY - DUSK,doc_92_chunk_0,Landon confirms that the kiss with Jamie Sullivan was real.,
137、EXT. TOP OF TOWER - VIEWING AREA,doc_136_chunk_0,Landon Carter visited the overlook with his father before his parents' divorce.,"Scene: At a 360-degree overlook, while explaining how he knows the place to Jamie."
137、EXT. TOP OF TOWER - VIEWING AREA,doc_136_chunk_0,Landon Carter's father worked as a fire spotter during the summer.,"Scene: At a 360-degree overlook, while explaining his past visits to the location."
137、EXT. TOP OF TOWER - VIEWING AREA,doc_136_chunk_0,Landon Carter received a demonstration from his father proving the Earth is not flat.,"Scene: At a 360-degree overlook, while reflecting on memories with his father."
137、EXT. TOP OF TOWER - VIEWING AREA,doc_136_chunk_0,Landon Carter has been to the overlook on rainy days when it was above the clouds.,"Scene: At a 360-degree overlook, while describing past experiences with his father."
137、EXT. TOP OF TOWER - VIEWING AREA,doc_136_chunk_0,Landon Carter brings a deck of cards to the overlook.,"Scene: At a 360-degree overlook, before attempting to shuffle them."
52、INT. PRINCIPAL KELLY'S OFFICE - MOMENTS LATER,doc_51_chunk_1,Landon Carter agrees to make a sincere effort to be part of the school community.,"Scene with Mr. Kelly in his office, discussing Landon's return to school."
52、INT. PRINCIPAL KELLY'S OFFICE - MOMENTS LATER,doc_51_chunk_1,Landon Carter agrees to attend all his regular classes as a condition of rejoining the school community.,"Scene with Mr. Kelly in his office, discussing Landon's return to school."
52、INT. PRINCIPAL KELLY'S OFFICE - MOMENTS LATER,doc_51_chunk_1,Landon Carter agrees to help the janitorial staff after school.,"Scene with Mr. Kelly in his office, discussing Landon's return to school."
98、INT. CARTER KITCHEN - NIGHT,doc_97_chunk_0,Landon confirms that his relationship with Belinda has ended.,Scene: Landon enters from outside and speaks with Cynthia.
98、INT. CARTER KITCHEN - NIGHT,doc_97_chunk_0,Landon had a conversation with his father after the play.,Scene: Landon enters from outside and speaks with Cynthia.
98、INT. CARTER KITCHEN - NIGHT,doc_97_chunk_0,Landon declined his father's invitation to get something to eat after the play.,Scene: Landon enters from outside and speaks with Cynthia.
