doc_title,chunk_id,text,scene_context
153、INT. MED LAB ANNEX,doc_152_chunk_0,Come on! This way.,"Room under attack, Newt directs Ripley to air vent"
114、INT. OPERATIONS,doc_113_chunk_3,Aye-firmative!,Newt imitates Hudson
170、INT. EGG CHAMBER,doc_169_chunk_1,I knew you'd come.,"In the alien hive, Newt speaks weakly to Ripley after being freed from the cocoon."
119、INT. MED LAB ANNEX - OPERATING ROOM,doc_118_chunk_5,You mean dead.,"Room, Newt speaks to Ripley about death."
119、INT. MED LAB ANNEX - OPERATING ROOM,doc_118_chunk_7,Don't go! Please.,"In a room, Newt pleads with Ripley not to leave."
14、INT. TRACTOR,doc_13_chunk_0,And half mine!,"Mining vehicle, Newt (six-year-old) yells from the back claiming half ownership of the magnetic profile."
140、INT. OPERATING ROOM,doc_139_chunk_2,Mommy...mommmyyyyy...,"Newt in terror calls for mommy, Ripley present."
148、INT. MED LAB CORRIDOR,doc_147_chunk_0,Look!,"Med lab door, speaking to Ripley"
140、INT. OPERATING ROOM,doc_139_chunk_3,"Mommy...I mean, Ripley...I'm scared.","Surgical room, Newt on table speaking to Ripley about being scared."
111、EXT. APC - LANDSCAPE - STATION,doc_110_chunk_2,"I guess we're not leaving, right?","In the aftermath of Hudson's outburst, Newt speaks to Ripley about their situation."
111、EXT. APC - LANDSCAPE - STATION,doc_110_chunk_2,You don't have to be sorry. It was wasn't your fault.,"In the aftermath of Hudson's outburst, Newt speaks to Ripley about their situation."
157、INT. CHUTE,doc_156_chunk_3,Mommy...where are you?,Horizontal service tunnel: Newt calls for Ripley (his mother) while lost.
157、INT. CHUTE,doc_156_chunk_3,Moooommeeee...,Horizontal service tunnel: Newt calls for Ripley (his mother) while lost.
17、EXT. LANDSCAPE - NIGHT,doc_16_chunk_0,Timmy...they've been gone a long time.,"Tractor, Newt speaking to Tim about their father being gone."
153、INT. MED LAB ANNEX,doc_152_chunk_1,Come on. Crawl faster.,"In the air shaft, Newt urges Ripley to crawl faster."
153、INT. MED LAB ANNEX,doc_152_chunk_1,Sure. Go left.,"In the air shaft, Newt directs Ripley to go left to reach the landing field."
157、INT. CHUTE,doc_156_chunk_1,Just up there --,"In a chute, Newt points to something above while speaking to Ripley."
157、INT. CHUTE,doc_156_chunk_1,Riiiiipppleee --,"In a chute, Newt slips and calls for Ripley."
156、INT. SERVICE WAY,doc_155_chunk_0,"This way. Come on, we're almost there!","Service way, speaking to Ripley and Hicks about the path to safety."
138、INT. OPERATING ROOM - TIGHT ON RIPLEY - MED LAB,doc_137_chunk_1,Wah...? Where are...?,"Dark room, Newt asks where she is after Ripley's warning of trouble."
14、INT. TRACTOR,doc_13_chunk_1,"Daddy, when are we going back to town?",Newt asks her father about returning to town.
14、INT. TRACTOR,doc_13_chunk_1,You always say that. I wanna go back. I wanna play 'Monster Maze.',"After Jorden says they'll get rich, Newt expresses frustration and desire to play."
14、INT. TRACTOR,doc_13_chunk_1,Do not. I'm just the best.,"After TIM accuses Newt of cheating, she denies and claims to be the best."
14、INT. TRACTOR,doc_13_chunk_1,So! That's why I'm the best.,"After TIM says Newt goes in places they can't fit, she states that's why she's the best."
14、INT. TRACTOR,doc_13_chunk_1,Mom. All the kids play it...,"After Anne warns about air ducts, Newt says all kids play the game."
159、INT. SERVICE TUNNEL,doc_158_chunk_0,Here! I'm here. I'm here.,"Grating in floor, speaking to Ripley"
153、INT. MED LAB ANNEX,doc_152_chunk_3,Go right.,"Duct maze intersection, Newt directs Ripley to go right."
209、EXT. LANDSCAPE - NIGHT,doc_208_chunk_0,Timmy...they've been gone a long time.,Tractor at night: Newt speaks with Tim about their father's prolonged absence.
192、INT. CORRIDOR,doc_191_chunk_0,Are we going to sleep now?,"Corridor, Ripley carrying Newt, discussing sleep"
192、INT. CORRIDOR,doc_191_chunk_0,Can we dream?,"Corridor, Ripley carrying Newt, discussing dreams"
206、INT. TRACTOR,doc_205_chunk_0,And half mine!,"In a mining vehicle, Newt (six-year-old) yells from the back to claim her share of the magnetic profile after her mother's comment."
156、INT. SERVICE WAY,doc_155_chunk_2,Here! Go up.,"Junction with angled chute, Newt instructs group to go up."
265、INT. OFFICE,doc_264_chunk_1,Casey. She's my only friend.,"In a room, Newt speaks to Ripley about her doll Casey."
