doc_title,chunk_id,description,scene_context
114、INT. OPERATIONS,doc_113_chunk_3,imitating Hudson,
140、INT. OPERATING ROOM,doc_139_chunk_2,"Newt starts a thin, high wailing.",
119、INT. MED LAB ANNEX - OPERATING ROOM,doc_118_chunk_8,"Newt rolls on her side, hugging Casey and gazing at the hypnotically pulsing function light on the bracelet.","Room with space heater, after Ripley walks away"
113、INT. OPERATIONS,doc_112_chunk_2,salutes Hudson smartly,
114、INT. OPERATIONS,doc_113_chunk_0,Newt hops from one foot to the other to see.,"At a video screen, examining a ground plan"
138、INT. OPERATING ROOM - TIGHT ON RIPLEY - MED LAB,doc_137_chunk_6,"Newt starts to whimper, feeding off her fear.","Lab, Ripley hearing scrabbling behind her"
135、INT. MED LAB - O.R.,doc_134_chunk_1,Newt's face contorts with the externalization of some tormented dreamscape.,"Under the bed, Newt is having a nightmare."
135、INT. MED LAB - O.R.,doc_134_chunk_1,"She cries out, a vague inarticulate plea.","Under the bed, Newt is having a nightmare."
119、INT. MED LAB ANNEX - OPERATING ROOM,doc_118_chunk_7,Newt looks at the VIDEO SECURITY CAMERA above the door.,in a room
14、INT. TRACTOR,doc_13_chunk_0,yells from the back,"Inside a vehicle, the family is at the controls with the kids in the back."
147、INT. OPERATIONS,doc_146_chunk_6,Newt screams.,Room during ceiling explosion and creature attack
119、INT. MED LAB ANNEX - OPERATING ROOM,doc_118_chunk_0,"Newt is resting her head on Ripley's shoulder, barely awake...out of steam.","Medical wing, inner connecting rooms"
119、INT. MED LAB ANNEX - OPERATING ROOM,doc_118_chunk_0,Newt lies down.,Operating room
138、INT. OPERATING ROOM - TIGHT ON RIPLEY - MED LAB,doc_137_chunk_1,"Newt nods, now wide awake.","Darkness, Ripley wakes Newt due to lethal presence."
150、INT. CORRIDOR,doc_149_chunk_0,Newt covers her ears against the CONCUSSION.,"Smoky room, Ripley fires M-41A weapon"
157、INT. CHUTE,doc_156_chunk_2,"Newt bounces, sliding halfway up the wall.",Shaft pitches left
157、INT. CHUTE,doc_156_chunk_2,"Newt tumbles into the right shaft, which drops at a steeper angle into the depths.",Chute forks
142、INT. OPERATING ROOM,doc_141_chunk_1,Newt shrieks and scrambles away,Ripley hurls the creature off herself
116、INT. SECOND LEVEL CORRIDOR,doc_115_chunk_0,"moving back and forth with cartons of food on a hand truck, stacking it inside the operations center","Operations center, stacking food cartons"
142、INT. OPERATING ROOM,doc_141_chunk_2,"Newt screams abjectly, backing away, until she is pressed up against a desk in one corner.",In a corner
111、EXT. APC - LANDSCAPE - STATION,doc_110_chunk_4,Newt's look,"Twilight, AP station with burning drop-ship wreckage"
148、INT. MED LAB CORRIDOR,doc_147_chunk_2,Newt begins to wail.,"corridor, the thing approaching"
135、INT. MED LAB - O.R.,doc_134_chunk_0,"Newt is curled up there, jammed as far back as she can get, fast asleep.","darkened chamber, Ripley finds Newt under the bed"
