doc_title,chunk_id,description,scene_context
195、INT. DUSK. LANDY'S OFFICE (LONELY LANDY),doc_194_chunk_0,Landy opens a new file.,
117、INT. DAY. CRI HUB,doc_116_chunk_0,LANDY paces.,
141、INT. VOSEN'S OFFICE,doc_140_chunk_0,Landy enters without knocking.,
202、INT. LANDY'S OFFICE. DAY,doc_201_chunk_0,Landy follows CRONIN into--,
227、EXT. NYC STREETS -- DAY,doc_226_chunk_0,Landy heads for someplace -- now with purpose.,
147、INT. DAY -- CRI HUB,doc_146_chunk_0,LANDY AND CRONIN enter the hub--,"Hub, during Vosen's kill order"
245、EXT. TUDOR CITY,doc_244_chunk_0,Landy looks around.,
233、EXT. MANHATTAN,doc_232_chunk_0,LANDY walks east through the crowded streets.,
163、INT. HUB - DAY,doc_162_chunk_1,Landy watches.,
213、INT. LANDY'S OFFICE,doc_212_chunk_0,She opens a file on her desk.,
163、INT. HUB - DAY,doc_162_chunk_2,"going to Vosen, firm",
190、INT. DAY. LANDY'S OFFICE -- DAY,doc_189_chunk_0,Landy looks at him.,
190、INT. DAY. LANDY'S OFFICE -- DAY,doc_189_chunk_0,Landy looks away...thinking. Wheels turning.,
140、INT. DAY. LANDY'S OFFICE -- CRI,doc_139_chunk_0,LANDY works at her desk.,"Office, Landy at desk as Cronin enters"
306、INT. LOBBY -- LATE AFTERNOON,doc_305_chunk_0,Landy runs across the lobby.,
209、INT. LANDY'S OFFICE,doc_208_chunk_0,puts down her pencil,
150、INT. HUB,doc_149_chunk_0,Landy still pacing,Vosen and Wills present
223、EXT. CRI -- DAY,doc_222_chunk_0,Landy leaves CRI.,CRI
239、EXT. TUDOR CITY,doc_238_chunk_0,Landy walks,"Agents searching for Landy, Vosen in car"
258、INT. CRONIN'S CAR -- DAY,doc_257_chunk_0,She jumps in.,"Sidewalk, Landy jumps into sedan."
299、EXT. NEW YORK -- HOSPITAL -- LATE AFTERNOON,doc_298_chunk_2,Landy lets him go.,
221、INT. LANDY'S OFFICE -- DAY,doc_220_chunk_0,Landy takes out her gun.,
221、INT. LANDY'S OFFICE -- DAY,doc_220_chunk_0,Checks it.,
216、INT. LANDY'S OFFICE,doc_215_chunk_0,(beat),
243、INT. VOSEN'S SUV,doc_242_chunk_0,Landy stands on a corner waiting for Bourne.,"On a corner, waiting for Bourne"
188、EXT. ROOFTOP -- CONTINUOUS *,doc_187_chunk_2,VOSEN and LANDY believe NICKY and BOURNE are both DEAD...,"CRI HUB, message appears"
125、INT. HUB,doc_124_chunk_0,Landy paces in the background.,"Hub, during Vosen's question about back-up"
125、INT. HUB,doc_124_chunk_0,Suspicious of Vosen...,"Hub, during Vosen's question about back-up"
200、INT. LANDY'S OFFICE. NIGHT,doc_199_chunk_0,"Landy finds a denotation in Bourne's file that he was ""recruited to Treadstone by Neal Daniels.""",
229、EXT. MANHATTAN -- DAY,doc_228_chunk_0,walks east toward Tudor City,Walking east toward Tudor City
229、EXT. MANHATTAN -- DAY,doc_228_chunk_0,looks around her for any signs of surveillance but finds nothing out of the ordinary,Walking east toward Tudor City
127、INT. HUB,doc_126_chunk_0,Landy reacts to her voice...,Nicky (V.O.) speaking
127、INT. HUB,doc_126_chunk_0,Both Vosen and Landy strongly suspect Bourne is there and listening...,During the ID challenge
299、EXT. NEW YORK -- HOSPITAL -- LATE AFTERNOON,doc_298_chunk_0,Landy steps out of the lobby to meet him on the sidewalk.,Outside the lobby
96、INT. DAY. POSH HOTEL -- NEW YORK CITY,doc_95_chunk_3,"Landy looks at him, suspicious.",
8、INT. KRAMER'S OFFICE -- DAY,doc_7_chunk_4,Landy nods.,
197、INT. DUSK. LANDY'S OFFICE (LONELY LANDY),doc_196_chunk_0,Landy looks at Bourne's kills.,"Pensione bedroom/sitting room, scene 198AC"
225、EXT. NYC STREETS -- DAY,doc_224_chunk_0,Landy receives a text message.,
95、EXT. DAY. POSH HOTEL -- NEW YORK CITY,doc_94_chunk_0,steps out of a TAXI,
127、INT. HUB,doc_126_chunk_3,LANDY has interrupted him,"Vosen on a call, Landy interrupts"
127、INT. HUB,doc_126_chunk_3,Landy doesn't answer.,"Vosen on a call, Landy doesn't answer"
127、INT. HUB,doc_126_chunk_3,LANDY piercing VOSEN with a look...,"Vosen speaks to Landy, Landy gives a piercing look"
96、INT. DAY. POSH HOTEL -- NEW YORK CITY,doc_95_chunk_1,(beat),
314、INT. OFFICE -- LATE AFTERNOON,doc_313_chunk_0,She exits...,"Room, Landy exits after speaking to Vosen"
301、EXT. HOSPITAL -- LATE AFTERNOON,doc_300_chunk_0,Landy looks in the backpack.,
301、EXT. HOSPITAL -- LATE AFTERNOON,doc_300_chunk_0,She unzips the backpack and looks in at the the Blackbriar Operations File.,
100、INT. DAY. CRI HUB -- NEW YORK CITY,doc_99_chunk_3,looks at Cronin,
100、INT. DAY. CRI HUB -- NEW YORK CITY,doc_99_chunk_5,LANDY turns.,At computer screen
