doc_title,chunk_id,description,scene_context
10、INT. O'NEIL'S BEDROOM - CLOSE ON O'NEIL - NIGHT,doc_9_chunk_3,O'Neil sips his whiskey and calms down.,
87、EXT. SIDELINE - DAY,doc_86_chunk_8,He jumps out of bed.,
39、EXT. FIELD - DAY,doc_38_chunk_18,O'NEIL looks disgusted as he watches with Augustine.,
10、INT. O'NEIL'S BEDROOM - CLOSE ON O'NEIL - NIGHT,doc_9_chunk_6,O'Neil smiles.,
47、EXT. FIELD - LATE AFTERNOON,doc_46_chunk_13,He pounds on Augustine.,Celebration after Redskins win
10、INT. O'NEIL'S BEDROOM - CLOSE ON O'NEIL - NIGHT,doc_9_chunk_1,O'Neil removes his oxygen to sip his whiskey.,
10、INT. O'NEIL'S BEDROOM - CLOSE ON O'NEIL - NIGHT,doc_9_chunk_1,He smiles as it goes down.,
8、INT. TILDON'S OFFICE,doc_7_chunk_1,O'Neil throws the phone down.,
8、INT. TILDON'S OFFICE,doc_7_chunk_1,O'Neil takes big gulps of the rich air.,
8、INT. TILDON'S OFFICE,doc_7_chunk_1,O'Neil sucks hard on the oxygen.,
47、EXT. FIELD - LATE AFTERNOON,doc_46_chunk_11,He looks ten years younger as he and Augustine watch.,"Football game, eight seconds remaining, extra point attempt"
87、EXT. SIDELINE - DAY,doc_86_chunk_10,He's being helped back to bed by Augustine.,
30、EXT. McGINTY'S HOUSE - DAY,doc_29_chunk_1,O'Neil suddenly lunges for a bottle of tequila.,Outside bar
87、EXT. SIDELINE - DAY,doc_86_chunk_15,O'Neil kisses Augustine.,Football game victory celebration
19、EXT. STANDS - MAGIC HOUR,doc_18_chunk_0,McGinty is sitting with O'Neil on the fifty yard line twenty rows back.,"On the fifty yard line, twenty rows back"
19、EXT. STANDS - MAGIC HOUR,doc_18_chunk_0,Augustine holds O'Neil's oxygen tank as the old man sits huddled in a coat that's way too big for him.,"On the fifty yard line, twenty rows back"
86、EXT. HUDDLE - DAY,doc_85_chunk_3,They're watching in O'Neil's bedroom.,O'Neil's bedroom
10、INT. O'NEIL'S BEDROOM - CLOSE ON O'NEIL - NIGHT,doc_9_chunk_0,O'Neil opens his eyes and sees:,"Oxygen room, Jimmy McGinty present"
10、INT. O'NEIL'S BEDROOM - CLOSE ON O'NEIL - NIGHT,doc_9_chunk_0,O'Neil motions to the glass.,"Oxygen room, Jimmy McGinty present"
62、EXT. FIELD - DAY,doc_61_chunk_8,They're watching ON TV.,O'Neil and Augustine watching TV
39、EXT. FIELD - DAY,doc_38_chunk_8,He's in bed sucking oxygen watching the game.,O'Neil in bed
19、EXT. STANDS - MAGIC HOUR,doc_18_chunk_1,O'Neil motions to Augustine for more oxygen.,In a conversation about the team's need for a safety position
19、EXT. STANDS - MAGIC HOUR,doc_18_chunk_1,O'Neil breathes deeply.,In a conversation about the team's need for a safety position
