doc_title,chunk_id,description,scene_context
19、INT. MARGO'S BEDROOM - NIGHT,doc_18_chunk_8,Karen points,
1、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_0_chunk_11,Karen continues her doodling.,
19、INT. MARGO'S BEDROOM - NIGHT,doc_18_chunk_3,"pauses, smiles",
19、INT. MARGO'S BEDROOM - NIGHT,doc_18_chunk_4,KAREN crosses to her,
105、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_104_chunk_4,KAREN resumes her doodling as applause breaks out for her,
3、EXT. ALLEY - CURRAN THEATER - NIGHT,doc_2_chunk_1,Karen smiles.,
1、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_0_chunk_22,Karen never ceases her thoughtful pat-a-cake with the crumbs.,
20、INT. SECOND FLOOR LANDING AND STAIRS - NIGHT,doc_19_chunk_13,"As she speaks, she makes her way to Lloyd's side.",
1、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_0_chunk_29,"KAREN, she leans forward now, her eyes intently on Eve.",
25、INT. MARGO'S LIVING ROOM - NIGHT,doc_24_chunk_10,"Karen yields with a ""thank you, Eve-.",
20、INT. SECOND FLOOR LANDING AND STAIRS - NIGHT,doc_19_chunk_17,"She crosses to Eve, puts an arm around her.",
19、INT. MARGO'S BEDROOM - NIGHT,doc_18_chunk_0,Karen is making repairs at Margo's dressing table.,Scene: Margo's bedroom during a late-night party.
105、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_104_chunk_10,Karen pauses at Eve.,
105、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_104_chunk_10,Karen goes.,
19、INT. MARGO'S BEDROOM - NIGHT,doc_18_chunk_6,KAREN(laughs),
19、INT. MARGO'S BEDROOM - NIGHT,doc_18_chunk_6,she sits beside Eve,
3、EXT. ALLEY - CURRAN THEATER - NIGHT,doc_2_chunk_4,Karen opens the door.,"At the stage door, before entering."
19、INT. MARGO'S BEDROOM - NIGHT,doc_18_chunk_7,Karen says: Of course.,
19、INT. MARGO'S BEDROOM - NIGHT,doc_18_chunk_7,Karen says: I won't forget.,
19、INT. MARGO'S BEDROOM - NIGHT,doc_18_chunk_1,Karen whistles,
19、INT. MARGO'S BEDROOM - NIGHT,doc_18_chunk_1,Karen has spun around on the dressing table stool,
20、INT. SECOND FLOOR LANDING AND STAIRS - NIGHT,doc_19_chunk_19,Karen pauses,
20、INT. SECOND FLOOR LANDING AND STAIRS - NIGHT,doc_19_chunk_19,She follows the men downstairs.,
20、INT. SECOND FLOOR LANDING AND STAIRS - NIGHT,doc_19_chunk_18,Karen smiles back.,
20、INT. SECOND FLOOR LANDING AND STAIRS - NIGHT,doc_19_chunk_18,She joins Lloyd and Max.,
31、INT. RICHARDS' STUDIO APARTMENT - DAY,doc_30_chunk_4,Karen sits thoughtfully on a couch.,
20、INT. SECOND FLOOR LANDING AND STAIRS - NIGHT,doc_19_chunk_0,Karen remains with the others.,"Scene: Karen and Birdie come down the stairs to join Bill, Max, Addison, Miss Caswell, and Eve, who are seated on the steps."
18、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_17_chunk_0,KAREN smiles wanly at Margo's toast.,
18、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_17_chunk_0,Then the smile fades as she looks reflectively back to Eve...,
1、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_0_chunk_12,Karen absently pats the top of her little pile of refuse.,
1、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_0_chunk_12,Karen looks as the CAMERA PANS with IT to MAX FABIAN.,
33、INT. COUPE - NIGHT,doc_32_chunk_1,Karen and I just don't want an accident,
1、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_0_chunk_10,"KAREN RICHARDS is lovely and thirtyish in an unprofessional way. She is scraping bread crumbs, spilled sugar, etc., into a pile with a spoon.",Theater
1、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_0_chunk_10,She smiles absently.,Theater
3、EXT. ALLEY - CURRAN THEATER - NIGHT,doc_2_chunk_0,Karen moves toward the stage door.,
3、EXT. ALLEY - CURRAN THEATER - NIGHT,doc_2_chunk_0,"Karen hesitates, looks.",
3、EXT. ALLEY - CURRAN THEATER - NIGHT,doc_2_chunk_0,"Karen smiles, waits.",
33、INT. COUPE - NIGHT,doc_32_chunk_3,I guess I didn't look. You know I don't pay attention to those things...,
25、INT. MARGO'S LIVING ROOM - NIGHT,doc_24_chunk_14,He hands Eve's drink to Karen.,
25、INT. MARGO'S LIVING ROOM - NIGHT,doc_24_chunk_14,"KAREN (to Margo) We know you, we've seen you before like this. Is it over - or just beginning?",
39、INT. MARGO'S LIVING ROOM - DAY,doc_38_chunk_0,Karen sits miserably.,
39、INT. MARGO'S LIVING ROOM - DAY,doc_38_chunk_1,I just can't believe it.,
