doc_title,chunk_id,fact,scene_context
220、EXT. PARSONAGE ROOF,doc_219_chunk_2,Jamie Sullivan accepts Landon's marriage proposal.,
192、INT. JAMIE'S BEDROOM - SAME TIME,doc_191_chunk_0,Jamie collapses into Reverend Sullivan's arms.,Scene where Jamie is standing at the window and Reverend Sullivan checks on her.
139、EXT. INSIDE CEMETERY - MINUTES LATER,doc_138_chunk_2,Jamie Sullivan accepts a blanket from Landon.,
139、EXT. INSIDE CEMETERY - MINUTES LATER,doc_138_chunk_2,Jamie Sullivan is consistently home by midnight.,
179、EXT. PARSONAGE - BACK YARD - NEXT DAY,doc_178_chunk_1,Jamie Sullivan decides not to return to school.,"Scene following the conversation between Landon and Reverend Sullivan, outside the Sullivan house."
178、EXT. CEMETERY GATE - HALF HOUR LATER,doc_177_chunk_0,Jamie possesses a key to the gate.,
178、EXT. CEMETERY GATE - HALF HOUR LATER,doc_177_chunk_0,Jamie requests Landon to talk to her father.,
135、INT. CAFETERIA - NOON,doc_134_chunk_0,Jamie Sullivan approaches Landon with her tray and sits with him after he pulls out a chair for her.,
135、INT. CAFETERIA - NOON,doc_134_chunk_0,Jamie Sullivan is informed about the Challenger explosion before the public address announcement is made.,
144、INT. CEMETERY,doc_143_chunk_1,Jamie successfully locates the star designated as XXI5639I using the diagram and scope.,
144、INT. CEMETERY,doc_143_chunk_1,Jamie expresses love to Landon for the first time.,
207、INT. PARSONAGE - JAMIE'S BEDROOM - DAY,doc_206_chunk_1,Jamie receives a stack of worn bills from Clay for the book drive.,
207、INT. PARSONAGE - JAMIE'S BEDROOM - DAY,doc_206_chunk_1,Jamie silently thanks Clay and Eric for their contribution to the book drive.,
139、EXT. INSIDE CEMETERY - MINUTES LATER,doc_138_chunk_0,Jamie built a telescope when she was twelve years old.,
139、EXT. INSIDE CEMETERY - MINUTES LATER,doc_138_chunk_0,Jamie has a telescope under construction in her backyard.,
139、EXT. INSIDE CEMETERY - MINUTES LATER,doc_138_chunk_0,Jamie admits she previously lied about the progress of her telescope construction.,
116、EXT. FOOT OF DRIVEWAY - MOMENTS LATER,doc_115_chunk_0,Jamie accepts Landon's invitation to go out on New Year's Eve.,Scene where Landon asks Jamie out; she stops and turns around after the invitation.
