doc_title,chunk_id,description,scene_context
115、EXT. CARTER DRIVEWAY - NEXT DAY,doc_114_chunk_0,Jamie standing on the sidewalk.,
131、EXT. BEACH (NEUSE RIVER) - LATE NIGHT,doc_130_chunk_2,She looks down. Shy.,
136、EXT. FIRE TOWER (CONSERVATION LAND) - STAIRS - HOUR LATER,doc_135_chunk_0,"Jamie is led up, round and round, to the top of the tall steel tower.",
101、INT. JEFFERSON HIGH - LIBRARY - MINUTES LATER,doc_100_chunk_3,She walks away.,
101、INT. JEFFERSON HIGH - LIBRARY - MINUTES LATER,doc_100_chunk_3,turning back,
101、INT. JEFFERSON HIGH - LIBRARY - MINUTES LATER,doc_100_chunk_0,"Jamie, looking pretty in a dress, laughing with her student, Isabel.",A Christmas party for the tutors and tutored.
134、INT. CORRIDOR - MOMENTS LATER,doc_133_chunk_0,"Jamie watches, a little frightened by his anger.","Landon and Jamie arrive at his locker, which has been kicked in."
126、INT. YUGO,doc_125_chunk_0,Jamie sees where they are.,
126、INT. YUGO,doc_125_chunk_0,She waits for more.,
131、EXT. BEACH (NEUSE RIVER) - LATE NIGHT,doc_130_chunk_1,She's embarrassed.,
131、EXT. BEACH (NEUSE RIVER) - LATE NIGHT,doc_130_chunk_1,She tries to avoid implying anything.,
139、EXT. INSIDE CEMETERY - MINUTES LATER,doc_138_chunk_0,Jamie fits the pieces of her telescope together.,
139、EXT. INSIDE CEMETERY - MINUTES LATER,doc_138_chunk_0,"Jamie pauses, embarrassed.",
106、INT. PARSONAGE - JAMIE'S ROOM - MINUTES LATER,doc_105_chunk_0,Jamie hums to herself as she brushes her hair.,
106、INT. PARSONAGE - JAMIE'S ROOM - MINUTES LATER,doc_105_chunk_0,Jamie doesn't answer.,
144、INT. CEMETERY,doc_143_chunk_2,She starts to object.,
144、INT. CEMETERY,doc_143_chunk_2,Long pause.,
124、INT. YUGO - TRAVELING - NIGHT,doc_123_chunk_0,She grins. And tries. A small burp.,
124、INT. YUGO - TRAVELING - NIGHT,doc_123_chunk_0,"She tries again, laughing.",
138、EXT. CEMETERY - REAR GATE - NIGHT (FEW DAYS LATER),doc_137_chunk_0,Jamie is already waiting when Landon's Yugo pulls up.,
138、EXT. CEMETERY - REAR GATE - NIGHT (FEW DAYS LATER),doc_137_chunk_0,She climbs up and over the wall.,
101、INT. JEFFERSON HIGH - LIBRARY - MINUTES LATER,doc_100_chunk_2,Jamie overhears.,
101、INT. JEFFERSON HIGH - LIBRARY - MINUTES LATER,doc_100_chunk_2,She smiles.,
101、INT. JEFFERSON HIGH - LIBRARY - MINUTES LATER,doc_100_chunk_2,She shakes her head.,
144、INT. CEMETERY,doc_143_chunk_1,"She takes the diagram, studies it, and adjusts the scope.",
144、INT. CEMETERY,doc_143_chunk_1,She reaches for his hand.,
130、EXT. COUNTRY ROAD - NIGHT,doc_129_chunk_0,She follows him.,
130、EXT. COUNTRY ROAD - NIGHT,doc_129_chunk_0,Laughing.,
130、EXT. COUNTRY ROAD - NIGHT,doc_129_chunk_0,She brushes her dress down.,
130、EXT. COUNTRY ROAD - NIGHT,doc_129_chunk_1,She's thrilled at his solution to her wish.,
130、EXT. COUNTRY ROAD - NIGHT,doc_129_chunk_1,She laughs.,
130、EXT. COUNTRY ROAD - NIGHT,doc_129_chunk_1,I can't.,
131、EXT. BEACH (NEUSE RIVER) - LATE NIGHT,doc_130_chunk_3,Jamie looks away.,
131、EXT. BEACH (NEUSE RIVER) - LATE NIGHT,doc_130_chunk_3,"She turns back to him, her eyes shining.",
131、EXT. BEACH (NEUSE RIVER) - LATE NIGHT,doc_130_chunk_3,She touches his face,
146、INT. PARSONAGE - SULLIVAN DINING ROOM - EVENING,doc_145_chunk_1,"She's nodding, interested.",
146、INT. PARSONAGE - SULLIVAN DINING ROOM - EVENING,doc_145_chunk_1,Jamie smiles.,
104、INT. PARSONAGE - LIVING ROOM - EVENING,doc_103_chunk_0,Jamie and her father playing cards.,Inside a room with a Christmas tree in the corner.
104、INT. PARSONAGE - LIVING ROOM - EVENING,doc_103_chunk_0,Jamie recognizing the voice at the door.,The doorbell has rung and there is urgent banging at the door.
