doc_title,chunk_id,fact,scene_context
221、EXT. MICHIGAN HIGHWAY - MORNING,doc_220_chunk_0,Grocer has assembled a team of about nine.,On an exit ramp after veering off the highway
119、INT. NEWBERRY FOYER - CONTINUOUS,doc_118_chunk_0,Grocer kills Lardner and McCullers.,"Top of the front stairs, during the confrontation with Lardner and McCullers."
107、INT. GROCER'S VAN - SAME,doc_106_chunk_0,Grocer spots Martin's car speeding at Newberry.,Newberry
148、INT. GROCER'S GREAT ROOM - CONTINUOUS,doc_147_chunk_2,The connection is terminated.,"Grocer at computer terminal, connection terminated"
235、INT. COUNTRY SQUIRE - SAME,doc_234_chunk_0,Grocer owns a Town Car.,Lardner and McCullers see Grocer's Town Car turn into the driveway.
132、INT. MARTIN'S AND GROCERS CARS - DAY,doc_131_chunk_0,Grocer is identified as the Doorman in the other Town Car.,"FDR Drive, Martin notices another Town Car and the Doorman is identified as Grocer."
119、INT. NEWBERRY FOYER - CONTINUOUS,doc_118_chunk_1,Grocer hears Martin.,Kitchen
113、INT. COUNTRY SQUIRE - SAME,doc_112_chunk_0,Grocer owns a Town Car.,Lardner and McCullers observe Grocer's Town Car turning into the driveway.
229、INT. GROCER'S VAN - SAME,doc_228_chunk_0,The target character spots Martin's car speeding at Newberry.,At Newberry
119、INT. NEWBERRY FOYER - CONTINUOUS,doc_118_chunk_4,The semi-automatic gun's clip has two fewer rounds.,
132、INT. MARTIN'S AND GROCERS CARS - DAY,doc_131_chunk_1,Grocer threatens Martin.,Phone call: Grocer threatens Martin
63、INT. DINER - LATE MORNING,doc_62_chunk_1,Grocer maintains eye contact with Martin.,"B.I. McCafferty's restaurant, morning, during waitress's introduction of specials"
99、EXT. MICHIGAN HIGHWAY - MORNING,doc_98_chunk_0,Grocer has assembled a team of about nine.,"On an exit ramp, Grocer and his team are preparing for an action."
10、INT. MARTIN'S AND GROCERS CARS - DAY,doc_9_chunk_0,Grocer is the Doorman.,"FDR Drive: Martin notices a Town Car in the next lane, and the Doorman behind the wheel is identified as Grocer."
241、INT. NEWBERRY FOYER - CONTINUOUS,doc_240_chunk_1,Grocer hears Martin approaching the kitchen.,"Kitchen, Grocer heading up back stairs hears Martin."
116、INT. FOYER,doc_115_chunk_0,Grocer backs out quickly after Martin fires at the door.,"Front door area, following Martin's gunfire"
238、INT. FOYER,doc_237_chunk_0,Grocer retreats from the front door after Martin fires at it.,"Front door: Martin fires a clip at the door, causing Grocer to back out."
119、INT. NEWBERRY FOYER - CONTINUOUS,doc_118_chunk_3,The check is in Grocer's lap.,"Dining room, Grocer sitting on floor, check lands in lap"
