doc_title,chunk_id,description,scene_context
132、INT. THRONE ROOM - DAY.,doc_131_chunk_2,Ravenna looks down at them in complete satisfaction.,
112、EXT. BALCONY - RAVENNA'S CASTLE - DAWN.,doc_111_chunk_0,"Ravenna stares out confidently, her eyes still fixed on Snow White's distant banner.",
132、INT. THRONE ROOM - DAY.,doc_131_chunk_0,"Ravenna stands at the top of the stairs, the mirror room behind her.",Throne room
132、INT. THRONE ROOM - DAY.,doc_131_chunk_7,Ravenna steps aside and with very little effort - throws her to the other side of the room.,
132、INT. THRONE ROOM - DAY.,doc_131_chunk_1,"Ravenna smiles, raises her hand.","Scene 209a: Throne room, day, as Eric, William, and a dozen men rush in."
105、INT. GENERAL'S TENT - NIGHT.,doc_104_chunk_10,Ravenna raises her head to look into the mirror.,"Scene 171b: Mirror Chamber, Royal Palace, Night"
105、INT. GENERAL'S TENT - NIGHT.,doc_104_chunk_10,"Ravenna smiles, girding herself for the fight to come.","Scene 171b: Mirror Chamber, Royal Palace, Night"
106、EXT. QUEEN'S BALCONY - ROYAL PALACE - NIGHT.,doc_105_chunk_0,Ravenna sweeps away a map held out to her.,"Balcony, soldiers and guards scurrying to avoid her wrath"
11、INT. ROYAL BEDROOM - NIGHT,doc_10_chunk_5,Ravenna chokes it down.,Ravenna's mother offers a drink.
136、INT. MIRROR CHAMBER - DAY.,doc_135_chunk_3,"Ravenna gasps, locks eyes with Snow White.",
136、INT. MIRROR CHAMBER - DAY.,doc_135_chunk_3,Ravenna looks down.,
136、INT. MIRROR CHAMBER - DAY.,doc_135_chunk_3,Ravenna stares in shock and disbelief.,
136、INT. MIRROR CHAMBER - DAY.,doc_135_chunk_3,"She pulls out the dagger, her face starts to age.",
106、EXT. QUEEN'S BALCONY - ROYAL PALACE - NIGHT.,doc_105_chunk_2,As she strides away.,
109、EXT. BALCONY - RAVENNA'S CASTLE - DAWN.,doc_108_chunk_0,Ravenna stares out.,Distant cliffs: observing rebel army banners and Snow White
109、EXT. BALCONY - RAVENNA'S CASTLE - DAWN.,doc_108_chunk_0,On the distant cliffs she sees the banners of the rebel army.,Distant cliffs: observing rebel army banners and Snow White
134、INT. MIRROR CHAMBER - DAY.,doc_133_chunk_2,Ravenna's skin blisters and heals.,
134、INT. MIRROR CHAMBER - DAY.,doc_133_chunk_2,Ravenna raises her arms and black shards start to cover the walls behind her... entombing them in darkness... the trap closes.,
132、INT. THRONE ROOM - DAY.,doc_131_chunk_6,Ravenna seems to relish this.,"Scene 209b: Mirror Chamber, after Snow White's accusation"
106、EXT. QUEEN'S BALCONY - ROYAL PALACE - NIGHT.,doc_105_chunk_1,And now Ravenna understands -- Snow White.,
