doc_title,chunk_id,fact,scene_context
105、EXT. MINISTRY OF INFORMATION RETRIEVAL NIGHT,doc_104_chunk_8,Sam recovers the spear.,
105、EXT. MINISTRY OF INFORMATION RETRIEVAL NIGHT,doc_104_chunk_9,Sam Lowry successfully strikes the giant in the dead centre.,
102、INT. JACK'S OFFICE CORRIDOR & INFORMATION EVENING,doc_101_chunk_0,Sam is dishevelled,Retrieval Corridors
105、EXT. MINISTRY OF INFORMATION RETRIEVAL NIGHT,doc_104_chunk_4,Sam sees the inner wall has split open to the level of the floor.,on the ship
114、INT. MR HELPMANN'S OFFICE NIGHT,doc_113_chunk_4,Sam has the answer.,
106、EXT. JUST AROUND THE CORNER NIGHT,doc_105_chunk_2,Sam commits to getting Jill off the streets.,"After a passionate kiss, Sam urges Jill to leave the streets."
116、INT. STONE SHIP ANTI-DAY,doc_115_chunk_0,Sam has found the day.,"Inside a glass cube, Sam is flying."
116、INT. STONE SHIP ANTI-DAY,doc_115_chunk_1,The column begins to disintegrate.,
116、INT. STONE SHIP ANTI-DAY,doc_115_chunk_1,The mammoth cube begins to topple.,
120、INT. CELL DAY/NIGHT,doc_119_chunk_5,Sam is in a catatonic state.,
121、INT. INFORMATION RETRIEVAL ROOM,doc_120_chunk_1,The guards leave Sam.,"Room with medical instruments, guards depart from Sam to take positions near the door."
105、EXT. MINISTRY OF INFORMATION RETRIEVAL NIGHT,doc_104_chunk_2,Sam's wings are visible in a bright pool of light.,INT. STONE SHIPANTI-DAY117b
127、EXT. SHOPPING PRECINCT NIGHT,doc_126_chunk_3,Sam is standing with a couple of posters in his hands.,
124、INT. INFORMATION RETRIEVAL LOBBY NIGHT,doc_123_chunk_0,Sam is wearing a light grey detainee outfit.,Inside the building during the escape attempt.
125、EXT. FORECOURT NIGHT,doc_124_chunk_0,Sam knows the way,forecourt during the rescue operation
131、EXT A CORNER NIGHT,doc_130_chunk_0,Sam enters the chapel.,Sam sees a blue neon cross above a modernistic chapel and enters the building.
13、INT. MR KURTZMAN'S OFFICE DAY,doc_12_chunk_2,The clerks do not know the location of Sam Lowry.,"Mr. Kurtzman's office, after asking about Sam Lowry's location"
13、INT. MR KURTZMAN'S OFFICE DAY,doc_12_chunk_3,Sam Lowry is absent from the scene.,
13、INT. MR KURTZMAN'S OFFICE DAY,doc_12_chunk_1,Sam Lowry did not respond to the intercom call to enter Mr. Kurtzman's office.,"Mr. Kurtzman's office, after the intercom call for Sam Lowry."
132、INT. CHAPEL OF OUR LADY OF THE CHECK-OUT COUNTER NIGHT,doc_131_chunk_6,Sam's mother is present in the scene.,"Sam encounters his mother, who appears as a younger version of his dream girl."
121、INT. INFORMATION RETRIEVAL ROOM,doc_120_chunk_0,Sam Lowry is strapped into an Information Retrieval chair.,Vast room with Information Retrieval chair
136、INT. HABITATION UNIT NIGHT,doc_135_chunk_1,Sam recognizes the driver as Jill.,
105、EXT. MINISTRY OF INFORMATION RETRIEVAL NIGHT,doc_104_chunk_10,The face under the mask is Sam's.,"Sam removes the mask of the fallen warrior, revealing his own face."
14、EXT. SKY DAY,doc_13_chunk_13,Sam is stopped by the telephone ringing.,
14、EXT. SKY DAY,doc_13_chunk_10,Sam is unarmed during his charge against the horde.,Tense standoff before Sam charges the horde.
14、EXT. SKY DAY,doc_13_chunk_4,Sam sees no sign of the girl.,"in the stone metropolis, while flying among towering blocks"
14、EXT. SKY DAY,doc_13_chunk_11,Sam Lowry remains unharmed during the fight with the FORCES.,a fight scene with the FORCES
14、EXT. SKY DAY,doc_13_chunk_9,Sam Lowry is ready.,"Forces massed to charge, Sam folds wings and is ready."
143、INT. INFORMATION RETRIEVAL ROOM DAY,doc_142_chunk_0,Sam is left alone in the Information Retrieval room.,"Information Retrieval room: Helpmann and Lint depart, leaving Sam alone."
127、EXT. SHOPPING PRECINCT NIGHT,doc_126_chunk_4,They are all staring at him.,Shopping area
