doc_title,chunk_id,fact,scene_context
197、INT. PATIENT ROOM,doc_196_chunk_2,Hegbert Sullivan makes a promise to Jamie that he will always be with her.,"Scene where Jamie is comforted by her father, Hegbert Sullivan."
214、EXT. BACK YARD - MINUTES LATER,doc_213_chunk_1,The target character helped Jamie with the first drain line.,Scene where the Reverend opens the garage door and discusses the drain line with Landon.
222、INT. SOUTHERN BAPTIST CHURCH,doc_221_chunk_4,Reverend Sullivan explicitly gives his daughter Jamie in marriage during a ceremony.,"Scene: The wedding ceremony, where Reverend Sullivan speaks before the congregation."
222、INT. SOUTHERN BAPTIST CHURCH,doc_221_chunk_1,Reverend Sullivan walks Jamie down the aisle at her wedding.,Wedding scene: Jamie is flanked by a nurse and Reverend Sullivan as she enters the church and proceeds down the aisle.
222、INT. SOUTHERN BAPTIST CHURCH,doc_221_chunk_3,Reverend Sullivan kneels to join Landon and Jamie at their level.,
222、INT. SOUTHERN BAPTIST CHURCH,doc_221_chunk_3,Reverend Sullivan physically connects with Jamie by holding her hand.,
197、INT. PATIENT ROOM,doc_196_chunk_0,The target character sits with Jamie in a room where there is only one chair.,
197、INT. PATIENT ROOM,doc_196_chunk_0,The target character kisses Jamie's forehead.,
197、INT. PATIENT ROOM,doc_196_chunk_0,"The target character states that God is not punishing Jamie, affirming his belief that God does not desire human suffering.",
154、INT. SULLIVAN KITCHEN - LATE NIGHT,doc_153_chunk_0,Reverend Sullivan acknowledges that Jamie has decided not to tell people about her condition.,
154、INT. SULLIVAN KITCHEN - LATE NIGHT,doc_153_chunk_0,"Reverend Sullivan states that Jamie has two to three months to live, possibly less or more.",
154、INT. SULLIVAN KITCHEN - LATE NIGHT,doc_153_chunk_0,Reverend Sullivan confirms that he and Jamie are still praying for a miracle.,
197、INT. PATIENT ROOM,doc_196_chunk_1,Rev. Sullivan explicitly acknowledges that he was wrong in his previous belief that God wanted and loved the target character's mother more than they did.,
197、INT. PATIENT ROOM,doc_196_chunk_1,Rev. Sullivan states that God loaned the target character to him and entrusted her to his care.,
197、INT. PATIENT ROOM,doc_196_chunk_1,Rev. Sullivan admits that he is failing the target character.,
119、INT. REVEREND'S OFFICE,doc_118_chunk_1,"Reverend Sullivan permits Landon to take his daughter out, under the condition that she is home by one o'clock.","Scene where Reverend Sullivan speaks with Landon about taking his daughter out; weather is described as gray, cold, and stark."
119、INT. REVEREND'S OFFICE,doc_118_chunk_1,Reverend Sullivan instructs Landon to drive carefully while taking his daughter out.,"Scene where Reverend Sullivan speaks with Landon about taking his daughter out; weather is described as gray, cold, and stark."
