doc_title,chunk_id,description,scene_context
40、EXT. SUNRISE STUDIO BACK LOT - DAY,doc_39_chunk_0,Sidney and Karen are hugging.,
21、EXT. HIGHWAY 39 - N. CALIFORNIA - NIGHT,doc_20_chunk_0,Sidney speeds into frame in her HONDA CIVIC.,Desolate highway at night
49、INT. DETECTIVE KINCAID'S OFFICE - DAY,doc_48_chunk_1,(noticing a huge file on her),
12、INT. SID'S OFFICE - NIGHT,doc_11_chunk_2,"(a beat, Sid goes blank)",Phone call
38、EXT. SUNRISE STUDIOS BACK LOT - DAY,doc_37_chunk_0,Sidney get out of Dewey's truck,"Row of trailers, parking and exiting truck"
23、EXT. HIGHWAY 39 - N. CALIFORNIA - NIGHT,doc_22_chunk_0,Sid passes up a road sign indicating LOS ANGELES - 64 MILES,"On a road, passing a sign for Los Angeles"
56、INT. DETECTIVE KINCAID'S OFFICE - NIGHT,doc_55_chunk_1,Sid answers it.,
12、INT. SID'S OFFICE - NIGHT,doc_11_chunk_5,tears welling,
12、INT. SID'S OFFICE - NIGHT,doc_11_chunk_0,Sid sits in a cluttered office.,cluttered office
12、INT. SID'S OFFICE - NIGHT,doc_11_chunk_0,"SID PUTS ON A HEADSET, dials a number.",cluttered office
37、INT. DETECTIVE KINCAID'S OFFICE - DAY,doc_36_chunk_0,"For a change, instead of an exchange of fists, the two share a warm hug.",Gale and Sidney hug following their greeting.
12、INT. SID'S OFFICE - NIGHT,doc_11_chunk_3,"Sid reaches for the remote control, flips on a small TV lying across the office.",Inside an office
47、EXT. STUDIO LOT - DAY,doc_46_chunk_2,nods her head 'no',"Sunrise Studios lot, after an attack"
37、INT. DETECTIVE KINCAID'S OFFICE - DAY,doc_36_chunk_2,Sidney notices the clippings and the photograph of Maureen.,Kincaid's office
22、INT. HONDA CIVIC - NIGHT,doc_21_chunk_0,Sidney's tapping her thumbs nervously against the steering wheel as an eerie song filters off the radio.,"Inside a car, driving with eerie radio music"
22、INT. HONDA CIVIC - NIGHT,doc_21_chunk_0,Sidney increases speed.,"Inside a car, driving with eerie radio music"
12、INT. SID'S OFFICE - NIGHT,doc_11_chunk_6,Sidney wanes.,"Phone call with killer, after killer laughs"
12、INT. SID'S OFFICE - NIGHT,doc_11_chunk_6,Sid's left trembling.,After killer hangs up the phone
12、INT. SID'S OFFICE - NIGHT,doc_11_chunk_6,"She rips the headset out of the phone, reaches into her desk for a loaded .38 special. She stands up, and peers out her office window.",Sidney's office
47、EXT. STUDIO LOT - DAY,doc_46_chunk_4,Dewey and Sidney turn around,Jennifer and Gale race into frame
49、INT. DETECTIVE KINCAID'S OFFICE - DAY,doc_48_chunk_0,"Sidney's seated beside him, staring at a stack of books on 'SCRIPT WRITING and SELLING YOUR WORK IN HOLLYWOOD'",At Kincaid's desk
46、INT. LADIES ROOM - SOUNDSTAGE BUILDING - DAY,doc_45_chunk_1,"Sid smiles, dismisses what she thought she heard when she sees -- THE RUMBLING AIR CONDITIONING UNIT.","Bathroom, after hearing a noise and seeing the air conditioning unit"
46、INT. LADIES ROOM - SOUNDSTAGE BUILDING - DAY,doc_45_chunk_1,Sidney goes back to drying her face,"Bathroom, after dismissing the noise"
46、INT. LADIES ROOM - SOUNDSTAGE BUILDING - DAY,doc_45_chunk_1,Sid begins to make her way towards the bathroom door,"Bathroom, after hearing a whisper"
59、EXT. SOUNDSTAGE - STUDIO LOT - NIGHT,doc_58_chunk_1,"Sid taps the holstered gun, slowly steps into the darkness.","Sound stage, door half-open"
46、INT. LADIES ROOM - SOUNDSTAGE BUILDING - DAY,doc_45_chunk_0,Sidney stands at the sink washing her face.,Bathroom
46、INT. LADIES ROOM - SOUNDSTAGE BUILDING - DAY,doc_45_chunk_0,She shuts off the water,Bathroom
46、INT. LADIES ROOM - SOUNDSTAGE BUILDING - DAY,doc_45_chunk_0,reaches for a paper towel,Bathroom
46、INT. LADIES ROOM - SOUNDSTAGE BUILDING - DAY,doc_45_chunk_0,something catches her ear,Bathroom
46、INT. LADIES ROOM - SOUNDSTAGE BUILDING - DAY,doc_45_chunk_0,Sid turns around,Bathroom
46、INT. LADIES ROOM - SOUNDSTAGE BUILDING - DAY,doc_45_chunk_0,stares at the empty bathroom,Bathroom
46、INT. LADIES ROOM - SOUNDSTAGE BUILDING - DAY,doc_45_chunk_0,"Sid reaches into her pocket book, draws out a Gravity Knife.",Bathroom
46、INT. LADIES ROOM - SOUNDSTAGE BUILDING - DAY,doc_45_chunk_0,She flips open the blade,Bathroom
46、INT. LADIES ROOM - SOUNDSTAGE BUILDING - DAY,doc_45_chunk_0,crouches down on her knees,Bathroom
46、INT. LADIES ROOM - SOUNDSTAGE BUILDING - DAY,doc_45_chunk_0,scanning the row of stalls for feet,Bathroom
46、INT. LADIES ROOM - SOUNDSTAGE BUILDING - DAY,doc_45_chunk_2,"Sid hits the deck, sliding across the floor, deflecting the blow from the knife as the killer buries it into the sink counter.","Kitchen and storage closet, during a fight with two attackers"
46、INT. LADIES ROOM - SOUNDSTAGE BUILDING - DAY,doc_45_chunk_2,"Sid races for the door, killer hot on her trail.","Kitchen and storage closet, during a fight with two attackers"
46、INT. LADIES ROOM - SOUNDSTAGE BUILDING - DAY,doc_45_chunk_2,"Sid takes up her knife, buries it in her attacker's shoulder.","Kitchen and storage closet, during a fight with two attackers"
46、INT. LADIES ROOM - SOUNDSTAGE BUILDING - DAY,doc_45_chunk_2,Sidney slams the door closed on him.,"Kitchen and storage closet, during a fight with two attackers"
