doc_title,chunk_id,fact,scene_context
36、INT. HALLWAY - POLICE STATION - DAY,doc_35_chunk_1,Sidney is in Kincaid's office.,Dewey leads Sidney into Kincaid's office.
47、EXT. STUDIO LOT - DAY,doc_46_chunk_2,Sidney declines medical assistance.,"Sunrise Studios lot, after an attack, during Detective Wallace's phone call"
38、EXT. SUNRISE STUDIOS BACK LOT - DAY,doc_37_chunk_0,Sidney is informed that Sarah Darling was murdered at the STAB Production offices.,"At the trailers, Dewey points out the STAB Production offices to Sidney."
49、INT. DETECTIVE KINCAID'S OFFICE - DAY,doc_48_chunk_3,Sidney is present at the location of the conversation.,
57、INT. WALLACE'S CAR - NIGHT,doc_56_chunk_0,Sidney is instructed to go to the Sunrise Studios backlot.,"Rain-slicked streets, phone call"
37、INT. DETECTIVE KINCAID'S OFFICE - DAY,doc_36_chunk_0,The killer called Sidney.,Dewey states the killer called Sidney during the introduction to Detective Kincaid.
66、INT. MACHER LIVING ROOM - SET - NIGHT,doc_65_chunk_13,Sidney is chased by Roman into the foyer.,Foyer chase sequence
66、INT. MACHER LIVING ROOM - SET - NIGHT,doc_65_chunk_13,Sidney disappears into another room.,Foyer chase sequence
66、INT. MACHER LIVING ROOM - SET - NIGHT,doc_65_chunk_18,Sidney kills Angelina,Living room area
27、INT. VIEWING ROOM - POLICE STATION - NIGHT,doc_26_chunk_4,Sidney's police file was removed by Dewey.,
9、INT. SIDNEY'S BEDROOM - NIGHT,doc_8_chunk_2,Sidney awakens from a nightmare.,"bedroom, after nightmare"
64、INT. MAUREEN'S BEDROOM - PRESCOTT HOUSE SET - NIGHT,doc_63_chunk_2,Sidney loses the gun.,bedroom
64、INT. MAUREEN'S BEDROOM - PRESCOTT HOUSE SET - NIGHT,doc_63_chunk_3,Sidney regains consciousness after being motionless.,"Patio: After falling and rolling, Sidney regains consciousness."
