doc_title,chunk_id,text,scene_context
102、EXT. ORCHARDS - DAY,doc_101_chunk_3,I'm not in trouble.,
123、EXT. RAY'S LOBSTER BOAT - DAY,doc_122_chunk_0,...although it seems that I will not have the occasion to use it.,
108、INT. WALLY'S CAR - DRIVE-IN THEATRE - EARLY EVENING,doc_107_chunk_3,"I didn't say that. Growing up in an orphanage, you're always lonely. You're just never alone.",
108、INT. WALLY'S CAR - DRIVE-IN THEATRE - EARLY EVENING,doc_107_chunk_2,It was my favorite night at the orphanage--movie night. We'd race into the dining hall. Of course,
116、EXT. WALLY'S CAR - BEACH PARKING LOT - NIGHT,doc_115_chunk_1,Right.,Scene where Homer and Candy are in a car; Homer responds to Candy's statement about their decision as they drive away.
107、INT. BUNKHOUSE - RAINY DAY,doc_106_chunk_0,Give men that. I know how to do it.,
107、INT. BUNKHOUSE - RAINY DAY,doc_106_chunk_0,Almost.,
101、EXT. CAPE KENNETH - MOVIE THEATRE - NIGHT,doc_100_chunk_2,At least King Kong knew what he *wanted*.,Scene in which Homer and Candy are interacting playfully; Homer responds to Candy's teasing with mock seriousness.
120、EXT. CIDER HOUSE - DAY,doc_119_chunk_1,Right.,"Scene: Homer is saying goodbye to Olive; she asks if she'll see him tomorrow, and he responds."
126、INT. DISPENSARY - DAY,doc_125_chunk_0,"I am enjoying being a lobsterman and an orchardman--in fact, I have never enjoyed myself so much.",
"119、INT. WORTHINGTON HOUSE, DINING ROOM - NIGHT",doc_118_chunk_2,Uh... sure.,"Scene: At a house, Homer speaks with Olive about staying in Wally's room during a blizzard."
134、INT. BUNKHOUSE - DAY,doc_133_chunk_0,I am not a doctor.,
115、EXT. OCEAN/BEACH - DUSK,doc_114_chunk_0,Aren't you worried that people will cut their feet?,"Beach at sunset: Homer is with Candy, who is scattering broken glass; Homer expresses concern about people cutting their feet."
108、INT. WALLY'S CAR - DRIVE-IN THEATRE - EARLY EVENING,doc_107_chunk_7,That's what *I'd* come here for. I'd watch the movie.,Scene in a movie theater; Homer is speaking to Candy during a moment of flirtation before the movie starts.
117、EXT. CIDER HOUSE - END OF DAY,doc_116_chunk_0,This is easy--I'm not hurrying.,Scene at a picnic table: Homer is removing Mr. Rose's stitches while speaking to Mr. Rose about the pace of the task.
"124、EXT. LOBSTER POUND, FLOATING PENS - EVENING",doc_123_chunk_0,"Barring some emergency, of course. I am not a doctor. With all due respect to your profession. I am enjoying my life here.",
118、EXT. CAPE KENNETH - LOBSTER POUND - EVENING,doc_117_chunk_1,"I'll just move on, get another job somewhere.","On a dock, Homer speaks to himself or in the presence of Ray and Candy, expressing his intention to leave and find a new job."
134、INT. BUNKHOUSE - DAY,doc_133_chunk_1,I can't replace you! I'm sorry...,
