doc_title,chunk_id,description,scene_context
101、EXT. CAPE KENNETH - MOVIE THEATRE - NIGHT,doc_100_chunk_1,Homer smiles and shakes his head,
107、INT. BUNKHOUSE - RAINY DAY,doc_106_chunk_1,Homer winces at the stitching.,
116、EXT. WALLY'S CAR - BEACH PARKING LOT - NIGHT,doc_115_chunk_1,Homer concentrates on starting the car.,
102、EXT. ORCHARDS - DAY,doc_101_chunk_3,Homer keeps picking.,Camera closes on Homer's face; he keeps picking.
"119、INT. WORTHINGTON HOUSE, DINING ROOM - NIGHT",doc_118_chunk_1,Homer wipes his mouth.,
120、EXT. CIDER HOUSE - DAY,doc_119_chunk_1,Homer says: Right.,
115、EXT. OCEAN/BEACH - DUSK,doc_114_chunk_0,Homer is alone at the water's edge.,"The beach at sunset, with Candy."
115、EXT. OCEAN/BEACH - DUSK,doc_114_chunk_1,Homer retrieves it.,"At the beach, near the high-tide mark, after Candy throws a piece of glass toward the water and it falls short."
122、EXT. CIDER HOUSE ROOF - MORNING,doc_121_chunk_0,"Homer, drinking coffee, is writing a letter on a note pad.",
113、EXT. CIDER HOUSE - MORNING,doc_112_chunk_0,"Homer shakes the package; he puts the package beside the table, unopened.","Picnic area in the orchard, during a morning meal with the workers."
108、INT. WALLY'S CAR - DRIVE-IN THEATRE - EARLY EVENING,doc_107_chunk_1,Homer looks up at the giant movie screen.,
108、INT. WALLY'S CAR - DRIVE-IN THEATRE - EARLY EVENING,doc_107_chunk_1,Homer stares at Candy in disbelief.,
118、EXT. CAPE KENNETH - LOBSTER POUND - EVENING,doc_117_chunk_1,Homer throws a snail with more force.,
118、EXT. CAPE KENNETH - LOBSTER POUND - EVENING,doc_117_chunk_1,Homer looks expectantly at Candy.,
105、EXT. CIDER HOUSE - RAINY DAY,doc_104_chunk_0,"Homer gets soaking wet as he leans in to talk to Candy, who's behind the wheel.","Outside the mill room, during heavy rain, as Homer approaches Olive's car."
11、INT. DELIVERY ROOM - DAY,doc_10_chunk_0,"Young Homer's head, with the stethoscope around his neck, pops up behind the belly; he closes his eyes as he concentrates on listening to the sounds of the unborn child.",
101、EXT. CAPE KENNETH - MOVIE THEATRE - NIGHT,doc_100_chunk_2,"Homer smiles; he knows she's teasing him, and he likes it.",
