doc_title,chunk_id,fact,scene_context
117、EXT. BANK - NIGHT,doc_116_chunk_0,Sonny removes Sheldon's .38 from a shoulder holster and produces it for the crowd.,
102、EXT. FRONT OF APARTMENT HOUSE - DAY,doc_101_chunk_1,Sonny is greeted with cheers by the crowd.,"Corner of the street, police car stopping, Sonny in the distance"
124、EXT. BANK - NIGHT,doc_123_chunk_0,Sonny instructs Sheldon to hold on.,Bank: Sonny instructs Sheldon to hold on
114、INT. BANK - NIGHT,doc_113_chunk_0,Sonny exits the bank.,bank
121、INT. BANK - NIGHT,doc_120_chunk_0,Sonny notices Mulvaney starting to faint.,in front of the Tellers' cages
126、INT. BANK,doc_125_chunk_13,The Doctor's pocket contains marked bills after Sonny stuffs them in.,"Front door, as the Doctor is being ushered out."
130、INT. BANK - CLOSE ON DOOR - NIGHT,doc_129_chunk_6,Sonny commits to signing the document.,in a bank
13、INT. BANK - DAY,doc_12_chunk_14,Sonny is covering Sylvia with his rifle.,"Bank doorway, Sonny and Sylvia observing the street scene."
13、INT. BANK - DAY,doc_12_chunk_11,Sonny gives the keys to Sylvia.,Front door
13、INT. BANK - DAY,doc_12_chunk_11,Sonny covers Sylvia as she moves to unlock the front door.,Front door
13、INT. BANK - DAY,doc_12_chunk_8,Sonny commits to attempting to send one woman out.,
13、INT. BANK - DAY,doc_12_chunk_21,Some of the crowd cheers Sonny.,"Sonny and Sylvia emerge, surrounded by crowd and police."
13、INT. BANK - DAY,doc_12_chunk_23,The wall of rifles and machine guns is levelled on Sonny Wortzik.,Sonny gestures at the police and the weapons pointed at him
13、INT. BANK - DAY,doc_12_chunk_19,Sonny is being reassured by Moretti.,in the street
13、INT. BANK - DAY,doc_12_chunk_26,Sonny is hearing the crowd's applause.,
13、INT. BANK - DAY,doc_12_chunk_20,Sonny is in sight of the media.,Across the street from the media
132、INT. LIMO - CLOSE - SONNY AND DRIVER,doc_131_chunk_2,Sonny completes a frisk of Murphy and finds no contraband.,"Sheldon introduces Murphy as a driver, and Sonny frisks him."
13、INT. BANK - DAY,doc_12_chunk_25,Sonny is momentarily the crowd's hero.,Crowd reaction after Sonny urges Moretti to lower the guns
131、EXT. BANK - VARIOUS ANGLES - NIGHT,doc_130_chunk_2,Sonny commands the cops to move away from the limo.,Door of bank
134、EXT. BANK - NIGHT,doc_133_chunk_2,Sonny is completely protected on all sides.,
136、INT. LIMO,doc_135_chunk_0,Sonny passes through the airport gate.,"Airport fence, as Sonny and Sal veer off the thruway and pass through the gate."
134、EXT. BANK - NIGHT,doc_133_chunk_4,Sonny is seated next to the driver.,Arriving at the car
130、INT. BANK - CLOSE ON DOOR - NIGHT,doc_129_chunk_1,Sonny is dictating his will.,Tellers' Cages area
137、INT. LIMO - NIGHT,doc_136_chunk_11,Sonny is under arrest.,Sonny being read his Miranda rights
137、INT. LIMO - NIGHT,doc_136_chunk_6,Sonny sees the gun held by the driver.,Limo during car collision
137、INT. LIMO - NIGHT,doc_136_chunk_0,Sonny comes alert.,"In a car following the FBI, Sonny becomes alert as FBI men exit their car and aircraft landing lights appear."
138、EXT. BARBER SHOP - NIGHT,doc_137_chunk_7,Sonny is serving twenty-five years in federal prison.,Closing credits
138、EXT. BARBER SHOP - NIGHT,doc_137_chunk_6,Sonny has an everlasting smile.,After the adventure ends.
133、INT. BANK - NIGHT,doc_132_chunk_4,Sonny accepts a receipt,"Payment counter, Sonny stops the payment process and receives a receipt"
15、INT. VI'S APARTMENT - DAY,doc_14_chunk_4,Sonny is returning toward the bank.,New image: Sonny returning toward bank.
17、INT. BANK - DAY,doc_16_chunk_4,Sonny is live on WABC TV.,Phone call with TV newsman
17、INT. BANK - DAY,doc_16_chunk_4,Sonny agrees to answer the newsman's questions.,Phone call with TV newsman
17、INT. BANK - DAY,doc_16_chunk_1,Sonny is talking to Sal.,TV broadcast showing Sonny talking to Sal at the bank.
