doc_title,chunk_id,description,scene_context
101、EXT. SHUBERT THEATER - NEW HAVEN - DAY,doc_100_chunk_2,EVE grins,
103、INT. EVE'S SUITE - TAFT HOTEL - DAY,doc_102_chunk_18,Eve whirls on him,
104、INT. BEDROOM - DAY,doc_103_chunk_3,Eve covers her face with her hands.,
105、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_104_chunk_6,EVE waits for the applause to die.,
1、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_0_chunk_25,"EVE smiles sweetly to her left, then to her right",Award ceremony scene with photographers and audience members present.
1、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_0_chunk_27,Her hand reaches out for it.,"Scene: As she nears her goal, the Ages Actor holds out the award."
101、EXT. SHUBERT THEATER - NEW HAVEN - DAY,doc_100_chunk_1,Eve's arm through Addison's.,"Scene or location not specified; context involves moving toward the hotel in New Haven, Connecticut."
105、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_104_chunk_7,"EVE stares at the award for an instant, as if fighting for self-control.",
103、INT. EVE'S SUITE - TAFT HOTEL - DAY,doc_102_chunk_17,Eve is tense and wary.,
103、INT. EVE'S SUITE - TAFT HOTEL - DAY,doc_102_chunk_17,She walks away.,
103、INT. EVE'S SUITE - TAFT HOTEL - DAY,doc_102_chunk_19,"Eve turns and runs into the bedroom, slamming the door.","Inside a bedroom, after being confronted by Addison about the $500."
105、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_104_chunk_9,"Eve disengages herself from the photographers, makes her way toward Addison's table",
1、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_0_chunk_21,"EVE HANDS: Lovely, beautifully groomed. In serene repose, they rest between a demi-tasse cup and an exquisite small evening cup.",
101、EXT. SHUBERT THEATER - NEW HAVEN - DAY,doc_100_chunk_0,Eve stands before the theater admiring her photo on a lobby display.,"Outside the theater near the Taft Hotel, before the opening of a new play."
105、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_104_chunk_5,"Eve looks to her right, waits for the applause to die.",Scene during an awards ceremony where Eve is giving a speech.
103、INT. EVE'S SUITE - TAFT HOTEL - DAY,doc_102_chunk_3,"Eve gets up, crosses to look out over the Common.",
103、INT. EVE'S SUITE - TAFT HOTEL - DAY,doc_102_chunk_3,Eve speaks with her back to him.,
105、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_104_chunk_10,Eve is being constantly congratulated.,
105、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_104_chunk_10,Eve turns from a well-wisher to face her.,
103、INT. EVE'S SUITE - TAFT HOTEL - DAY,doc_102_chunk_5,Eve drops her shocked manner like a cape.,
103、INT. EVE'S SUITE - TAFT HOTEL - DAY,doc_102_chunk_5,Her face lights up - she crosses back to the ottoman.,
105、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_104_chunk_13,"Eve rises, thanks her graciously.",
105、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_104_chunk_13,Then she pulls her wrap over her shoulder.,
104、INT. BEDROOM - DAY,doc_103_chunk_5,"The CAMERA REMAINS on Eve's forlorn, tear stained face.",
104、INT. BEDROOM - DAY,doc_103_chunk_5,Her eyes close... she goes to sleep.,
104、INT. BEDROOM - DAY,doc_103_chunk_0,"Eve, trapped, in a corner of the room.",
104、INT. BEDROOM - DAY,doc_103_chunk_0,"Eve throws herself on the bed, face down, bursts in tears.",
1、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_0_chunk_26,"EVE turns now, and moves gracefully toward the Aged Actor.",
1、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_0_chunk_26,She moves through applauding ladies and gentlemen; from below the flash bulbs keep popping...,
107、INT. CORRIDOR OUTSIDE EVE'S APARTMENT - NIGHT,doc_106_chunk_0,Eve crosses from the elevator to her apartment.,
107、INT. CORRIDOR OUTSIDE EVE'S APARTMENT - NIGHT,doc_106_chunk_0,She lets herself in.,
103、INT. EVE'S SUITE - TAFT HOTEL - DAY,doc_102_chunk_16,"Eve eyes him coldly, goes to the door, throws it open.",
103、INT. EVE'S SUITE - TAFT HOTEL - DAY,doc_102_chunk_16,She goes to the phone.,
103、INT. EVE'S SUITE - TAFT HOTEL - DAY,doc_102_chunk_16,She doesn't.,
108、INT. EVE'S HOTEL APARTMENT - NIGHT,doc_107_chunk_2,Eve starts for the phone.,
108、INT. EVE'S HOTEL APARTMENT - NIGHT,doc_107_chunk_2,Eve (pauses),
103、INT. EVE'S SUITE - TAFT HOTEL - DAY,doc_102_chunk_4,Eve turns; shocked,
103、INT. EVE'S SUITE - TAFT HOTEL - DAY,doc_102_chunk_4,Eve says she loves Lloyd and is in love with Lloyd,
103、INT. EVE'S SUITE - TAFT HOTEL - DAY,doc_102_chunk_4,Eve says Addison has no right to say such things,
105、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_104_chunk_11,Eve looks at her wordlessly.,
105、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_104_chunk_11,"her face becomes expressionless, her eyes dull... she glances at the table.","After Margo and Bill leave, Addison and Eve are alone with the tables about them empty."
102、INT. CORRIDOR - TAFT HOTEL - DAY,doc_101_chunk_1,"Eve calls out to Addison, saying ""Addison-"" as he turns to go.",
102、INT. CORRIDOR - TAFT HOTEL - DAY,doc_101_chunk_1,"Eve invites Addison to come in, saying ""come on in for just a minute, won't you? There's... I've got something to tell you.""",
13、INT. BACKSTAGE - CURRAN THEATER - DAY,doc_12_chunk_1,"EVE, that same hypnotic look... there are tears in her eyes.",
17、INT. MARGO'S BEDROOM - DAY,doc_16_chunk_4,EVE gasps,
13、INT. BACKSTAGE - CURRAN THEATER - DAY,doc_12_chunk_4,Eve helps Margo unhook her gown.,"Margo's dressing room, as they prepare to go in."
106、EXT. PARK AVENUE - NIGHT,doc_105_chunk_0,Eve gets out of taxi in front of a fashionable apartment hotel.,"Outside a fashionable apartment hotel, arriving by taxi."
106、EXT. PARK AVENUE - NIGHT,doc_105_chunk_0,"She doesn't say good night to Addison, she enters the hotel as the cab drives off.","Outside a fashionable apartment hotel, arriving by taxi."
104、INT. BEDROOM - DAY,doc_103_chunk_4,"Eve lies listlessly now, her tear-stained cheek against the coverlet.",
104、INT. BEDROOM - DAY,doc_103_chunk_4,She nods.,
104、INT. BEDROOM - DAY,doc_103_chunk_4,EVE (tonelessly) I won't play tonight. I couldn't. Not possibly. I couldn't go on...,
13、INT. BACKSTAGE - CURRAN THEATER - DAY,doc_12_chunk_2,"Eve's eyes are wet, she dabs at her nose.","Scene: In the wings of a theater, after a performance."
105、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_104_chunk_0,Eve reaching out for the award.,"Scene: Award ceremony, during the stopped action sequence with ongoing applause and camera flashes."
105、INT. DINING HALL - SARAH SIDDONS SOCIETY - NIGHT,doc_104_chunk_0,"Eve accepts the award from the Aged Actor, kisses him tenderly, folds the award to her bosom and waits for quiet.","Scene: Award ceremony, as the action resumes after the stopped action sequence."
19、INT. MARGO'S BEDROOM - NIGHT,doc_18_chunk_4,She looks down at the coverlet once more.,
14、INT. MARGO'S DRESSING ROOM - NIGHT,doc_13_chunk_2,"Eve rises, picking up Margo's costume.",
14、INT. MARGO'S DRESSING ROOM - NIGHT,doc_13_chunk_2,Eve turns to leave with the costume.,
19、INT. MARGO'S BEDROOM - NIGHT,doc_18_chunk_2,"Eve speaks with emotional gratitude about her experience with Miss Channing, expressing that she cannot fully articulate how wonderful Miss Channing has been to her.",
20、INT. SECOND FLOOR LANDING AND STAIRS - NIGHT,doc_19_chunk_18,EVE (smiles),
19、INT. MARGO'S BEDROOM - NIGHT,doc_18_chunk_0,"Eve enters, carrying a magnificent sable coat which she drops on the bed.","Scene: Inside a bedroom during a late-night party, with Karen at Margo's dressing table."
20、INT. SECOND FLOOR LANDING AND STAIRS - NIGHT,doc_19_chunk_11,"EVE (hurt) I'm sorry, I didn't mean to-",
19、INT. MARGO'S BEDROOM - NIGHT,doc_18_chunk_5,"she looks up, rises as she speaks",
19、INT. MARGO'S BEDROOM - NIGHT,doc_18_chunk_5,"suddenly afraid, she sits",
19、INT. MARGO'S BEDROOM - NIGHT,doc_18_chunk_1,Eve holds it up,
19、INT. MARGO'S BEDROOM - NIGHT,doc_18_chunk_1,"Eve melts into warmth. She beams, sits on the bed.",
25、INT. MARGO'S LIVING ROOM - NIGHT,doc_24_chunk_1,She leaves.,
19、INT. MARGO'S BEDROOM - NIGHT,doc_18_chunk_6,EVE (nods proudly),
19、INT. MARGO'S BEDROOM - NIGHT,doc_18_chunk_6,Eve smiles a little. A pause.,
25、INT. MARGO'S LIVING ROOM - NIGHT,doc_24_chunk_0,EVE I'd like to hear it.,
108、INT. EVE'S HOTEL APARTMENT - NIGHT,doc_107_chunk_7,She carries the drink over to Eve.,
108、INT. EVE'S HOTEL APARTMENT - NIGHT,doc_107_chunk_7,"EVE
It's after one now. You won't get
home till all hours.",
108、INT. EVE'S HOTEL APARTMENT - NIGHT,doc_107_chunk_7,"EVE
That's the door.",
20、INT. SECOND FLOOR LANDING AND STAIRS - NIGHT,doc_19_chunk_7,"EVE (abruptly) Yes. Yes, it does.",
19、INT. MARGO'S BEDROOM - NIGHT,doc_18_chunk_7,"She hugs Karen, leaves.",
19、INT. MARGO'S BEDROOM - NIGHT,doc_18_chunk_7,She nearly collides with Birdie on her way in.,
12、INT. MARGO'S LIVING ROOM - DAY,doc_11_chunk_0,Eve sits at a smart desk.,"A long narrow room, one floor above street level, smartly furnished."
12、INT. MARGO'S LIVING ROOM - DAY,doc_11_chunk_0,Eve is just arranging a stack of letters which she carries to Margo with a pen.,"A long narrow room, one floor above street level, smartly furnished."
101、EXT. SHUBERT THEATER - NEW HAVEN - DAY,doc_100_chunk_3,EVE Aren't you?,
101、EXT. SHUBERT THEATER - NEW HAVEN - DAY,doc_100_chunk_3,EVE It'll be a night to remember. It'll bring to me everything I've ever wanted. The end of an old road - and the beginning of a new one...,"In front of the hotel, after arriving."
101、EXT. SHUBERT THEATER - NEW HAVEN - DAY,doc_100_chunk_3,EVE Stars.,"In front of the hotel, after arriving."
101、EXT. SHUBERT THEATER - NEW HAVEN - DAY,doc_100_chunk_3,She goes in.,"In front of the hotel, after arriving."
20、INT. SECOND FLOOR LANDING AND STAIRS - NIGHT,doc_19_chunk_0,Eve is at the feet of Bill and Addison,"Scene involving characters on the stairs, with Karen, Birdie, Bill, Max, Addison, and Miss Caswell present."
103、INT. EVE'S SUITE - TAFT HOTEL - DAY,doc_102_chunk_7,Eve wakes up when Lloyd bangs on her door at three in the morning.,
103、INT. EVE'S SUITE - TAFT HOTEL - DAY,doc_102_chunk_7,Eve listens as Lloyd tells her he couldn't sleep and has left Karen.,
103、INT. EVE'S SUITE - TAFT HOTEL - DAY,doc_102_chunk_7,Eve talks with Lloyd until it is light.,
