doc_title,chunk_id,description,scene_context
110、INT. BUNKER,doc_109_chunk_0,Archie steadies Troy's hand.,
11、EXT. DESERT - MOVING HUMVEE - MORNING,doc_10_chunk_2,Archie moves his hand to the Bach.,
117、EXT. BUNKER,doc_116_chunk_4,Archie pulls pistols from the bloody bodies of the two Iraqis in the chopper.,Inside a helicopter
117、EXT. BUNKER,doc_116_chunk_3,An IRAQI SOLDIER jumps up just as Archie knocks him to the ground from behind and twists the gun away.,
102、INT. ANOTHER BUNKER ROOM,doc_101_chunk_0,Archie rushes by with Troy.,"Sunken room, after inner door opens"
103、INT. FRONT DOOR OF BUNKER - DAY,doc_102_chunk_0,Archie and Troy run out of the bunker,Inside a bunker
116、INT. BUNKER,doc_115_chunk_0,Archie FIRING pistols,
117、EXT. BUNKER,doc_116_chunk_1,"Archie rolls over bodies lying on the ground, pulls out their weapons.","After helicopter crash, battlefield aftermath"
117、EXT. BUNKER,doc_116_chunk_8,"Troy and Archie look at each other, smile slightly.","Desert scene, after Archie's statement about the soldier"
101、INT. BUNKER,doc_100_chunk_4,"Archie takes the Interrogator's pistol, snaps open a knife, cuts the cord binding Troy to the chair and gives Troy the pistol.",
101、INT. BUNKER,doc_100_chunk_3,"Archie rips the wires from the table controls, goes to Troy,",
123、EXT. DESERT - LATER,doc_122_chunk_0,Archie operates a radio hooked up to a car battery.,
122、EXT. DESERT - LATER,doc_121_chunk_0,Archie fills a single rusted oil drum with gold bars and tapes it shut.,
122、EXT. DESERT - LATER,doc_121_chunk_0,"Archie unscrews the valve on the tube in Troy's chest, and air hisses out.",
122、EXT. DESERT - LATER,doc_121_chunk_0,Archie closes the valve.,
101、INT. BUNKER,doc_100_chunk_2,Archie kicks in a door,"Control room, Archie confronts Iraqi torturers and Interrogator"
101、INT. BUNKER,doc_100_chunk_2,"Archie SHOOTS one Iraqi guard squarely in the chest, then the other","Control room, Archie confronts Iraqi torturers and Interrogator"
101、INT. BUNKER,doc_100_chunk_2,"Archie turns to the Interrogator, who stands next to Troy.","Control room, Archie confronts Iraqi torturers and Interrogator"
101、INT. BUNKER,doc_100_chunk_2,Archie shoots the Interrogator in the thigh,"Control room, Archie confronts Iraqi torturers and Interrogator"
121、EXT. FRONT OF THE BUNKER - LATER,doc_120_chunk_0,"Archie, Troy and Doc stand together watching.",Around Vig's corpse in the open trunk of the Jaguar
121、EXT. FRONT OF THE BUNKER - LATER,doc_120_chunk_0,Archie sadly takes Vig's big pistol from Vig's clenched hand.,Around Vig's corpse in the open trunk of the Jaguar
121、EXT. FRONT OF THE BUNKER - LATER,doc_120_chunk_0,Archie takes Vig's glasses off.,Around Vig's corpse in the open trunk of the Jaguar
11、EXT. DESERT - MOVING HUMVEE - MORNING,doc_10_chunk_0,Archie drives and moves his hand to the Bach.,Desert with burned out tanks and craters
117、EXT. BUNKER,doc_116_chunk_15,Archie spins around in the desert and looks at Troy.,"Desert, aftermath of gunshot"
117、EXT. BUNKER,doc_116_chunk_15,He runs hard across the desert toward Troy.,"Desert, aftermath of gunshot"
101、INT. BUNKER,doc_100_chunk_5,"Archie watches, out of breath.","Interrogation room, during the standoff"
101、INT. BUNKER,doc_100_chunk_5,Troy and Archie look at each other for an intense moment.,"Interrogation room, after Troy lowers the gun"
119、EXT. DESERT,doc_118_chunk_1,"Archie looks nervous, then focussed as he brings the shiny metal scalpel down.","Medical procedure, Troy on ground"
119、EXT. DESERT,doc_118_chunk_1,Archie plunge the scalpel into his upper chest,"Medical procedure, Troy on ground"
119、EXT. DESERT,doc_118_chunk_1,Archie twists the scalpel to open the incision wide,"Medical procedure, Troy on ground"
