doc_title,chunk_id,fact,scene_context
111、INT. CHURCH - CONTINUOUS,doc_110_chunk_0,Frank notices Ackerman has a copy of the International Herald Tribune.,at the surveillance outpost
"128、INT. ALEXANDER'S VILLA, PENTHOUSE - CONTINUOUS",doc_127_chunk_0,Scarface's body is next to Frank.,the room with the plate glass window
131、INT. ALEXANDER'S VILLA - NIGHT,doc_130_chunk_1,Frank is free to go.,"After Cara leaves, Ackerman releases Frank."
131、INT. ALEXANDER'S VILLA - NIGHT,doc_130_chunk_2,Frank exits the room.,the room
"128、INT. ALEXANDER'S VILLA, PENTHOUSE - CONTINUOUS",doc_127_chunk_2,Frank shielded Cara until the gunfire ceased.,Interior scene during sniper attack
"102、INT. INTERPOL FIELD HQ, VENICE - DAY",doc_101_chunk_0,Frank is present at the central INTEL area.,arrival at central INTEL area
"130、INT. ALEXANDER'S VILLA, PENTHOUSE - NIGHT",doc_129_chunk_1,Frank rips the microphone free from Cara's bra.,With Cara
"130、INT. ALEXANDER'S VILLA, PENTHOUSE - NIGHT",doc_129_chunk_0,Frank is alive.,middle of room with broken glass
"24、EXT. BALCONY, DANIELI HOTEL - DAY",doc_23_chunk_1,Frank commits to retrieving the luggage.,"Balcony: After the sofa discussion, Frank commits to getting the luggage when the buzzer sounds."
"21、INT. DANIELI HOTEL, ENTRANCE HALL - DAY",doc_20_chunk_1,Frank recovers his composure and alters his manner at once.,Hotel reception: welcoming Cara to the Doge's suite.
38、INT. BATHROOM - NIGHT,doc_37_chunk_0,The watch Cara gave Frank is engraved with the name ALEXANDER PEARCE.,
41、INT. CARA'S BEDROOM - MOMENTS LATER,doc_40_chunk_1,Frank decodes the personal ad to reveal the message 'Tomorrow 11 Caffe Pesaro'.,
32、EXT. BISTRO - AFTERNOON,doc_31_chunk_2,Frank is given the watch by Cara.,Cara unclasps the watch and offers it to Frank.
41、INT. CARA'S BEDROOM - MOMENTS LATER,doc_40_chunk_3,Frank is immobilized.,"Hotel setting, bodyguards confront Frank"
40、INT. DOGE'S SUITE - MORNING,doc_39_chunk_1,Frank is alone in the suite.,suite
41、INT. CARA'S BEDROOM - MOMENTS LATER,doc_40_chunk_5,The knife is on the floor.,Frank stops a knife from sliding the chain by slamming the door shut.
41、INT. CARA'S BEDROOM - MOMENTS LATER,doc_40_chunk_5,The door is locked.,Frank locks the door by turning the bolt into place after slamming it shut.
41、INT. CARA'S BEDROOM - MOMENTS LATER,doc_40_chunk_6,The key is broken off in the lock.,Room with door
41、INT. CARA'S BEDROOM - MOMENTS LATER,doc_40_chunk_6,Frank has no escape route.,Room with door
43、INT. THE WELSHMAN'S ROOM - SECONDS LATER,doc_42_chunk_0,Frank is in the corridor.,Hotel corridor
