doc_title,chunk_id,description,scene_context
129、INT. OBSERVATION DECK - NIGHT (CONTINUOUS ACTION),doc_128_chunk_0,Stantz studies a maritime navigational chart.,
126、INT. OBSERVATION DECK - NIGHT (CONTINUOUS ACTION),doc_125_chunk_0,Stantz picks up a Nintendo control paddle from a home video game and starts pushing the buttons.,"Statue of Liberty, during the statue's movement"
149、INT. MUSEUM - GHOSTBUSTERS - NIGHT (AFTER BATTLE),doc_148_chunk_1,"He hugs them each in turn, leaving them slimed as well.",
121、EXT. LIBERTY ISLAND (NEW YORK HARBOR) - NIGHT,doc_120_chunk_1,Stantz is looking worried.,About to enter the statue
107、INT. PARKVIEW PSYCHIATRIC WARD - DAY (SAME TIME),doc_106_chunk_0,Stantz is looking at the sky through the heavy wire mesh covering the windows.,Locked ward dayroom
152、EXT. MUSEUM - NIGHT (LITTLE LATER),doc_151_chunk_0,Stantz pops the cork on a bottle of champagne and hands it to him.,"Outside main entrance, Ghostbusters emerge with Dana and baby, Louis arrives"
119、EXT. MUSEUM THEIR POV - BUILDING,doc_118_chunk_6,"(he sees it, too)","Near ECTO-2, during a discussion about a symbol"
22、INT. DANA'S APARTMENT - DAY (LATER),doc_21_chunk_3,Stantz and Spengler begin a comprehensive parapsychological work-up on the baby and the immediate physical environment.,
12、EXT. WEST 77TH STREET - DAY (LATER),doc_11_chunk_0,Stantz and Winston wearily load their equipment into the Ectomobile.,
21、INT. RAY'S OCCULT BOOKS - CONTINUOUS,doc_20_chunk_1,He hangs up.,On the phone
155、EXT. LIBERTY ISLAND - DAY (WEEKS LATER),doc_154_chunk_1,in a similarly reflective mood,
154、EXT. CENTRAL PARK - NIGHT (LATER),doc_153_chunk_1,handing the Mayor an invoice,Presenting a bill to the Mayor
13、INT. ECTO-1 - DAY (CONTINUOUS ACTION),doc_12_chunk_0,"Stantz tries to start the car, but the engine won't turn over.",
13、INT. ECTO-1 - DAY (CONTINUOUS ACTION),doc_12_chunk_0,tries to start the car again,
147、INT. MUSEUM - STUDIO - NIGHT (CONTINUOUS ACTION),doc_146_chunk_3,Suddenly Vigo grabs Stantz by the neck and holds him up as a shield.,
147、INT. MUSEUM - STUDIO - NIGHT (CONTINUOUS ACTION),doc_146_chunk_3,Winston fires and hoses both Vigo and Ray.,
147、INT. MUSEUM - STUDIO - NIGHT (CONTINUOUS ACTION),doc_146_chunk_3,"VIGO He bellows and drops Ray, then falls back into the painting.",
31、EXT. EAST 77TH STREET - HOLE - NIGHT (CONTINUOUS ACTION),doc_30_chunk_0,(over the walkie-talkie),
125、INT. STATUE OF LIBERTY - OBSERVATION DECK - MOMENTS LATER,doc_124_chunk_0,He plugs the main cable lead into a transformer.,Crown of the statue
27、EXT. COFFEE SHOP - EAST 77TH STREET - NIGHT,doc_26_chunk_0,"Venkman and Stantz come out with small boxes containing coffee, sandwiches and Danish and start walking up the street.","Walking up the street with coffee, sandwiches, and Danish"
119、EXT. MUSEUM THEIR POV - BUILDING,doc_118_chunk_4,Stantz inspects the wall of slime with his infra-goggles and finds that they have only managed to open a hole the size of a dime.,At the wall of slime
45、INT. COURTROOM - LATER,doc_44_chunk_1,Stantz and Spengler hang their heads.,
46、INT. COURTROOM - GHOST BATTLE - DAY,doc_45_chunk_6,grabbing other gear,
11、INT. BROWNSTONE - DAY (CONTINUOUS ACTION),doc_10_chunk_0,Stantz and Winston take over the party,"Birthday party room, parents on lawn chairs"
21、INT. RAY'S OCCULT BOOKS - CONTINUOUS,doc_20_chunk_4,strung,"Inside a library, Stantz and Venkman are talking."
21、INT. RAY'S OCCULT BOOKS - CONTINUOUS,doc_20_chunk_4,slightly evasive,"Inside a library, Stantz and Venkman are talking."
38、EXT. EAST 77TH STREET - HOLE - CONTINUOUS ACTION,doc_37_chunk_0,a SHOUT from Stantz,deep down in the hole
45、INT. COURTROOM - LATER,doc_44_chunk_5,Stantz anticipates big trouble.,"Courtroom, defense table, specimen jar pulsing"
23、INT. DANA'S APARTMENT - NURSERY - DAY (CONTINUOUS ACTION),doc_22_chunk_0,monitoring the room,Inside a room
36、INT. VAN HORNE STATION - SAME TIME,doc_35_chunk_0,"Stantz is hanging there, looking down into the shaft at the slime which is now bubbling up the shaft after him.","Shaft, slime bubbling up"
36、INT. VAN HORNE STATION - SAME TIME,doc_35_chunk_0,"Desperate now, he kicks wildly and knocks loose a section of an old, rusting conduit.","Shaft, Stantz kicking conduit"
13、INT. ECTO-1 - DAY (CONTINUOUS ACTION),doc_12_chunk_1,"Frustrated, Stantz bangs his head lightly on the steering wheel","Outside, Ecto-1 failing to start"
32、INT. VAN HORNE STATION - NIGHT (CONTINUOUS ACTION),doc_31_chunk_0,Stantz shines his flashlight on the meter and whistles at the extremely high reading.,"Inside a station, meter reading is extremely high"
