doc_title,chunk_id,description,scene_context
"110、INT. CLUB ROOM FIRESIDE LOUNGE, CHALET SUITES - EVENING",doc_109_chunk_6,Ryan and Alex make eye contact.,
"112、INT. CORRIDOR, CHALET SUITES - NIGHT",doc_111_chunk_0,Ryan stops.,"Adjacent hotel rooms, arrival"
"110、INT. CLUB ROOM FIRESIDE LOUNGE, CHALET SUITES - EVENING",doc_109_chunk_1,Ryan isn't thrilled.,
"110、INT. CLUB ROOM FIRESIDE LOUNGE, CHALET SUITES - EVENING",doc_109_chunk_8,(a little embarrassed),
1、INT. HOTEL CONFERENCE ROOM - AFTERNOON,doc_0_chunk_1,a beat of emphasis,
"101、EXT. PARKING LOT, DETROIT CAR PART COMPANY - AFTERNOON",doc_100_chunk_0,Ryan is on his CELL.,"Rental car in snow, Ryan on cell phone"
"111、EXT. DRIVEWAY, CHALET SUITES - NIGHT",doc_110_chunk_2,Ryan notices and grabs the flowers from her and sets them in Jim's luxury pick-up truck.,"Alex carrying a box, Ryan setting flowers in Jim's luxury pick-up truck"
120、EXT. CHURCH - DAY,doc_119_chunk_0,He hops out,
"110、INT. CLUB ROOM FIRESIDE LOUNGE, CHALET SUITES - EVENING",doc_109_chunk_0,Ryan and Alex find the dinner in full swing.,Rehearsal dinner
"104、EXT. PARKING LOT, LAS VEGAS - DAY",doc_103_chunk_0,directing the photo,"LUXOR PYRAMID, directing engagement photo"
"108、INT. CORRIDOR, CHALET SUITES - DAY",doc_107_chunk_1,Ryan and Alex fumble over each other.,"Hotel, Kara asks about Ryan and Alex's relationship"
"110、INT. CLUB ROOM FIRESIDE LOUNGE, CHALET SUITES - EVENING",doc_109_chunk_3,Ryan begins to pin his photos on the map over the cities where they were taken.,
"110、INT. CLUB ROOM FIRESIDE LOUNGE, CHALET SUITES - EVENING",doc_109_chunk_3,He backs away to see it as a whole and his addition has already become invisible.,
"110、INT. CLUB ROOM FIRESIDE LOUNGE, CHALET SUITES - EVENING",doc_109_chunk_3,Ryan returns to the conversation with his sister and Alex.,
"114、INT. CLASSROOM, WAUPACA HIGH SCHOOL - DAY",doc_113_chunk_0,Ryan climbs in after her.,"High school, Alex enters through window, Ryan follows"
"114、INT. CLASSROOM, WAUPACA HIGH SCHOOL - DAY",doc_113_chunk_0,He immediately recognizes his surroundings.,"High school, after entering through window"
"103、INT. NORTH TERMINAL, DETROIT AIRPORT - MORNING",doc_102_chunk_0,Ryan and Natalie ride the MOVING WALKWAY.,Moving walkway
113、EXT. RYAN'S OLD HIGH SCHOOL - NEXT MORNING,doc_112_chunk_0,Ryan shrugs.,Main building door locked
"121、INT. ENTRY, CHURCH - DAY",doc_120_chunk_0,Ryan immediately spots Julie sobbing and being consoled by her bride's maids.,"Wedding reception, Julie sobbing after groom's cold feet"
"11、INT. LOBBY, PHOENIX HILTON - DAY",doc_10_chunk_0,Ryan smiles...,Check out desk: Hilton Honors Card transaction
"11、INT. LOBBY, PHOENIX HILTON - DAY",doc_10_chunk_0,He hands it to her,Check out desk: Hilton Honors Card transaction
"11、INT. LOBBY, PHOENIX HILTON - DAY",doc_10_chunk_0,Ryan nods in faux modesty.,Check out desk: Hilton Honors Card transaction
"126、INT. CTC HEADQUARTERS, CTC - DAY",doc_125_chunk_1,Ryan can only watch.,
"108、INT. CORRIDOR, CHALET SUITES - DAY",doc_107_chunk_0,Ryan and Alex walk down the long hallway.,"Hallway, walking to their room"
"108、INT. CORRIDOR, CHALET SUITES - DAY",doc_107_chunk_0,Ryan turns and stops.,"Hallway, when Kara appears"
"109、INT. HOTEL ROOM, CHALET SUITES - DAY",doc_108_chunk_0,Ryan and Alex settle in.,Room with wedding weekend packet basket
"109、INT. HOTEL ROOM, CHALET SUITES - DAY",doc_108_chunk_0,"Ryan is kidding, but not really.",After Ryan's line about loving Alex
"118、EXT. SOCCER FIELD, WAUPACA HIGH SCHOOL - DAY",doc_117_chunk_0,Alex and Ryan sit tight like teenagers on the team bench.,"Soccer practice, team bench"
