doc_title,chunk_id,description,scene_context
136、EXT. ALLEY - WIDE - NIGHT 1:00A.M.,doc_135_chunk_0,opens his satchel and takes out a voltmeter,Alley
153、EXT. BANK AND STATION WAGON - CERRITO - DAY,doc_152_chunk_3,CHRIS dazed - holding his bleeding neck,PARKING LOT: shootout
121、INT. RESTAURANT - ON BOOTH,doc_120_chunk_3,Chris is surprised.,
15、INT. AMBULANCE - ON NEIL - DAY,doc_14_chunk_0,"Chris works the slide of a Remington 810, 12-gauge shotgun and puts on a welder's helmet.",
153、EXT. BANK AND STATION WAGON - CERRITO - DAY,doc_152_chunk_1,CHRIS is hit in the neck.,Street firefight
142、EXT. FIRST COMMERCIAL BANK OF WILMINGTON - TRAVELING PAST,doc_141_chunk_0,Cerrito and Chris sit in the rear.,"Entrance - Day: Inside Mercury station wagon, approaching parking lot with cones blocking a slot."
121、INT. RESTAURANT - ON BOOTH,doc_120_chunk_2,Chris and Cerrito are thinking.,
"111、INT. EMA, BASEMENT - WIDE ON VAULT DOOR",doc_110_chunk_0,sets up a heavy drill and tapes a template with drill points marked to the door.,"Vault, Neil has entered and is illuminating the vault."
114、EXT. ROOFTOP - ON JACKSON,doc_113_chunk_0,"Neil and Chris enter, approach the Pontiac with Cerrito behind the wheel.","Alley below rooftop, Neil and Chris approach Pontiac"
113、INT. BASEMENT - NEIL,doc_112_chunk_1,Chris puts down his equipment.,"Surgical setting, preparing to leave"
113、INT. BASEMENT - NEIL,doc_112_chunk_1,Chris tosses his shop coat on the floor.,"Surgical setting, preparing to leave"
153、EXT. BANK AND STATION WAGON - CERRITO - DAY,doc_152_chunk_0,Chris follows - backwards covering the interior.,Waiting for second bag on sidewalk
13、INT. AMBULANCE - TWO SHOT - DAY,doc_12_chunk_0,Chris turns it OFF.,"Ambulance interior, Neil requests radio to be turned off"
138、INT. ROBERT'S COFFEE SHOP - ON NEIL - DAY,doc_137_chunk_1,Chris looks at the wall clock: 12:30.,"Restaurant booth, Solenko is about to ask them to leave"
135、INT. HANNA'S OFFICE - HANNA - NIGHT,doc_134_chunk_0,Chris doesn't talk about jobs with Charlene,
138、INT. ROBERT'S COFFEE SHOP - ON NEIL - DAY,doc_137_chunk_0,Chris sit,"Back booth, waiting"
113、INT. BASEMENT - NEIL,doc_112_chunk_0,Looks up at the ceiling. Down at the floor. He thinks. Pause.,
149、INT. BANK - ON STREET DOOR - DAY,doc_148_chunk_2,CHRIS has smashed Guard One in the stomach with the H & X - doubling him up.,Bank interior
149、INT. BANK - ON STREET DOOR - DAY,doc_148_chunk_2,"he braces him against the wall, disarms and handcuffs him.",Bank interior
149、INT. BANK - ON STREET DOOR - DAY,doc_148_chunk_2,He jerks on his stocking mask.,Bank interior
22、EXT. STREET - VEIL,doc_21_chunk_1,"Chris heaves the drill aside, steps away, swings up his shotgun as...","Scene 11: The bit has cut a 10"" circle into the side through the armored plating."
167、INT. SURGERY - CHRIS - DAY,doc_166_chunk_0,"on his stomach, breathing heavily.",
