doc_title,chunk_id,fact,scene_context
125、INT. MUSTANG - NIGHT,doc_124_chunk_0,The STAR MAN acquires a gun from under the seat.,
101、EXT. LOADING PLATFORM - DAY,doc_100_chunk_1,The target character asks Jenny to stay.,"The character speaks to Jenny as she is leaving, requesting her to remain."
148、INT. HALF HOUSE - NIGHT,doc_147_chunk_1,The Starman successfully heals the wound on Jenny's cheek using a light emitted from his forehead.,
195、EXT. ROADSIDE - LATE AFTERNOON,doc_194_chunk_2,The Starman used the last radio balloon to jump off the cliff.,
108、INT./EXT. MUSTANG - DAY,doc_107_chunk_5,The target character explicitly states that he is Jenny's friend.,
108、INT./EXT. MUSTANG - DAY,doc_107_chunk_5,"The target character asks Jenny if she is his friend, establishing a mutual relationship inquiry.",
195、EXT. ROADSIDE - LATE AFTERNOON,doc_194_chunk_3,The Starman expresses urgency to reach a destination by a specific time to avoid being presumed dead.,
136、EXT. PASTURE - NIGHT,doc_135_chunk_0,The Starman's life-support suit is located in the space behind the passenger seat of the Mustang.,Scene: The helicopter lands behind the Mustang; Shermin discovers the suit after pushing the passenger seat forward.
179、EXT. INTERSTATE 70 - DAY,doc_178_chunk_0,The Starman is given a ride toward Las Vegas by two long-haired individuals in a Roadrunner vehicle.,Scene at the roadside where the Roadrunner stops for the Starman.
155、INT. HALF HOUSE - DAY,doc_154_chunk_3,The Starman's voice is emitted from the green ring after it is removed from Jenny's finger.,Scene: Jenny examines the ring she removed from her finger and hears the Starman's voice emanating from it.
199、EXT. PASTURE - MORNING,doc_198_chunk_1,The Starman explicitly states that he gave Jenny a baby.,"Scene at the fence with the appaloosa, during conversation about the horses."
148、INT. HALF HOUSE - NIGHT,doc_147_chunk_2,The Starman successfully initiates a healing process on Jenny's neck wounds using light fragments.,
148、INT. HALF HOUSE - NIGHT,doc_147_chunk_2,The Starman stabilizes Jenny during a sudden swerve of the truck caused by an air horn blast.,
101、EXT. LOADING PLATFORM - DAY,doc_100_chunk_0,The Starman is given a ticket by Jenny for use on public transportation.,
101、EXT. LOADING PLATFORM - DAY,doc_100_chunk_0,The Starman is given paper money by Jenny for potential use during travel.,
101、EXT. LOADING PLATFORM - DAY,doc_100_chunk_0,The Starman refrains from approaching security guards upon seeing them.,
204、INT. DRUG STORE - LATE AFTERNOON,doc_203_chunk_2,The Starman successfully operates a slot machine and wins a payout of quarters.,Scene at the diner counter where the Starman uses his last quarter to play a slot machine and triggers a winning combination.
155、INT. HALF HOUSE - DAY,doc_154_chunk_5,The Starman acknowledges being responsible for the woman being shot.,
155、INT. HALF HOUSE - DAY,doc_154_chunk_5,The Starman expresses gratitude for the woman's help.,
155、INT. HALF HOUSE - DAY,doc_154_chunk_5,The Starman states that he is capable of reaching his ship independently.,
205、INT. CASINO - LATE AFTERNOON,doc_204_chunk_0,The Starman decides to gamble at a 'Super Jackpot' machine to win money for Jenny and the baby.,Casino floor: The Starman leads Jenny through slot machines toward a 'Super Jackpot' machine.
142、EXT. TREES - NIGHT,doc_141_chunk_2,The Starman successfully lifts Jenny to his shoulder while under gunfire.,
142、EXT. TREES - NIGHT,doc_141_chunk_2,The Starman enlarges the golden orb to the size of a soccer ball.,
142、EXT. TREES - NIGHT,doc_141_chunk_2,The Starman jumps from the edge of a cliff with Jenny.,
150、INT. HALF HOUSE - DAWNBREAK,doc_149_chunk_0,The Starman successfully treats all of Jenny's wounds with phosphorescent bandages.,
150、INT. HALF HOUSE - DAWNBREAK,doc_149_chunk_0,The Starman uses a satellite compass to confirm he is still on course.,
150、INT. HALF HOUSE - DAWNBREAK,doc_149_chunk_0,The Starman covers Jenny with his windbreaker to protect her.,
185、EXT. INTERSTATE - DAY,doc_184_chunk_1,The Starman is informed by Jenny about a police roadblock ahead.,
185、EXT. INTERSTATE - DAY,doc_184_chunk_1,The Starman states his intention to go to Las Vegas.,
185、EXT. INTERSTATE - DAY,doc_184_chunk_1,The Starman refuses to return despite Jenny's urging.,
142、EXT. TREES - NIGHT,doc_141_chunk_1,The Starman uses a marble that grows and glows gold to produce a defensive action.,"Scene involving the Starman behind a boulder, evading police gunfire."
142、EXT. TREES - NIGHT,doc_141_chunk_1,The Starman discharges a .45 firearm toward Shermin and the police.,"Scene involving the Starman behind a boulder, evading police gunfire."
210、INT. CAMARO - NIGHT,doc_209_chunk_1,The Starman identifies Capella in the constellation Auriga as his home star.,"Night scene: Under the night sky, when Jenny asks which star is his, the Starman immediately points to the yellow star in Auriga."
185、EXT. INTERSTATE - DAY,doc_184_chunk_2,The Starman decides to go to the ship despite the risk.,
185、EXT. INTERSTATE - DAY,doc_184_chunk_2,The Starman explicitly refuses Jenny's accompaniment to protect her from harm.,
185、EXT. INTERSTATE - DAY,doc_184_chunk_2,The Starman accepts Jenny's physical guidance toward the road.,
207、INT. CAMARO - DUSK,doc_206_chunk_1,"The target character states that there is only one government, one people, and one language on his planet.",
207、INT. CAMARO - DUSK,doc_206_chunk_1,The target character commits to reporting that humans can be friends.,
148、INT. HALF HOUSE - NIGHT,doc_147_chunk_0,The Starman tends to Jenny's injuries by cleaning her wounds with her blouse.,
148、INT. HALF HOUSE - NIGHT,doc_147_chunk_0,The Starman identifies a deep glass cut on Jenny's cheek and two entry points in her neck.,
148、INT. HALF HOUSE - NIGHT,doc_147_chunk_0,The Starman's brain emits a visible glow that can be seen through his human skin while he concentrates on Jenny's injury.,
232、EXT. DESERT - NIGHT,doc_231_chunk_1,The Starman is too weak to run.,Scene at the cliff: Jenny observes the Starman's condition as helicopters approach.
199、EXT. PASTURE - MORNING,doc_198_chunk_3,The Starman offers an object from his planet for Jenny's unborn baby.,
199、EXT. PASTURE - MORNING,doc_198_chunk_3,The Starman has the ability to prevent Jenny from becoming pregnant.,
199、EXT. PASTURE - MORNING,doc_198_chunk_3,The Starman confirms that Jenny will become pregnant with his child if she chooses to.,
108、INT./EXT. MUSTANG - DAY,doc_107_chunk_2,The Starman's ship was shot at by police when attempting to land on Earth.,
108、INT./EXT. MUSTANG - DAY,doc_107_chunk_2,A member of the Starman's crew was killed during the encounter with Earth's police.,
108、INT./EXT. MUSTANG - DAY,doc_107_chunk_2,The Starman communicated with his home planet before coming to Earth.,
108、INT./EXT. MUSTANG - DAY,doc_107_chunk_2,The Starman's mission was initially instructed to observe Earth without landing or making contact.,
207、INT. CAMARO - DUSK,doc_206_chunk_2,The Starman allows Jenny to keep the green ring.,The car scene where Jenny removes and then re-slips the ring on her finger.
207、INT. CAMARO - DUSK,doc_206_chunk_2,The Starman agrees to include his singing in the history book for Jenny's baby.,The car scene where Jenny requests that the Starman add his singing to the book.
144、EXT. PLAIN - NIGHT,doc_143_chunk_0,The Starman successfully lands on Earth without detection by the helicopter spotlight.,
144、EXT. PLAIN - NIGHT,doc_143_chunk_0,The Starman communicates an iron channel message to the ball before releasing it into the sky.,
144、EXT. PLAIN - NIGHT,doc_143_chunk_0,"The Starman warns the ball that pursuers almost caught him, indicating a threat to his escape.",
144、EXT. PLAIN - NIGHT,doc_143_chunk_0,"The Starman releases the ball, which departs into the sky with high velocity.",
220、EXT. CAMARO - NIGHT,doc_219_chunk_0,The Starman accepts the modified Black and Decker drill.,
220、EXT. CAMARO - NIGHT,doc_219_chunk_0,The Starman decides to continue the journey alone.,
220、EXT. CAMARO - NIGHT,doc_219_chunk_0,The Starman acknowledges Jenny's assistance and expresses approval of her.,
29、EXT. FOOT OF EMBANKMENT - DAWNBREAK,doc_28_chunk_0,The Starman's lung changes color from brown to a rich yellow ocher.,
29、EXT. FOOT OF EMBANKMENT - DAWNBREAK,doc_28_chunk_0,"The Starman is able to breathe Earth's atmosphere, as evidenced by his lung expanding and contracting easily.",
218、INT. REPAIR BAY - NIGHT,doc_217_chunk_0,The Starman successfully modifies the internal components of the Black and Decker drill.,
218、INT. REPAIR BAY - NIGHT,doc_217_chunk_0,The Starman attaches a pipe to the bit-clamp of the drill and secures it with welding.,
218、INT. REPAIR BAY - NIGHT,doc_217_chunk_0,The Starman creates a functional electrical connection by clipping wires onto exposed copper in the fuse box.,
44、INT. HOUSE - NIGHT,doc_43_chunk_2,The Starman takes the gun from Jenny.,
44、INT. HOUSE - NIGHT,doc_43_chunk_2,The Starman drops the gun on the couch.,
221、INT. CAMARO - NIGHT,doc_220_chunk_1,The Starman successfully destroys a helicopter by firing from the passenger window of the Camaro.,"The Starman fires during an ambush, resulting in the helicopter being blown to smithereens."
221、INT. CAMARO - NIGHT,doc_220_chunk_1,The Starman is present and actively participating in a confrontation involving armed men and a helicopter attack.,"Armed men open fire on the Camaro, and the Starman responds with lethal force."
44、INT. HOUSE - NIGHT,doc_43_chunk_4,The Starman completes the transformation of his chin into human characteristics.,
44、INT. HOUSE - NIGHT,doc_43_chunk_4,The Starman fully weaves skin and human characteristics over his entire body.,
53、INT. MUSTANG - DAWNBREAK,doc_52_chunk_3,"The Starman correctly identifies the steering wheel, gear shift, and dashboard without being prompted.","Scene: Inside the car, after the patrol car passes out of view."
194、EXT. HIGHWAY 550 - LATE AFTERNOON,doc_193_chunk_1,The Starman decides to leave the current location to meet his ship.,
194、EXT. HIGHWAY 550 - LATE AFTERNOON,doc_193_chunk_1,The Starman continues walking despite Jenny's objection and attempt to hitchhike.,
194、EXT. HIGHWAY 550 - LATE AFTERNOON,doc_193_chunk_1,The Starman adopts Jenny's hitchhiking posture by positioning himself just behind her.,
194、EXT. HIGHWAY 550 - LATE AFTERNOON,doc_193_chunk_1,"The Starman uses the word 'Asshole' after a car passes by, directed at the driver.",
194、EXT. HIGHWAY 550 - LATE AFTERNOON,doc_193_chunk_1,The Starman attributes learning the word 'Asshole' to the cook.,
127、INT. MUSTANG - NIGHT,doc_126_chunk_0,The Starman is present with Jenny when she is shot and injured.,"Scene: During a car chase, Jenny is hit by a shotgun blast from a patrol car."
127、INT. MUSTANG - NIGHT,doc_126_chunk_0,The Starman attempts to communicate with Jenny after she is injured.,"Scene: After Jenny is shot, the Starman calls out to her as she loses consciousness."
127、INT. MUSTANG - NIGHT,doc_126_chunk_0,The Starman takes evasive action by crashing the Mustang into a patrol car to protect Jenny.,"Scene: The Starman collides with the middle patrol car, forcing it into a ditch."
127、INT. MUSTANG - NIGHT,doc_126_chunk_0,The Starman deliberately stops the vehicle by braking suddenly while surrounded by patrol cars.,Scene: The Starman is caught between two patrol cars and applies full brakes.
240、EXT. DESERT - NIGHT,doc_239_chunk_0,The Starman receives a directive from Jenny on how to say goodbye.,"Scene: During a dust storm after the spacecraft lands, Jenny instructs the Starman to say he loves her and kiss her goodbye."
240、EXT. DESERT - NIGHT,doc_239_chunk_0,The Starman embraces Jenny and verbally expresses love as part of a farewell.,"Scene: During a dust storm after the spacecraft lands, the Starman holds Jenny and says 'I love you.'"
84、EXT. INTERSTATE - NIGHT,doc_83_chunk_2,The Starman causes a ball to rise and pass through the roof without leaving a trace.,
70、INT. MUSTANG - AFTERNOON,doc_69_chunk_2,The target character retrieves a device from a leg pouch taken from his life-support suit.,
70、INT. MUSTANG - AFTERNOON,doc_69_chunk_2,The target character uses a device to project a three-dimensional image of the Minneapolis skyline.,
82、EXT. GAS STATION - AFTERNOON,doc_81_chunk_2,The Starman successfully consumes a sample of Coke and expresses approval.,"Scene where Jenny offers a can of Coke to the Starman; he drinks it, burps, and says 'Good.'"
58、EXT. STREET - DAWN,doc_57_chunk_1,The Starman successfully retrieves the gun from the floor.,
58、EXT. STREET - DAWN,doc_57_chunk_1,The Starman points the gun at the Man's face.,
58、EXT. STREET - DAWN,doc_57_chunk_1,The Starman issues a command in his native language that causes the Man to freeze.,
228、EXT. CAMARO - NIGHT,doc_227_chunk_0,The Starman successfully destroys the lead helicopter with gunfire.,"Desert highway chase scene: The Starman returns fire, causing the lead helicopter to erupt and crash."
228、EXT. CAMARO - NIGHT,doc_227_chunk_0,The Starman destroys the remaining helicopters before they can regroup.,"Desert highway chase scene: After the lead helicopter is destroyed, the Starman shoots down the other helicopters."
228、EXT. CAMARO - NIGHT,doc_227_chunk_0,The Starman damages a Cobra helicopter by shooting into its underbelly.,"Highway confrontation: As a Cobra skims over the highway, the Starman fires and causes it to explode."
54、EXT. INTERSECTION - DAWN,doc_53_chunk_0,The target character directs the vehicle to proceed in a specific direction at an intersection.,"At a red light intersection, the car is stopped; the Starman provides directional guidance."
54、EXT. INTERSECTION - DAWN,doc_53_chunk_0,The target character acknowledges the successful passage through the intersection.,"After the light changes and the car moves forward, the Starman affirms the action with approval."
98、INT. SHOPPING MALL - DAY,doc_97_chunk_2,The Starman rescues a baby from a tipping pram before it hits the floor.,"Scene: Inside a shopping mall, after colliding with an unattended pram."
67、INT. MUSTANG - DAY,doc_66_chunk_0,The Starman correctly identifies the animals on a farm as they pass by.,Scene during car travel: Starman points to animals and labels them accurately.
67、INT. MUSTANG - DAY,doc_66_chunk_0,The Starman is learning the English alphabet using the Owner's Manual and an envelope.,Scene in the car: Starman copies letters from the manual onto the back of an envelope.
240、EXT. DESERT - NIGHT,doc_239_chunk_1,The Starman confirms to Jenny that they will not see each other again.,"Final scene: At the departure site, as the Starman prepares to leave Earth."
240、EXT. DESERT - NIGHT,doc_239_chunk_1,The Starman instructs Jenny to tell her baby about him.,"Final scene: Before boarding his ship, the Starman places a hand on Jenny's stomach and gives her a message for the child."
240、EXT. DESERT - NIGHT,doc_239_chunk_1,The Starman boards his spaceship and departs from Earth.,"Final scene: After saying goodbye to Jenny, the Starman walks to his ship and leaves."
73、INT. MUSTANG - AFTERNOON,doc_72_chunk_3,The Starman identifies the need for gasoline after observing the fuel gauge.,"Scene: Inside the car, observing the fuel gauge dip below empty."
73、INT. MUSTANG - AFTERNOON,doc_72_chunk_3,The Starman views a photograph of the man whose body he now occupies.,"Scene: Inside the car, flipping to a picture in a wallet showing the man he has become."
37、EXT. HILLSIDE - LATE AFTERNOON,doc_36_chunk_1,Starman's suit and rockets are destroyed.,
37、EXT. HILLSIDE - LATE AFTERNOON,doc_36_chunk_1,Starman's body adapts to Earth's atmosphere through a chemo-ion response enabled by a mixture of atmospheres in the helmet.,
37、EXT. HILLSIDE - LATE AFTERNOON,doc_36_chunk_1,Starman plans to attempt an extreme transformation to cross a land mass to reach the site of planned landings.,
37、EXT. HILLSIDE - LATE AFTERNOON,doc_36_chunk_1,Starman intends to send a second message ball by the next darkness if the transformation is not fatal.,
37、EXT. HILLSIDE - LATE AFTERNOON,doc_36_chunk_0,The Starman possesses a dusty gray marble that transforms into a glowing gold object when rolled between his gloves.,"Suburban Eau Claire backyard at sunset, as Jenny mows the lawn."
37、EXT. HILLSIDE - LATE AFTERNOON,doc_36_chunk_0,"The Starman causes the marble to grow in size, reaching the dimensions of a baseball.","Suburban Eau Claire backyard at sunset, as Jenny finishes mowing."
37、EXT. HILLSIDE - LATE AFTERNOON,doc_36_chunk_0,"The Starman speaks into the enlarged marble, indicating its functional use as a communication device.","Suburban Eau Claire backyard at sunset, after the marble reaches baseball size."
100、INT. GREYHOUND BUS STATION - SIOUX FALLS - DAY,doc_99_chunk_3,The Starman agrees to follow Jenny's instructions for traveling to Omaha and communicating with a driver.,
100、INT. GREYHOUND BUS STATION - SIOUX FALLS - DAY,doc_99_chunk_3,"The Starman explicitly states 'I do not speak English' as part of a plan, despite previously demonstrating English proficiency.",
240、EXT. DESERT - NIGHT,doc_239_chunk_2,The Starman accepts the Webster's Dictionary and the Columbia History of the World from Jenny.,"Final scene: At the landing site, as the Starman prepares to depart."
