doc_title,chunk_id,fact,scene_context
25、INT. STAB 3 PRODUCTION OFFICES - NIGHT,doc_24_chunk_4,Gale is working with Kincaid.,Police station confrontation with detectives Wallace and Kincaid
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_8,Gale runs for the patio.,"Inside the house, during the ghost attack."
25、INT. STAB 3 PRODUCTION OFFICES - NIGHT,doc_24_chunk_2,Gale is addressed as 'Gale' by Detective Kincaid.,Conversation between Gale and Detective Kincaid.
39、INT. TRAILER - STUDIO LOT - DAY,doc_38_chunk_0,"Gale is present in the small, cramped trailer with Sidney, Karen, and Dewey.","small, cramped trailer, watching tape"
43、INT. CLERICAL AREA - ARCHIVES - DAY,doc_42_chunk_1,Gale possesses a picture of Sid's mom.,At Bianca's desk
40、EXT. SUNRISE STUDIO BACK LOT - DAY,doc_39_chunk_0,Gale leaves the scene.,Sidney and Karen's goodbye scene.
50、INT. RECEPTION AREA - MILTON'S OFFICE - SUNSET,doc_49_chunk_1,Gale is inside Milton's office,"Milton's office, group enters after Dewey opens the door"
64、INT. MAUREEN'S BEDROOM - PRESCOTT HOUSE SET - NIGHT,doc_63_chunk_2,The second Ghost holds a knife to Gale's throat.,bedroom
6、INT. BACKSTAGE - TOTAL ENTERTAINMENT SET - DAY,doc_5_chunk_2,Gale is shown the note by Detective Kincaid.,Detective Kincaid presents the note (newspaper clipping) to Gale.
41、EXT. SUNRISE STUDIO FILM ARCHIVES - DAY,doc_40_chunk_0,Gale fails to open the lock using the credit cards and video store card she attempts.,"Apartment door, attempting to open lock with cards."
68、INT. AMBULANCE,doc_67_chunk_0,Gale agrees to attempt a relationship rekindling.,"On stretcher, Dewey proposes relationship rekindling."
8、INT. STAB 3 SET - DAY,doc_7_chunk_24,Gale Weathers receives Detective Kincaid's business card.,Building: Kincaid hands Gale Weathers his business card.
8、INT. STAB 3 SET - DAY,doc_7_chunk_12,Gale is instructed not to wander off.,"After Dewey walks off, Kincaid addresses Gale."
8、INT. STAB 3 SET - DAY,doc_7_chunk_12,Kincaid states that he may need Gale.,"After Dewey walks off, Kincaid addresses Gale."
8、INT. STAB 3 SET - DAY,doc_7_chunk_22,Gale Weathers is with Detective Kincaid.,Milton departs after being told Gale is with Kincaid.
8、INT. STAB 3 SET - DAY,doc_7_chunk_13,Gale knows Jennifer Jolie.,On the set of Stab during filming of the latest Stab.
8、INT. STAB 3 SET - DAY,doc_7_chunk_19,Gale is left alone by Dewey.,"Dewey departs, leaving Gale alone."
8、INT. STAB 3 SET - DAY,doc_7_chunk_19,Gale is ignored by the two producers.,The two producers ignore Gale during their conversation.
8、INT. STAB 3 SET - DAY,doc_7_chunk_21,Gale is present at the set.,on the set
66、INT. MACHER LIVING ROOM - SET - NIGHT,doc_65_chunk_13,Gale is no longer restrained by handcuffs.,
66、INT. MACHER LIVING ROOM - SET - NIGHT,doc_65_chunk_0,Gale Weathers is handcuffed and on the couch.,living room
66、INT. MACHER LIVING ROOM - SET - NIGHT,doc_65_chunk_14,Gale is slashed deeply on the side.,During the fight
