doc_title,chunk_id,text,scene_context
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_4,Who's phone?,Living room: Gale asks Jennifer about the ringing phone.
35、INT. DETECTIVE KINCAID'S OFFICE - DAY,doc_34_chunk_0,"But we know who killed Maureen Prescott, Billy Loomis and Stu Macher. I mean, they even told Sidney how they did it!","Detective Kincaid's room, discussing Maureen Prescott murder with Kincaid and Dewey"
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_1,Oh use your brain drama queen!Do the killers ever knock on the fucking door? Ever see Jason do that before burying an axe in some big titted blonde's head? Or maybe Michael or Chucky? Huh?,House: Gale argues with Jennifer about the killer not knocking on the door.
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_9,Come on!,Gale urges Jennifer to run as a flame trail approaches.
25、INT. STAB 3 PRODUCTION OFFICES - NIGHT,doc_24_chunk_0,"Shit. Sarah Darling. (a beat) I interviewed her too. God, it's happening again isn't it Detective?",Crime scene: Gale and Detective Kincaid discuss Sarah Darling's murder and Gale's prior interview
30、INT. JENNIFER JOLLIE'S HOUSE - NIGHT,doc_29_chunk_0,"Dewey, what the hell is she rambling about now? What's wrong Jen, see yourself on one of those USA NETWORK winners you did and realize how badly you suck at acting?",Gale speaks to Dewey about Jennifer's outburst
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_5,"Listen you sick bastard, what the fuck do you want?",Gale confronts the killer on the phone after taking it from Jennifer
37、INT. DETECTIVE KINCAID'S OFFICE - DAY,doc_36_chunk_0,"Oh my God! Sidney, you ran fast or what? Hey.","Gale greets Sidney after her escape, with Dewey and Detective Kincaid present."
37、INT. DETECTIVE KINCAID'S OFFICE - DAY,doc_36_chunk_0,Thank you.,Gale responds to Sidney's statement about being glad Gale is all right.
25、INT. STAB 3 PRODUCTION OFFICES - NIGHT,doc_24_chunk_4,"Hey, fuck off.","Police setting, Gale speaks to Detective Wallace after he dismisses her as a journalist."
25、INT. STAB 3 PRODUCTION OFFICES - NIGHT,doc_24_chunk_4,"So, what now?","After Wallace leaves, Gale speaks to Detective Kincaid."
27、INT. VIEWING ROOM - POLICE STATION - NIGHT,doc_26_chunk_2,"You said you'd never leave Woodsboro, 'The only place that's real!' But now you're here. Not with me. Dewey, I took care of you. I waited until you were well. I couldn't stay there, I mean, it's like dog years, one year in Woodsboro is like seven everywhere else.",Speaking with Dewey about his departure from Woodsboro and her career move
27、INT. VIEWING ROOM - POLICE STATION - NIGHT,doc_26_chunk_2,It was fucking '60 Minutes II'! I couldn't say no! I could've been the next Diane Sawyer!,Speaking with Dewey about her career opportunity on '60 Minutes II'
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_7,No! He's not dead! He's still breathing! Look!,"After the Ghost is shot, Gale argues he is still breathing."
27、INT. VIEWING ROOM - POLICE STATION - NIGHT,doc_26_chunk_4,And?,Gale and Dewey discussing Sid's file theft.
27、INT. VIEWING ROOM - POLICE STATION - NIGHT,doc_26_chunk_4,Someone stole Sid's file?,Gale and Dewey discussing Sid's file theft.
27、INT. VIEWING ROOM - POLICE STATION - NIGHT,doc_26_chunk_0,"Uh-huh. Another News clipping. Another one about Sid's mom. Dewey, whether we like it or not it looks like we're going to have to go back into our past.","Two-way mirror room, discussing a new note and news clipping about Sid's mom with Dewey"
27、INT. VIEWING ROOM - POLICE STATION - NIGHT,doc_26_chunk_0,This has everything to do with me Dewey. I was the one who brought the nation's attention to this shit anyway. I'll be,"Two-way mirror room, discussing a new note and news clipping about Sid's mom with Dewey"
30、INT. JENNIFER JOLLIE'S HOUSE - NIGHT,doc_29_chunk_2,"Wait a second, whoa! Calm down! Number one there were five different versions of the script given out. Ben Damon was given a fake script because he was only being offered the role. It only had fragments of real scenes from the actual script. And what, I die in STAB 3?","In a room with Jennifer and Dewey, discussing the STAB 3 script."
30、INT. JENNIFER JOLLIE'S HOUSE - NIGHT,doc_29_chunk_2,AND I DIE NAKED?! UGH! This is complete bullshit. Who wrote this piece of crap?,"In a room with Jennifer and Dewey, discussing the STAB 3 script."
27、INT. VIEWING ROOM - POLICE STATION - NIGHT,doc_26_chunk_6,And who is that?,Interrogation room: Gale asks about a person Dewey is staring at.
27、INT. VIEWING ROOM - POLICE STATION - NIGHT,doc_26_chunk_6,"Jennifer?! Wait, where are you going off to?",Interrogation room: Gale reacts to Dewey mentioning Jennifer and asks where he is going.
25、INT. STAB 3 PRODUCTION OFFICES - NIGHT,doc_24_chunk_1,Who?,Speaking with Detective Kincaid about the suspect
29、EXT. JENNIFER'S HOUSE - NIGHT,doc_28_chunk_3,I think we should go inside. I have to have a talk with the cast. ALL OF YOU.,"Outside, speaking with Tom, Gale states she must talk to the entire cast."
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_2,"Amen boy scout, now answer the fucking door!","At a door, Gale tells Dewey to answer it."
27、INT. VIEWING ROOM - POLICE STATION - NIGHT,doc_26_chunk_5,"I'm sorry, this is too good!",Gale and Dewey; Gale excited about the case
27、INT. VIEWING ROOM - POLICE STATION - NIGHT,doc_26_chunk_5,Right. Sorry.,Gale and Dewey; Gale apologizes for breaking 'off the record' agreement
27、INT. VIEWING ROOM - POLICE STATION - NIGHT,doc_26_chunk_5,Do you think he did it?,Gale and Dewey; Gale asks about Roman
35、INT. DETECTIVE KINCAID'S OFFICE - DAY,doc_34_chunk_6,"Boys, boys, why don't we compare our gun calibers later? The issue is Maureen Prescott!",Interrupting detectives discussing Maureen Prescott
29、EXT. JENNIFER'S HOUSE - NIGHT,doc_28_chunk_2,"Heh, well, that's TV journalism for ya. Stage the news to boost ratings.",Speaking with Tom about TV journalism and a career setback.
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_8,What?,Room with patio door; Gale and Dewey react to Dewey's exclamation.
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_6,I dunno but I can tell you that your's will be the home video footage of me sticking my foot up your ass! Now come out and fight like a real man you pussy!,"Gale and Jennifer in a house, Gale insults Jennifer and challenges her to fight."
25、INT. STAB 3 PRODUCTION OFFICES - NIGHT,doc_24_chunk_2,But you won't. You're a good man detective.,"With Detective Kincaid, Gale states they think alike and she knows he needs her help."
25、INT. STAB 3 PRODUCTION OFFICES - NIGHT,doc_24_chunk_2,We think alike. I know you need my help.,"With Detective Kincaid, Gale states they think alike and she knows he needs her help."
25、INT. STAB 3 PRODUCTION OFFICES - NIGHT,doc_24_chunk_2,And I know you need your help.,"With Detective Kincaid, Gale states they think alike and she knows he needs her help."
25、INT. STAB 3 PRODUCTION OFFICES - NIGHT,doc_24_chunk_2,"Please, call me Gale.","With Detective Kincaid, Gale asks to be called 'Gale'."
33、INT. JENNIFER'S HOUSE - NIGHT,doc_32_chunk_0,"I don't know. Screw them. Look, what's important is that we stick together. No matter what. If anyone is next it's you or me Jen.","With Jennifer and Dewey, discussing the need to stick together and the danger of being next."
30、INT. JENNIFER JOLLIE'S HOUSE - NIGHT,doc_29_chunk_3,"Still that was a much better movie, I saw it at the premiere last week",With Jennifer: discussing a movie script and premiere.
37、INT. DETECTIVE KINCAID'S OFFICE - DAY,doc_36_chunk_2,Has anyone else every used your phone?,"In Detective Kincaid's office, Gale questions Dewey about phone usage."
35、INT. DETECTIVE KINCAID'S OFFICE - DAY,doc_34_chunk_4,"OK, look. We all know that this has something to do with 'Stab 3'. What we do not know is why the killer keeps leaving articles about Maureen Prescott.","With Detective Kincaid and Dewey, discussing the killer's pattern of leaving articles about Maureen Prescott."
35、INT. DETECTIVE KINCAID'S OFFICE - DAY,doc_34_chunk_4,What?,Reacting to the picture of Maureen Prescott with Cotton Weary found by Kincaid.
29、EXT. JENNIFER'S HOUSE - NIGHT,doc_28_chunk_0,I happen to work for the police god dammit!,"Jennifer's driveway, Gale and Dewey discussing police work"
29、EXT. JENNIFER'S HOUSE - NIGHT,doc_28_chunk_0,"Neither are you, Magnum P.I.","Jennifer's driveway, Gale and Dewey discussing detective credentials"
29、EXT. JENNIFER'S HOUSE - NIGHT,doc_28_chunk_0,Fuck!,"Jennifer's driveway, Gale and Dewey discussing car engine"
37、INT. DETECTIVE KINCAID'S OFFICE - DAY,doc_36_chunk_1,What'd he say?,"Discussing the killer's phone call with Sidney, Dewey, and Detective Kincaid."
37、INT. DETECTIVE KINCAID'S OFFICE - DAY,doc_36_chunk_1,Do you have her number stored in your memory?,"Discussing the killer's phone call with Sidney, Dewey, and Detective Kincaid."
44、INT. FILE ROOM - ARCHIVES - DAY,doc_43_chunk_0,It may be Maureen Reynolds --,Bianca flipping through file cabinet; Gale interrupts to correct the name
48、INT. JOHN MILTON'S OFFICE - DAY,doc_47_chunk_5,Are you saying she was-,Speaking with Milton about Rina Reynolds
43、INT. CLERICAL AREA - ARCHIVES - DAY,doc_42_chunk_2,"Well if you won't work for me, will you work for the president?",Office: Gale speaks to Bianca about accessing files.
