doc_title,chunk_id,description,scene_context
16、EXT: MOTHER SISTER'S STOOP--DAY,doc_15_chunk_1,Da Mayor changes his face into a more grotesque look.,
16、EXT: MOTHER SISTER'S STOOP--DAY,doc_15_chunk_2,Da Mayor tips his beat-up hat to Mother Sister and takes a final swig of beer just for her.,
2、INT: DA MAYOR'S BEDROOM--DAY,doc_1_chunk_0,"An old, grizzled man stirs in the bed, his sheets are soaked with sweat. He flings them off his wet body.",In bed
66、EXT: STREET--DUSK,doc_65_chunk_6,Da Mayor tips his hat to her.,Louise leaves after her conversation with Da Mayor
63、EXT: FRUIT-N-VEG DELIGHT--DUSK,doc_62_chunk_0,Da Mayor is looking at a bunch of cut flowers,Radio Raheem comes out with batteries
81、EXT: SAL'S FAMOUS PIZZERIA--NIGHT,doc_80_chunk_0,He looks up.,Sidewalk outside Sal's Famous Pizzeria
36、EXT: STOOP--DAY,doc_35_chunk_4,Da Mayor sits back down on his seat cushion on his stoop.,"On his stoop, after the teenagers' dialogue."
81、EXT: SAL'S FAMOUS PIZZERIA--NIGHT,doc_80_chunk_11,"Da Mayor pushes Sal, Vito, and Pino out of the way","Street outside Sal's Famous Pizzeria, mob storming in"
70、EXT: MOTHER SISTER'S STOOP--NIGHT,doc_69_chunk_1,(he is warming up now),
66、EXT: STREET--DUSK,doc_65_chunk_1,Da Mayor is walking down the street.,Street: Da Mayor walking
81、EXT: SAL'S FAMOUS PIZZERIA--NIGHT,doc_80_chunk_1,Da Mayor is smart enough not to get in the middle of this war.,Sidewalk fight with crowd of onlookers
81、EXT: SAL'S FAMOUS PIZZERIA--NIGHT,doc_80_chunk_8,Da Mayor walks in front of the crowd.,Street
36、EXT: STOOP--DAY,doc_35_chunk_0,Da Mayor sits on his stoop,"Da Mayor's stoop, Eddie runs by"
14、EXT: FRUIT-N-VEG DELIGHT--DAY,doc_13_chunk_0,walks into,Newly opened Korean-owned fruit and vegetable deli
15、INT: FRUIT-N-VEG DELIGHT--DAY,doc_14_chunk_0,"Da Mayor is looking for his beer in the refrigerated cases, his ice-cold beer.",In refrigerated cases
96、INT: TINA'S BEDROOM--DAY,doc_95_chunk_1,"Da Mayor wakes up in Mother Sister's big brass bed (she was born in it). At first he has no idea where he's at, then sees Mother Sister sitting down across the room smiling at him.","Mother Sister's bedroom, day"
64、EXT: MOTHER SISTER'S STOOP--DUSK,doc_63_chunk_1,He puts the flowers down.,"Outdoors, at sunset."
64、EXT: MOTHER SISTER'S STOOP--DUSK,doc_63_chunk_1,He looks up at Mother Sister who immediately turns away.,"Outdoors, at sunset."
64、EXT: MOTHER SISTER'S STOOP--DUSK,doc_63_chunk_1,Da Mayor looks up at the setting sun.,"Outdoors, at sunset."
70、EXT: MOTHER SISTER'S STOOP--NIGHT,doc_69_chunk_2,Da Mayor tips his hat.,"Stoop, Mother Sister thanks Da Mayor for a good thing"
36、EXT: STOOP--DAY,doc_35_chunk_2,Da Mayor stands up from his seat cushion on the stoop.,"On the stoop, during a conversation."
