doc_title,chunk_id,description,scene_context
101、INT. DAD'S OFFICE - NIGHT - CONTINUOUS,doc_100_chunk_3,Ashley nods.,
115、INT. KITCHEN - DAY,doc_114_chunk_0,Ashley watches in the b.g.,
110、INT. LIVING ROOM - NIGHT - CONTINUOUS,doc_109_chunk_1,Ashley whips her head to the door.,
45、EXT. KALE'S FRONT YARD - THE NEXT DAY,doc_44_chunk_5,Ashley glances around; sighs,
45、EXT. KALE'S FRONT YARD - THE NEXT DAY,doc_44_chunk_1,Ashley pulls the car into and up the drive.,
45、EXT. KALE'S FRONT YARD - THE NEXT DAY,doc_44_chunk_6,"Ashley smiles, disappears inside.",
28、INT. 2ND FLOOR HALLWAY/WINDOW - DAY - SECONDS LATER,doc_27_chunk_1,Ashley reaches the end of the ramp. Bends over to retrieve,
45、EXT. KALE'S FRONT YARD - THE NEXT DAY,doc_44_chunk_2,Ashley getting out of the car and looking his way.,
110、INT. LIVING ROOM - NIGHT - CONTINUOUS,doc_109_chunk_0,ASHLEY suddenly jumps up from behind the sofa brandishing a BUTCHER KNIFE!,
28、INT. 2ND FLOOR HALLWAY/WINDOW - DAY - SECONDS LATER,doc_27_chunk_2,"Ashley stacks the boxes, picks them up and heads into the house, her face still a mystery.",
45、EXT. KALE'S FRONT YARD - THE NEXT DAY,doc_44_chunk_0,Ashley's stationwagon rounds the corner,Kale's POV - peering down the street
121、INT. KALE'S BEDROOM - WEEKS LATER,doc_120_chunk_0,Ashley joins him at the window.,Scene involving Kale and Ashley observing from a window as Julie shows a young couple around a house.
101、INT. DAD'S OFFICE - NIGHT - CONTINUOUS,doc_100_chunk_2,"Ashley pockets the scissors, grabs a letter opener off dad's desk.",CONTINUED: Ashley and Kale are searching for weapons in the house.
111、INT. ENTRY HALL - NIGHT - CONTINUOUS,doc_110_chunk_3,"Ashley comes to, slowly makes her way over and joins the huddle","After Julie shoots Giles, in the entry hall of the house."
102、EXT. 2ND FL PORCH - NIGHT - CONTINUOUS,doc_101_chunk_1,"Ashley shouts ""Kale!""",
102、EXT. 2ND FL PORCH - NIGHT - CONTINUOUS,doc_101_chunk_1,"Ashley shouts ""NO! You son of a --""",
104、INT. LIVING ROOM - NIGHT - CONTINUOUS,doc_103_chunk_0,"Ashley rounds the corner, heads to Julie.",
104、INT. LIVING ROOM - NIGHT - CONTINUOUS,doc_103_chunk_0,Ashley RIPS the tape off Julie's mouth.,
50、INT. DAD'S OFFICE - THE NEXT DAY,doc_49_chunk_3,Ashley dives into the pool,
45、EXT. KALE'S FRONT YARD - THE NEXT DAY,doc_44_chunk_4,"Ashley nods with a semi-polite smile, starts to head away",
45、EXT. KALE'S FRONT YARD - THE NEXT DAY,doc_44_chunk_4,"Ashley walks closer to Kale, checks out his ankle bracelet.",
51、INT. ENTRY HALL - LATE AFTERNOON - MOMENTS LATER,doc_50_chunk_2,"Ashley steps inside, glances around, checking out the place.",
37、EXT. KALE'S FRONT YARD - DAY - SHORT TIME LATER,doc_36_chunk_1,"Ashley lifts more boxes from the back of their station wagon. She sets them on the drive, SLAMS the liftgate.",
37、EXT. KALE'S FRONT YARD - DAY - SHORT TIME LATER,doc_36_chunk_1,"Ashley throws him a quick glance, then heads around the back of her house.",
51、INT. ENTRY HALL - LATE AFTERNOON - MOMENTS LATER,doc_50_chunk_0,Ashley is seen through the peephole.,"Scene: At the front door, after the doorbell rings."
