doc_title,chunk_id,description,scene_context
55、黄德贵家，日，内,doc_54_chunk_0,黄德贵母亲赶紧出门紧随其后。,
43、小黑屋，日，内,doc_42_chunk_0,黄德贵母亲看了几眼，没说什么，直接走开了。,
121、黄德贵家，日，内,doc_120_chunk_0,满脸笑容，逗着婴儿,
30、厨房，日，内,doc_29_chunk_0,黄德贵的母亲在做饭。,
19、黄德贵家，夜，内,doc_18_chunk_0,黄德贵母亲在织布,
24、黄德贵家，日，内,doc_23_chunk_0,端出两碗面，递给了门口的黄德贵一碗。,
17、黄德贵家，夜，外,doc_16_chunk_0,黄德贵母亲在织布,
56、河边，日，外,doc_55_chunk_0,黄德贵母亲冲她喊道,
70、土路，日，外,doc_69_chunk_0,黄德贵母亲一路尾随，始终与她保持着距离。,冰雪初化的土路
101、猪圈旁，日，外,doc_100_chunk_0,黄德贵母亲走进猪圈,
101、猪圈旁，日，外,doc_100_chunk_0,走到黄德贵的屋子,
122、猪圈，日，外,doc_121_chunk_0,黄德贵母亲只顾逗自己的孙子玩。,猪圈旁
58、河边，日，外,doc_57_chunk_0,黄德贵母亲洗着洗着衣服看了白雪梅那边一眼，发现她还没有回来。,
58、河边，日，外,doc_57_chunk_0,她站起身往山上走了几步，看到了那个撒完尿往回走的妇女。,
58、河边，日，外,doc_57_chunk_0,黄德贵母亲又折返回来去捡衣服。,
42、厨房，日，内,doc_41_chunk_0,用勺子捞出了锅里的一个鸡蛋，然后端着面走出了屋子。,灶台，煮面时。
124、黄德贵家，日，内,doc_123_chunk_0,躺在炕上缝衣服，时不时看一眼旁边的孙子。,炕上，缝衣服并看孙子
40、小黑屋，日，内,doc_39_chunk_0,黄德贵母亲在门外大喊,
72、陈春丽家，日，外,doc_71_chunk_0,黄德贵母亲坐在了岁数比较大的妇女身边。,陈春丽家门口，秸秆堆前，妇女围坐。
37、外科室，日，内,doc_36_chunk_0,黄德贵母亲皱起了眉头。,屋子里，黄德贵去交钱时
20、小黑屋，夜，内,doc_19_chunk_0,织布,屋子里
73、猪圈旁，日，外,doc_72_chunk_0,黄德贵母亲在喂猪。,
73、猪圈旁，日，外,doc_72_chunk_0,她自言自语,
99、猪圈旁，日，外,doc_98_chunk_0,在屋子里大喊,屋子里，询问药拌情况
51、土路，日，外,doc_50_chunk_0,黄德贵母亲往河边走，怀里捧着一盆衣服。,河边，一群妇女往河边走，怀里捧着一盆衣服。
97、黄德贵家，日，外,doc_96_chunk_0,黄德贵母亲在织布,
97、黄德贵家，日，外,doc_96_chunk_0,黄德贵母亲继续织布，这次没有尾随着她。,
129、黄德贵家，日，内,doc_128_chunk_0,在门口织布,门口
129、黄德贵家，日，内,doc_128_chunk_0,放下工作追上了白雪梅,门口
129、黄德贵家，日，内,doc_128_chunk_0,从白雪梅手里接过了孩子然后回到了家,家
50、村委会，日，外,doc_49_chunk_0,白雪梅身后跟着黄德贵的母亲。,村委会门口
50、村委会，日，外,doc_49_chunk_0,黄德贵母亲咧开嘴笑了,村委会
132、土路，日，外,doc_131_chunk_0,冲上前阻止,黄德贵家，白雪梅出现后冲突发生
132、土路，日，外,doc_131_chunk_0,大喊,黄德贵家，孙警察说'先救大人要紧'后
39、土路，日，外,doc_38_chunk_0,黄德贵母亲领着两个妇女往自己家的方向走去。,往自己家的方向
39、土路，日，外,doc_38_chunk_0,黄德贵母亲打开了小黑屋的门。,小黑屋
39、土路，日，外,doc_38_chunk_0,黄德贵母亲走开了。,小黑屋
18、小黑屋，夜，内,doc_17_chunk_0,坐到白雪梅旁边,屋内，进屋后
18、小黑屋，夜，内,doc_17_chunk_0,过来帮忙，被白雪梅一脚踹倒,屋内，黄德贵父亲要求帮忙
134、土路，日，外,doc_133_chunk_0,黄德贵母亲冲进来坐在了警车前,村民拦住警车现场
134、土路，日，外,doc_133_chunk_0,黄德贵母亲直接靠在了警车上,村民拦住警车现场
134、土路，日，外,doc_133_chunk_0,黄德贵母亲这才起身,村民拦住警车现场
88、粮库，日，内,doc_87_chunk_0,屋子外传来黄德贵母亲的声音,粮库外，饭点
88、粮库，日，内,doc_87_chunk_0,屋子外的黄德贵母亲喊道,粮库外，饭点
25、小黑屋，日，内,doc_24_chunk_0,将面放到了桌子上,炕前
25、小黑屋，日，内,doc_24_chunk_0,坐到白雪梅身边,炕前
25、小黑屋，日，内,doc_24_chunk_0,进来劝架,屋内
25、小黑屋，日，内,doc_24_chunk_0,继续劝,屋内
