doc_title,chunk_id,description,scene_context
108、INT. MING'S SERAGLIO,doc_107_chunk_1,DALE is really moved.,
12、INT. COCKPIT - CONTINUOUS,doc_11_chunk_0,DALE lurches in against the tornado.,
18、INT. GREENHOUSE - DAY,doc_17_chunk_0,DALE is lowered to the ground by FLASH.,
30、EXT. GRASSY AREA - DAY,doc_29_chunk_0,DALE and FLASH get out.,
147、EXT. PALACE BATTLEMENTS,doc_146_chunk_1,"DALE laughs, turns her face up to FLASH. He kisses her.",
145、INT. GREAT HALL,doc_144_chunk_0,"Reacting to something, pointing upward",Close-up of Dale; she notices Earth appearing in the air.
12、INT. COCKPIT - CONTINUOUS,doc_11_chunk_1,"DALE staggers into the co-pilot's seat, pulls back on the wheel in front of her.",
19、INT. TOP LEVEL OF GREENHOUSE TOWER,doc_18_chunk_0,DALE gasps and shrinks back.,"Outside a mirror bright capsule, amidst explosions and incoming fire."
108、INT. MING'S SERAGLIO,doc_107_chunk_3,"DALE embraces AURA. They cling to each other, bosom against bosom, in perfect womanly understanding.",
108、INT. MING'S SERAGLIO,doc_107_chunk_0,"DALE shuts her eyes, sobs out:",WIDER ANGLE: Dale reacts to the news of Flash's death.
141、INT. MING'S GREAT HALL,doc_140_chunk_2,"MING takes DALE'S left hand, forces it up into position, holds the ring poised to slip it on.",
143、INT. GREAT HALL,doc_142_chunk_0,"DALE Pinned by AMAZONS, reacting to that.","CU DALE Pinned by AMAZONS, reacting to that."
33、INT. PALACE OF HALLS - SERIES OF DISSOLVES,doc_32_chunk_1,DALE You're mad.,
18、INT. GREENHOUSE - DAY,doc_17_chunk_2,Dale turns hastily,
18、INT. GREENHOUSE - DAY,doc_17_chunk_2,Dale gives an urgent look,
30、EXT. GRASSY AREA - DAY,doc_29_chunk_1,DALE is thrown to the ground as other RED MEN advance to handcuff DALE and ZARKOV.,
17、INT. COCKPIT - DAY,doc_16_chunk_0,Dale smiles weakly.,
17、INT. COCKPIT - DAY,doc_16_chunk_0,Flash helps her from the wrecked seat.,
27、INT. CAPSULE - SHOOTING FROM WITHIN,doc_26_chunk_0,"DALE is crumpled on the floor against the wall in strange attitudes, FLASH'S arms still holding her.","Inside the spacecraft with transparent walls, as the spinning motion slows down."
141、INT. MING'S GREAT HALL,doc_140_chunk_3,"DALE runs like hell, but is tripped by her train and goes down",High angle scene: Pandemonium ensues as Dale attempts to escape after the ring is placed on her finger.
141、INT. MING'S GREAT HALL,doc_140_chunk_1,"Dale Arden stands beside MING at the altar with KLYTUS, looking up despairingly at her beloved planet.",At the altar during a ceremonial event involving MING and KLYTUS.
18、INT. GREENHOUSE - DAY,doc_17_chunk_4,DALE is jabbed with the revolver in her back by ZARKOV.,
18、INT. GREENHOUSE - DAY,doc_17_chunk_4,DALE starts running up ahead of ZARKOV.,
147、EXT. PALACE BATTLEMENTS,doc_146_chunk_0,"DALE stands together with FLASH and ZARKOV, looking up at the terrific sky-shadow.",
147、EXT. PALACE BATTLEMENTS,doc_146_chunk_0,Tears are on DALE'S cheeks.,
3、INT. PLANE IN FLIGHT - DAY,doc_2_chunk_0,"DALE ARDEN, a great looking dark-haired girl sitting by herself and reading a book entitled ""KARATE FOR THE SINGLE GIRL.... A Guide to Survival In The City.""",
101、EXT. SQUADRON OF HAWKMEN - IN FLIGHT,doc_100_chunk_1,"Dale gazes at Flash lovingly, flown along about a hundred feet apart.",
101、EXT. SQUADRON OF HAWKMEN - IN FLIGHT,doc_100_chunk_1,"Dale responds to Flash's call with playful hesitation, expressing embarrassment at his suggestion.",
31、EXT. GRASSY AREA - POV THROUGH OPENING,doc_30_chunk_0,"DALE has one brief horrified GLIMPSE of this, then turns her head away and shuts her eyes as she's marched along.",Scene involving a beast-baiting spectacle in Mongo territory.
19、INT. TOP LEVEL OF GREENHOUSE TOWER,doc_18_chunk_1,"DALE looks, responding to ZARKOV's declaration about their mission.",
19、INT. TOP LEVEL OF GREENHOUSE TOWER,doc_18_chunk_1,"DALE is pushed off-balance by ZARKOV, INTO the capsule.",
29、INT. CAPSULE,doc_28_chunk_0,"DALE gasps, reacting to something she SEES through the transparent-from-within wall.",
29、INT. CAPSULE,doc_28_chunk_0,Don't. Suddenly I like it in here just fine --,
33、INT. PALACE OF HALLS - SERIES OF DISSOLVES,doc_32_chunk_13,indicates DALE,WIDER SHOT: Ming steps away from Aura and indicates Dale.
18、INT. GREENHOUSE - DAY,doc_17_chunk_1,"DALE stops short, staring at ZARKOV with a funny expression.",As they start up the tower stairs.
18、INT. GREENHOUSE - DAY,doc_17_chunk_1,"DALE breaks off, almost biting her tongue.",While speaking to ZARKOV about his past.
33、INT. PALACE OF HALLS - SERIES OF DISSOLVES,doc_32_chunk_16,DALE is positioned behind FLASH as he stands with a raised mace.,
20、INT. CAPSULE,doc_19_chunk_2,"DALE is found by FLASH, who folds his arms around her protectively.",
20、INT. CAPSULE,doc_19_chunk_2,"The centrifugal force throws DALE against the wall, pressing her body back against FLASH'S until they are almost one flesh.",
33、INT. PALACE OF HALLS - SERIES OF DISSOLVES,doc_32_chunk_2,"Dale Flash, it's no use - he's too crazy!",
33、INT. PALACE OF HALLS - SERIES OF DISSOLVES,doc_32_chunk_3,"With a little cry of horror, DALE shrinks back into FLASH'S arms.",
33、INT. PALACE OF HALLS - SERIES OF DISSOLVES,doc_32_chunk_12,DALE steps in front of her friend.,
33、INT. PALACE OF HALLS - SERIES OF DISSOLVES,doc_32_chunk_12,DALE You dirty old bastard can kill me too!,
33、INT. PALACE OF HALLS - SERIES OF DISSOLVES,doc_32_chunk_4,Dale turns her eyes quickly in the direction of a low throaty laugh from the shadows.,
33、INT. PALACE OF HALLS - SERIES OF DISSOLVES,doc_32_chunk_17,"Dale is advanced upon by Ming's personal guards, who are a race of Amazon Warriors with the same face.",
33、INT. PALACE OF HALLS - SERIES OF DISSOLVES,doc_32_chunk_9,"DALE's lips open slightly, her color heightens, her rate of breathing increases.",
35、INT. PALACE - ON THE STAIRCASE,doc_34_chunk_0,"DALE claws fiercely at the bare AMAZON arms and shoulders that engulf her, reaches desperately back down for FLASH.",
33、INT. PALACE OF HALLS - SERIES OF DISSOLVES,doc_32_chunk_15,"DALE pauses, reacting with surprise upon seeing something shocking.",
33、INT. PALACE OF HALLS - SERIES OF DISSOLVES,doc_32_chunk_15,Three more HOODED GUARDS are emerging from the shadows towards DALE.,
33、INT. PALACE OF HALLS - SERIES OF DISSOLVES,doc_32_chunk_8,DALE doesn't move.,
33、INT. PALACE OF HALLS - SERIES OF DISSOLVES,doc_32_chunk_8,"As if irresistibly drawn, DALE steps forward.",
3、INT. PLANE IN FLIGHT - DAY,doc_2_chunk_1,"She looks out the window with sudden fright, tossing hair out of her eyes, in a gesture that's habitual to her in moments of stress.",Inside the plane during a violent bump.
3、INT. PLANE IN FLIGHT - DAY,doc_2_chunk_1,"She looks forward again and watches FLASH standing up easily, leaning in the cockpit doorway to speak to the PILOTS.",Inside the plane during a violent bump.
55、INT. MING'S BATHING AREA,doc_54_chunk_0,"DALE'S VOICE
I'm receiving something --",
102、INT. ROCKET SHIP,doc_101_chunk_0,DALE and her HAWKMAN are sucked up into a chamber.,"DALE, HEDONIA"
102、INT. ROCKET SHIP,doc_101_chunk_0,"DALE backs off, drops into a karate stance","DALE, HEDONIA"
102、INT. ROCKET SHIP,doc_101_chunk_0,the craft accelerates throwing DALE off balance against a wall,"DALE, HEDONIA"
33、INT. PALACE OF HALLS - SERIES OF DISSOLVES,doc_32_chunk_5,"DALE gets the electricity going on, gives him a poke and WHISPERS LOUDLY.",
33、INT. PALACE OF HALLS - SERIES OF DISSOLVES,doc_32_chunk_5,"DALE Watch it, fella -- you came with me!",
34、INT. PALACE - FIGHT SEQUENCE,doc_33_chunk_0,DALE and her karate wreak great havoc.,
34、INT. PALACE - FIGHT SEQUENCE,doc_33_chunk_0,DALE being dragged up a flight of stairs that disappear mysteriously into upper gloom.,
