doc_title,chunk_id,fact,scene_context
106、EXT. UPSCALE HOME - NIGHT,doc_105_chunk_0,Grace explicitly rejects Bruce's relationship and returns the keys to her new car.,
101、EXT. SMALL WONDERS DAY CARE - DAY,doc_100_chunk_0,Grace's body has returned to its normal state.,Scene where Bruce pulls up and Grace joins him in the vehicle.
7、EXT. SMALL WONDERS DAY CARE - MORNING,doc_6_chunk_1,Grace Connelly has AB positive blood type.,
104、INT. MANSION . *,doc_103_chunk_0,Grace learns that the ritzy interior-designed place is her new home.,Scene where Bruce reveals the house is theirs; Grace is present and reacts with confusion before being informed.
7、EXT. SMALL WONDERS DAY CARE - MORNING,doc_6_chunk_2,Grace places a string of prayer beads on the rearview mirror.,
2、INT. BRUCE AND GRACE'S APARTMENT - NIGHT,doc_1_chunk_4,Grace catches the bouquet at her sister's wedding.,A flashback scene showing a photograph of Grace at her sister's wedding.
136、EXT. CITY STREET - NIGHT,doc_135_chunk_8,Grace Connelly donates blood to Bruce.,Hospital scene where Bruce is recovering and sees Grace with a cotton swab taped to her arm.
87、INT. BEAUTY SALON - DAY,doc_86_chunk_0,Grace is scheduled to have dinner at Chez L'Amour with Mr. Exclusive.,
39、INT. BATHROOM,doc_38_chunk_0,Grace leaves a note for Bruce that says 'I LOVE YOU. WE NEED TO TALK.',Bathroom scene with mirror note and old photograph.
91、INT. BRUCE AND GRACE'S APARTMENT - DAY *,doc_90_chunk_5,Grace receives a new sporty red convertible as a gift.,"Scene: Grace is surprised by Bruce, who has given her a car wrapped in a white bow."
57、EXT. BALCONY - CONTINUOUS,doc_56_chunk_1,Grace witnesses a meteor shower while on the balcony with Bruce.,Balcony scene: A meteor shower occurs in the sky as Grace and Bruce are present on the balcony.
57、EXT. BALCONY - CONTINUOUS,doc_56_chunk_1,Grace agrees to go to the bedroom with Bruce after a five-minute delay.,"Balcony scene: After the kiss, Grace responds to Bruce's suggestion by agreeing to go to the bedroom in five minutes."
